sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,N,1,1,1,0.12583374977111816,1.9362995021877396
1,Y,2,2,2,1.2658153772354126,52.4966806609323
2,N,6,6,6,0.08478216081857681,1.139813696110104
3,Y,2,2,2,0.24117420613765717,7.425940288666147
4,N,6,6,6,0.08478216081857681,1.139813696110104
5,Y,1,1,1,0.3056911528110504,6.491962301751956
6,Y,1,1,1,0.6127644181251526,14.269915722392897
7,N,6,6,6,0.08478216081857681,1.139813696110104
8,N,6,6,6,0.08478216081857681,1.139813696110104
9,N,6,6,6,0.08478216081857681,1.139813696110104
10,N,6,6,6,0.08478216081857681,1.139813696110104
11,N,6,6,6,0.08478216081857681,1.139813696110104
12,N,1,1,1,0.1435200423002243,2.3842810156015366
13,N,1,1,1,0.10214550048112869,1.3362925900783247
14,N,6,6,6,0.08478216081857681,1.139813696110104
15,Y,1,1,1,0.41582682728767395,9.281622489249752
16,Y,1,1,1,0.26960548758506775,5.577937826671558
17,N,6,6,6,0.08478216081857681,1.139813696110104
18,N,1,1,1,0.09554988145828247,1.1692301383579917
19,N,6,6,6,0.08478216081857681,1.139813696110104
20,N,1,1,1,0.12807594239711761,1.9930926850612818
21,N,6,6,6,0.08478216081857681,1.139813696110104
22,Y,2,2,2,0.8622013926506042,34.742971472281035
23,Y,2,2,2,1.125762939453125,46.336214605460555
24,N,1,1,1,0.02972334250807762,0.49811040196017714
25,N,1,1,1,0.02972334250807762,0.49811040196017714
26,N,1,1,1,0.02972334250807762,0.49811040196017714
27,N,1,1,1,0.03641245514154434,0.32867982197829004
28,Y,1,1,1,1.9629716873168945,48.46972714005565
29,N,6,6,6,0.08478216081857681,1.139813696110104
30,N,1,1,1,0.05406928062438965,0.11855531160728477
31,N,6,6,6,0.08478216081857681,1.139813696110104
32,N,2,2,2,0.14955578744411469,3.3959343326473808
33,N,6,6,6,0.08478216081857681,1.139813696110104
34,N,6,6,6,0.08478216081857681,1.139813696110104
35,Y,1,1,1,0.4125361144542694,9.198271017317875
36,N,1,1,1,0.09368288516998291,1.1219404182883979
37,N,6,6,6,0.08478216081857681,1.139813696110104
38,N,6,6,6,0.08478216081857681,1.139813696110104
39,Y,1,1,1,0.200591579079628,3.829863427925268
40,N,1,1,1,0.08170108497142792,0.8184497360248904
41,N,1,1,1,0.05406928062438965,0.11855531160728477
42,N,6,6,6,0.08478216081857681,1.139813696110104
43,N,6,6,6,0.08478216081857681,1.139813696110104
44,N,2,2,2,0.1329095959663391,2.6637207476819302
45,N,6,6,6,0.08478216081857681,1.139813696110104
46,Y,1,1,1,0.22401688992977142,4.423210291863307
47,N,1,1,1,0.028964495286345482,0.5173314753582321
48,Y,2,2,2,0.5026683211326599,18.928242946463765
49,N,1,1,1,0.028964495286345482,0.5173314753582321
50,N,1,1,1,0.04534262791275978,0.1024847442641728
51,Y,1,1,1,0.5180140137672424,11.8699537478314
52,Y,1,1,1,0.19488175213336945,3.6852374746619554
53,N,2,2,2,0.09753952920436859,1.1079028046511226
54,Y,2,2,2,1.3010342121124268,54.045846389203184
55,N,1,1,1,0.05406928062438965,0.11855531160728477
56,N,1,1,1,0.05406928062438965,0.11855531160728477
57,N,1,1,1,0.05406928062438965,0.11855531160728477
58,Y,1,1,1,0.6223151683807373,14.511829597032982
59,N,1,1,1,0.04912909120321274,0.006576257363858577
60,Y,1,1,1,0.23370911180973053,4.6687075445509985
61,Y,1,1,1,1.0468343496322632,25.264605792342017
62,Y,1,1,1,0.23370911180973053,4.6687075445509985
63,N,1,1,1,0.12073797732591629,1.8072271232107966
64,Y,2,2,2,2.9551608562469482,126.80567266572135
65,Y,2,2,2,0.15490277111530304,3.6311313197696107
66,N,1,1,1,0.05406928062438965,0.11855531160728477
67,Y,2,2,2,1.6408121585845947,68.99160912482628
68,Y,2,2,2,0.7081766128540039,27.9679060563296
69,Y,2,2,2,0.42825478315353394,15.655025556984382
