sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,2,2,2,N,0.9999921321868896,0.0552448071539402,0.39543241330444173
1,2,2,2,N,0.9999977350234985,0.0854046419262886,0.5695660809679327
2,2,2,2,N,0.9999921321868896,0.05718638375401497,0.33330944380779093
3,2,2,2,N,0.9999953508377075,0.03568018600344658,1.0214248994617428
4,3,3,3,Y,0.9752564430236816,1.0106977224349976,25.576894422748897
5,3,3,3,Y,0.7887687683105469,1.1269108057022095,28.836900384510056
6,2,2,2,N,0.9999994039535522,0.04855849966406822,0.6093684878443537
7,2,2,2,Y,0.9999762773513794,0.49803388118743896,13.772111704488287
8,2,2,2,N,0.9999932050704956,0.06778353452682495,0.005758545673196989
9,2,2,2,N,0.9999994039535522,0.028977228328585625,1.2358936561637164
10,2,2,2,N,0.9999994039535522,0.028977228328585625,1.2358936561637164
11,3,1,3,Y,0.5175809264183044,1.9199120998382568,51.08214914556076
12,2,2,2,N,0.9999996423721313,0.13137724995613098,2.0405123862589014
13,6,6,6,N,0.999962329864502,0.05478706210851669,3.3437558142173502
14,0,0,0,N,0.999980092048645,0.08328719437122345,2.32832299487022
15,3,3,3,Y,0.9663224220275879,2.5395829677581787,68.46513459205066
16,3,3,3,Y,0.9209330677986145,2.5244059562683105,68.0393895163011
17,3,3,3,Y,0.8542728424072266,0.4824444651603699,10.758349732084886
18,3,3,3,Y,0.8645550012588501,3.160304307937622,85.87759119923443
19,3,3,3,Y,0.9346561431884766,0.5741116404533386,13.329794612053888
20,3,3,3,Y,0.9700062274932861,1.5608478784561157,41.00969026699003
21,3,3,3,Y,0.966864824295044,0.9531142711639404,23.961565157189405
22,3,3,3,Y,0.9745373725891113,1.3235447406768799,34.35286969089227
23,2,2,2,Y,0.9974232912063599,3.7613143920898438,118.18451231674823
24,2,2,2,N,0.9999991655349731,0.030903320759534836,1.1742661800095784
25,2,2,2,N,0.9999309778213501,0.06593134999275208,0.05350422217636745
26,2,2,2,N,0.9999996423721313,0.051056258380413055,0.5294498338291023
27,2,2,2,N,0.999993085861206,0.13792389631271362,2.249979842706245
28,3,3,3,Y,0.8850234746932983,3.016706705093384,81.8493955072705
29,3,3,3,Y,0.9983799457550049,0.99402916431427,25.109308525190446
30,3,3,3,Y,0.9361757040023804,2.3640410900115967,63.5408390488649
31,3,3,3,Y,0.9499326348304749,1.369249701499939,35.63498389504463
32,3,3,3,Y,0.9788685441017151,1.2818626165390015,33.183603982005515
33,3,3,3,Y,0.8432073593139648,3.435563325881958,93.59914899891662
34,3,3,3,Y,0.9813317060470581,1.0174764394760132,25.767050791941777
35,2,2,2,N,0.9999772310256958,0.10095427930355072,1.06709455779158
36,2,2,2,N,0.9999988079071045,0.08777643740177155,0.6454543966645924
37,2,2,2,N,0.9999988079071045,0.08777643740177155,0.6454543966645924
38,3,3,3,N,0.9696496725082397,0.10610634833574295,0.20132363336962755
39,3,3,3,Y,0.933712363243103,0.3081090450286865,5.867897284088895
40,3,3,3,Y,0.9713087677955627,0.6018534898757935,14.10800814847246
41,2,2,2,N,0.9999936819076538,0.09342997521162033,0.8263458211367832
42,2,2,2,N,0.9999996423721313,0.051056258380413055,0.5294498338291023
43,3,3,3,Y,0.9788685441017151,1.2818626165390015,33.183603982005515
44,3,3,3,Y,0.9339458346366882,0.4767146110534668,10.59761603478184
45,3,3,3,Y,0.9869173765182495,3.0519323348999023,82.83754382884972
46,3,3,3,Y,0.9530904293060303,1.990820288658142,53.07126355326473
47,3,3,3,Y,0.9974746108055115,1.8496899604797363,49.11227977698006
48,3,3,3,Y,0.7716730833053589,4.5936665534973145,126.08623304715546
49,0,0,0,Y,0.9999345541000366,0.4782189726829529,22.473595315755073
50,3,3,3,Y,0.9713087677955627,0.6018534898757935,14.10800814847246
51,3,3,3,Y,0.9998617172241211,0.6300432085990906,14.89878530122224
52,3,3,3,Y,0.9185972213745117,1.1627453565597534,29.84213014133543
53,3,3,3,Y,0.9614487886428833,2.6494579315185547,71.5473438135676
54,3,3,3,Y,0.9749317169189453,2.500399589538574,67.36596362948234
55,3,3,3,Y,0.9860482215881348,1.361129641532898,35.40720021391171
56,3,3,3,Y,0.9670376777648926,2.4190540313720703,65.08406044672417
57,2,2,2,Y,0.9999996423721313,0.28421640396118164,6.930776361310948
58,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
59,2,2,2,Y,0.9999066591262817,0.18976928293704987,3.908832432751715
60,2,2,2,Y,0.9998677968978882,0.6385577321052551,18.26833439031587
61,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
62,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
63,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
64,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
65,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
66,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
67,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
68,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
69,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
70,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
71,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
72,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
73,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
74,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
75,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
76,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
77,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
78,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
79,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
80,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
81,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
82,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
83,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
84,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
85,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
86,0,0,0,Y,0.9999555349349976,0.6705752611160278,32.28559320848413
