sample_idx,real_label,pred_label,pred_prob
11,3,1,0.5175809264183044
166,3,1,0.5741701722145081
632,7,4,0.5850083827972412
633,7,4,0.6853354573249817
634,7,0,0.9851787686347961
635,7,0,0.9851787686347961
636,7,0,0.6531469821929932
637,7,4,0.5843685865402222
638,7,0,0.9516265392303467
639,7,4,0.5508028268814087
640,7,4,0.5508028268814087
641,7,4,0.5508028268814087
642,7,0,0.4855862855911255
643,7,0,0.9405438303947449
644,7,0,0.54237300157547
645,7,4,0.6853354573249817
646,7,0,0.9405438303947449
647,7,0,0.9551341533660889
648,7,4,0.5508028268814087
649,7,4,0.5508028268814087
650,7,4,0.5508028268814087
651,7,4,0.5508028268814087
652,7,4,0.6853354573249817
653,7,0,0.3036326766014099
654,7,0,0.9851787686347961
655,7,0,0.9851787686347961
656,7,0,0.6770115494728088
657,7,0,0.9405438303947449
658,7,4,0.5508028268814087
659,7,0,0.43938881158828735
660,7,4,0.5508028268814087
661,7,0,0.38180455565452576
662,7,0,0.38180455565452576
663,7,0,0.9851787686347961
664,7,4,0.6853354573249817
665,7,0,0.9516265392303467
666,7,4,0.6150476336479187
667,7,0,0.30304163694381714
668,7,0,0.9405438303947449
669,7,4,0.6853354573249817
670,7,4,0.4046374261379242
671,7,0,0.9516265392303467
672,7,0,0.3036326766014099
673,7,0,0.9851787686347961
674,7,0,0.6770115494728088
675,7,0,0.3036326766014099
676,7,0,0.9516265392303467
677,7,0,0.6770115494728088
678,7,4,0.5508028268814087
679,7,0,0.4855862855911255
680,7,4,0.5508028268814087
681,7,0,0.3947129249572754
682,7,0,0.9551341533660889
683,7,0,0.9516265392303467
684,7,0,0.9405438303947449
685,7,4,0.6853354573249817
686,7,4,0.6853354573249817
687,7,4,0.6853354573249817
688,7,4,0.331116259098053
689,7,4,0.5463244318962097
690,7,0,0.9405438303947449
691,7,0,0.4855862855911255
692,7,4,0.331116259098053
693,7,0,0.9551341533660889
694,7,4,0.6853354573249817
695,7,4,0.5508028268814087
696,7,0,0.9851787686347961
697,7,4,0.5547605752944946
698,7,0,0.9516265392303467
699,7,0,0.9516265392303467
700,7,0,0.9851787686347961
701,7,0,0.9880997538566589
702,7,0,0.9516265392303467
703,7,0,0.9551341533660889
704,7,0,0.9516265392303467
705,7,0,0.3036326766014099
706,7,0,0.9405438303947449
707,7,4,0.6853354573249817
708,7,4,0.5508028268814087
709,7,4,0.331116259098053
710,7,4,0.5508028268814087
711,7,4,0.5508028268814087
712,7,4,0.5508028268814087
713,7,0,0.5490535497665405
714,7,0,0.9276651740074158
715,7,4,0.5263580083847046
716,7,0,0.9516265392303467
717,7,4,0.5508028268814087
718,7,4,0.5508028268814087
719,7,0,0.5490535497665405
720,7,4,0.331116259098053
721,7,0,0.9276651740074158
722,7,4,0.6853354573249817
723,7,4,0.5843685865402222
724,7,4,0.5843685865402222
725,7,0,0.43938881158828735
726,7,0,0.54237300157547
727,7,0,0.5490535497665405
728,7,0,0.5490535497665405
729,7,4,0.6853354573249817
730,7,4,0.5508028268814087
731,7,4,0.4740692973136902
732,7,0,0.38180455565452576
733,7,4,0.5508028268814087
734,7,4,0.5508028268814087
735,7,0,0.54237300157547
736,7,4,0.5508028268814087
737,7,0,0.3947129249572754
738,7,0,0.9516265392303467
739,7,4,0.5843685865402222
740,7,4,0.5174047350883484
741,7,0,0.54237300157547
742,7,0,0.6935477256774902
743,7,0,0.9516265392303467
744,7,0,0.9516265392303467
745,7,4,0.331116259098053
746,7,0,0.9851787686347961
747,7,4,0.5508028268814087
748,7,0,0.6935477256774902
749,7,0,0.6935477256774902
750,7,0,0.9551341533660889
751,7,4,0.5508028268814087
752,7,4,0.5508028268814087
753,7,0,0.9880997538566589
754,7,0,0.4855862855911255
755,7,4,0.6853354573249817
756,7,0,0.43938881158828735
757,7,0,0.9516265392303467
758,7,4,0.5508028268814087
759,7,4,0.5508028268814087
760,7,0,0.9851787686347961
761,7,4,0.331116259098053
762,7,0,0.4855862855911255
763,7,0,0.5983708500862122
764,7,0,0.54237300157547
765,7,4,0.331116259098053
766,7,4,0.5508028268814087
767,7,0,0.43938881158828735
768,7,0,0.5490536093711853
769,7,0,0.5490536093711853
770,7,0,0.9405438303947449
771,7,0,0.9516265392303467
772,7,0,0.3947129249572754
773,7,4,0.5508028864860535
774,7,4,0.5508028864860535
775,7,0,0.9851786494255066
776,7,0,0.8491843342781067
777,7,4,0.5508028864860535
778,7,4,0.5508028864860535
779,7,4,0.5508028864860535
780,7,4,0.5174046754837036
781,7,4,0.6853353381156921
782,7,4,0.5508028864860535
783,7,0,0.9551342725753784
