sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,Y,2,2,2,0.11581330001354218,5.014394612280448
1,N,2,2,2,0.08469724655151367,3.286974901214809
2,N,2,2,2,0.08469724655151367,3.286974901214809
3,Y,0,0,0,0.4087045192718506,34.679748301250925
4,N,2,2,2,0.08469724655151367,3.286974901214809
5,N,2,2,2,0.08469724655151367,3.286974901214809
6,N,2,2,2,0.03600472956895828,0.5837907139960045
7,N,2,2,2,0.07937847077846527,2.991700977087661
8,Y,2,2,2,0.09897591918706894,4.079661222336405
9,Y,2,2,2,0.1251532882452011,5.532907723970185
10,Y,2,2,2,0.21993933618068695,10.794992369131656
11,Y,2,2,2,0.11444433778524399,4.938396550617922
12,N,2,2,2,0.05471526086330414,1.6225132008097054
13,Y,2,2,2,0.11581330001354218,5.014394612280448
14,Y,2,2,2,0.11581330001354218,5.014394612280448
15,Y,2,2,2,0.11581330001354218,5.014394612280448
16,N,2,2,2,0.036040738224983215,0.5857897486650168
17,N,2,2,2,0.04832816123962402,1.2679308589047098
18,N,2,2,2,0.05154580995440483,1.4465598899103673
19,N,2,2,2,0.060641802847385406,1.9515275046296614
20,N,2,2,2,0.02236994542181492,0.17314967821876034
21,N,2,2,2,0.07327788323163986,2.653024465556526
22,Y,2,2,2,0.09366028755903244,3.7845618466533546
23,Y,2,2,2,0.17054195702075958,8.052677481548294
24,Y,2,2,2,0.34343770146369934,17.65105340579147
25,Y,2,2,2,0.12079011648893356,5.2906849454353235
26,Y,2,2,2,0.12440429627895355,5.49132714105968
27,Y,2,2,2,0.2137964367866516,10.453966898799504
28,Y,2,2,2,0.09746517986059189,3.995791935813274
29,Y,2,2,2,0.09746517986059189,3.995791935813274
30,N,2,2,2,0.06853394955396652,2.3896631259220285
31,N,2,2,2,0.024866953492164612,0.034527295367916065
32,Y,2,2,2,0.1205940842628479,5.279801725859273
33,Y,2,2,2,0.18958145380020142,9.109662616353077
34,Y,2,2,2,0.1406230628490448,6.391718331438493
35,N,2,2,2,0.05307105556130409,1.531234498283398
36,N,2,2,2,0.022222882136702538,0.18131395419937277
37,N,2,2,2,0.07163803279399872,2.5619875250339508
38,N,2,2,2,0.08189451694488525,3.131380267312392
