sample_idx,real,closest,TP,FP,precision,recall
51,3,1,0,1,0.0,0.0
163,3,5,0,2,0.0,0.0
204,3,5,0,3,0.0,0.0
162,2,2,0,4,0.0,0.0
212,2,2,0,5,0.0,0.0
23,2,2,0,6,0.0,0.0
211,2,2,0,7,0.0,0.0
194,3,1,0,8,0.0,0.0
41,2,2,0,9,0.0,0.0
136,2,2,0,10,0.0,0.0
27,2,2,0,11,0.0,0.0
124,2,2,0,12,0.0,0.0
35,2,2,0,13,0.0,0.0
233,2,2,0,14,0.0,0.0
9,2,2,0,15,0.0,0.0
10,2,2,0,16,0.0,0.0
232,2,2,0,17,0.0,0.0
192,3,2,0,18,0.0,0.0
24,2,2,0,19,0.0,0.0
234,2,2,0,20,0.0,0.0
146,2,2,0,21,0.0,0.0
190,3,3,0,22,0.0,0.0
235,2,2,0,23,0.0,0.0
215,2,2,0,24,0.0,0.0
209,2,2,0,25,0.0,0.0
255,2,2,0,26,0.0,0.0
258,2,2,0,27,0.0,0.0
284,2,2,0,28,0.0,0.0
295,2,2,0,29,0.0,0.0
631,2,2,0,30,0.0,0.0
230,2,2,0,31,0.0,0.0
0,2,2,0,32,0.0,0.0
148,2,2,0,33,0.0,0.0
253,2,2,0,34,0.0,0.0
587,2,2,0,35,0.0,0.0
217,2,2,0,36,0.0,0.0
203,2,4,0,37,0.0,0.0
296,2,2,0,38,0.0,0.0
199,3,3,0,39,0.0,0.0
290,2,2,0,40,0.0,0.0
119,2,2,0,41,0.0,0.0
216,2,2,0,42,0.0,0.0
46,3,3,0,43,0.0,0.0
189,3,3,0,44,0.0,0.0
603,2,2,0,45,0.0,0.0
6,2,2,0,46,0.0,0.0
57,2,2,0,47,0.0,0.0
17,3,3,0,48,0.0,0.0
207,2,2,0,49,0.0,0.0
369,2,2,0,50,0.0,0.0
29,3,3,0,51,0.0,0.0
181,3,3,0,52,0.0,0.0
121,3,3,0,53,0.0,0.0
516,2,2,0,54,0.0,0.0
517,2,2,0,55,0.0,0.0
519,2,2,0,56,0.0,0.0
26,2,2,0,57,0.0,0.0
42,2,2,0,58,0.0,0.0
3,2,2,0,59,0.0,0.0
19,3,3,0,60,0.0,0.0
2,2,2,0,61,0.0,0.0
294,2,2,0,62,0.0,0.0
355,3,3,0,63,0.0,0.0
224,2,2,0,64,0.0,0.0
231,2,2,0,65,0.0,0.0
8,2,2,0,66,0.0,0.0
498,2,2,0,67,0.0,0.0
518,2,2,0,68,0.0,0.0
520,2,2,0,69,0.0,0.0
602,2,2,0,70,0.0,0.0
346,2,2,0,71,0.0,0.0
183,3,3,0,72,0.0,0.0
166,3,3,0,73,0.0,0.0
159,0,4,0,74,0.0,0.0
160,0,4,0,75,0.0,0.0
161,0,4,0,76,0.0,0.0
302,0,4,0,77,0.0,0.0
375,0,4,0,78,0.0,0.0
412,0,4,0,79,0.0,0.0
413,0,4,0,80,0.0,0.0
423,0,4,0,81,0.0,0.0
424,0,4,0,82,0.0,0.0
425,0,4,0,83,0.0,0.0
430,0,4,0,84,0.0,0.0
435,0,4,0,85,0.0,0.0
436,0,4,0,86,0.0,0.0
437,0,4,0,87,0.0,0.0
438,0,4,0,88,0.0,0.0
443,0,4,0,89,0.0,0.0
444,0,4,0,90,0.0,0.0
445,0,4,0,91,0.0,0.0
446,0,4,0,92,0.0,0.0
447,0,4,0,93,0.0,0.0
448,0,4,0,94,0.0,0.0
449,0,4,0,95,0.0,0.0
487,0,4,0,96,0.0,0.0
488,0,4,0,97,0.0,0.0
495,0,4,0,98,0.0,0.0
496,0,4,0,99,0.0,0.0
497,0,4,0,100,0.0,0.0
499,0,4,0,101,0.0,0.0
506,0,4,0,102,0.0,0.0
507,0,4,0,103,0.0,0.0
508,0,4,0,104,0.0,0.0
564,0,4,0,105,0.0,0.0
576,0,4,0,106,0.0,0.0
577,0,4,0,107,0.0,0.0
578,0,4,0,108,0.0,0.0
581,0,4,0,109,0.0,0.0
582,0,4,0,110,0.0,0.0
585,0,4,0,111,0.0,0.0
586,0,4,0,112,0.0,0.0
604,0,4,0,113,0.0,0.0
606,0,4,0,114,0.0,0.0
607,0,4,0,115,0.0,0.0
608,0,4,0,116,0.0,0.0
614,0,4,0,117,0.0,0.0
617,0,4,0,118,0.0,0.0
618,0,4,0,119,0.0,0.0
619,0,4,0,120,0.0,0.0
176,3,3,0,121,0.0,0.0
288,2,2,0,122,0.0,0.0
256,2,2,0,123,0.0,0.0
22,3,3,0,124,0.0,0.0
59,2,2,0,125,0.0,0.0
25,2,2,0,126,0.0,0.0
193,2,2,0,127,0.0,0.0
354,3,3,0,128,0.0,0.0
198,3,3,0,129,0.0,0.0
667,7,4,1,129,0.007692307692307693,0.006578947368421052
259,2,2,1,130,0.007633587786259542,0.006578947368421052
36,2,2,1,131,0.007575757575757576,0.006578947368421052
37,2,2,1,132,0.007518796992481203,0.006578947368421052
205,3,3,1,133,0.007462686567164179,0.006578947368421052
298,2,2,1,134,0.007407407407407408,0.006578947368421052
299,2,2,1,135,0.007352941176470588,0.006578947368421052
300,2,2,1,136,0.0072992700729927005,0.006578947368421052
320,2,2,1,137,0.007246376811594203,0.006578947368421052
12,2,2,1,138,0.007194244604316547,0.006578947368421052
197,3,3,1,139,0.007142857142857143,0.006578947368421052
195,3,3,1,140,0.0070921985815602835,0.006578947368421052
60,2,2,1,141,0.007042253521126761,0.006578947368421052
291,2,2,1,142,0.006993006993006993,0.006578947368421052
11,3,1,1,143,0.006944444444444444,0.006578947368421052
689,7,4,2,143,0.013793103448275862,0.013157894736842105
14,0,0,2,144,0.0136986301369863,0.013157894736842105
32,3,3,2,145,0.013605442176870748,0.013157894736842105
43,3,3,2,146,0.013513513513513514,0.013157894736842105
174,2,2,2,147,0.013422818791946308,0.013157894736842105
34,3,3,2,148,0.013333333333333334,0.013157894736842105
715,7,4,3,148,0.019867549668874173,0.019736842105263157
644,7,4,4,148,0.02631578947368421,0.02631578947368421
726,7,4,5,148,0.032679738562091505,0.03289473684210526
735,7,4,6,148,0.03896103896103896,0.039473684210526314
741,7,4,7,148,0.04516129032258064,0.046052631578947366
764,7,4,8,148,0.05128205128205128,0.05263157894736842
4,3,3,8,149,0.050955414012738856,0.05263157894736842
191,3,3,8,150,0.05063291139240506,0.05263157894736842
20,3,3,8,151,0.050314465408805034,0.05263157894736842
38,3,3,8,152,0.05,0.05263157894736842
40,3,3,8,153,0.049689440993788817,0.05263157894736842
50,3,3,8,154,0.04938271604938271,0.05263157894736842
688,7,4,9,154,0.05521472392638037,0.05921052631578947
692,7,4,10,154,0.06097560975609756,0.06578947368421052
709,7,4,11,154,0.06666666666666667,0.07236842105263158
720,7,4,12,154,0.07228915662650602,0.07894736842105263
745,7,4,13,154,0.07784431137724551,0.08552631578947369
761,7,4,14,154,0.08333333333333333,0.09210526315789473
765,7,4,15,154,0.08875739644970414,0.09868421052631579
661,7,4,16,154,0.09411764705882353,0.10526315789473684
662,7,4,17,154,0.09941520467836257,0.1118421052631579
732,7,4,18,154,0.10465116279069768,0.11842105263157894
184,3,3,18,155,0.10404624277456648,0.11842105263157894
48,3,3,18,156,0.10344827586206896,0.11842105263157894
47,3,3,18,157,0.10285714285714286,0.11842105263157894
7,2,2,18,158,0.10227272727272728,0.11842105263157894
713,7,4,19,158,0.10734463276836158,0.125
719,7,4,20,158,0.11235955056179775,0.13157894736842105
727,7,4,21,158,0.11731843575418995,0.13815789473684212
728,7,4,22,158,0.12222222222222222,0.14473684210526316
768,7,4,23,158,0.1270718232044199,0.1513157894736842
769,7,4,24,158,0.13186813186813187,0.15789473684210525
420,6,6,24,159,0.13114754098360656,0.15789473684210525
39,3,4,24,160,0.13043478260869565,0.15789473684210525
180,3,3,24,161,0.12972972972972974,0.15789473684210525
772,7,0,25,161,0.13440860215053763,0.16447368421052633
681,7,0,26,161,0.13903743315508021,0.17105263157894737
737,7,0,27,161,0.14361702127659576,0.17763157894736842
653,7,4,28,161,0.14814814814814814,0.18421052631578946
672,7,4,29,161,0.15263157894736842,0.19078947368421054
675,7,4,30,161,0.15706806282722513,0.19736842105263158
705,7,4,31,161,0.16145833333333334,0.20394736842105263
122,3,4,31,162,0.16062176165803108,0.20394736842105263
639,7,4,32,162,0.16494845360824742,0.21052631578947367
640,7,4,33,162,0.16923076923076924,0.21710526315789475
641,7,4,34,162,0.17346938775510204,0.2236842105263158
648,7,4,35,162,0.17766497461928935,0.23026315789473684
649,7,4,36,162,0.18181818181818182,0.23684210526315788
650,7,4,37,162,0.18592964824120603,0.24342105263157895
651,7,4,38,162,0.19,0.25
658,7,4,39,162,0.19402985074626866,0.2565789473684211
660,7,4,40,162,0.19801980198019803,0.2631578947368421
678,7,4,41,162,0.2019704433497537,0.26973684210526316
680,7,4,42,162,0.20588235294117646,0.27631578947368424
695,7,4,43,162,0.2097560975609756,0.28289473684210525
708,7,4,44,162,0.21359223300970873,0.2894736842105263
710,7,4,45,162,0.21739130434782608,0.29605263157894735
711,7,4,46,162,0.22115384615384615,0.3026315789473684
712,7,4,47,162,0.22488038277511962,0.3092105263157895
717,7,4,48,162,0.22857142857142856,0.3157894736842105
718,7,4,49,162,0.23222748815165878,0.3223684210526316
730,7,4,50,162,0.2358490566037736,0.32894736842105265
733,7,4,51,162,0.23943661971830985,0.3355263157894737
734,7,4,52,162,0.24299065420560748,0.34210526315789475
736,7,4,53,162,0.24651162790697675,0.34868421052631576
747,7,4,54,162,0.25,0.35526315789473684
751,7,4,55,162,0.2534562211981567,0.3618421052631579
752,7,4,56,162,0.25688073394495414,0.3684210526315789
758,7,4,57,162,0.2602739726027397,0.375
759,7,4,58,162,0.2636363636363636,0.3815789473684211
766,7,4,59,162,0.2669683257918552,0.3881578947368421
773,7,4,60,162,0.2702702702702703,0.39473684210526316
774,7,4,61,162,0.273542600896861,0.40131578947368424
777,7,4,62,162,0.2767857142857143,0.40789473684210525
778,7,4,63,162,0.28,0.4144736842105263
779,7,4,64,162,0.2831858407079646,0.42105263157894735
782,7,4,65,162,0.28634361233480177,0.4276315789473684
123,3,3,65,163,0.2850877192982456,0.4276315789473684
659,7,0,66,163,0.28820960698689957,0.4342105263157895
725,7,0,67,163,0.29130434782608694,0.4407894736842105
756,7,0,68,163,0.2943722943722944,0.4473684210526316
767,7,0,69,163,0.2974137931034483,0.45394736842105265
30,3,3,69,164,0.296137339055794,0.45394736842105265
763,7,4,70,164,0.29914529914529914,0.4605263157894737
697,7,4,71,164,0.3021276595744681,0.46710526315789475
632,7,4,72,164,0.3050847457627119,0.47368421052631576
202,3,3,72,165,0.3037974683544304,0.47368421052631576
731,7,4,73,165,0.3067226890756303,0.48026315789473684
666,7,0,74,165,0.30962343096234307,0.4868421052631579
287,2,2,74,166,0.30833333333333335,0.4868421052631579
289,2,2,74,167,0.3070539419087137,0.4868421052631579
18,3,3,74,168,0.30578512396694213,0.4868421052631579
21,3,3,74,169,0.3045267489711934,0.4868421052631579
344,2,2,74,170,0.30327868852459017,0.4868421052631579
5,3,3,74,171,0.3020408163265306,0.4868421052631579
182,3,3,74,172,0.3008130081300813,0.4868421052631579
33,3,3,74,173,0.29959514170040485,0.4868421052631579
185,3,3,74,174,0.29838709677419356,0.4868421052631579
