sample_idx,real_label,pred_label,pred_prob
15595,3,0,0.9997469782829285
15596,3,0,0.999747097492218
15597,3,0,0.9997468590736389
15598,3,0,0.9997463822364807
15599,3,0,0.9997465014457703
15600,3,0,0.9997473359107971
15601,3,0,0.9997465014457703
15602,3,0,0.9997466206550598
15603,3,0,0.9997462630271912
15604,3,0,0.9997475743293762
15605,3,0,0.9997475743293762
15606,3,0,0.9997467398643494
15607,3,0,0.999745786190033
15608,3,0,0.9997206330299377
15609,3,0,0.9997456669807434
15610,3,0,0.9997466206550598
15611,3,0,0.9997463822364807
15612,3,0,0.9997476935386658
15613,3,0,0.999747097492218
15614,3,0,0.9997476935386658
15615,3,0,0.9997443556785583
15616,3,0,0.9997459053993225
15617,3,0,0.9997468590736389
15618,3,0,0.9997455477714539
15619,3,0,0.999747097492218
15620,3,0,0.9997473359107971
15621,3,0,0.9997472167015076
15622,3,0,0.9212211966514587
15623,3,0,0.9997467398643494
15624,3,0,0.9997445940971375
15625,3,0,0.9997469782829285
15626,3,0,0.9997461438179016
15627,3,0,0.9997468590736389
15628,3,0,0.9997466206550598
15629,3,0,0.9997465014457703
15630,3,0,0.9997473359107971
15631,3,0,0.9997465014457703
15632,3,0,0.9997472167015076
15633,3,0,0.9997454285621643
15634,3,0,0.9997469782829285
15635,3,0,0.9997484087944031
15636,3,0,0.9997465014457703
15637,3,0,0.9997466206550598
15638,3,0,0.9190933108329773
15639,3,0,0.9997469782829285
15640,3,0,0.9997466206550598
15641,3,0,0.9997465014457703
15642,3,0,0.9997468590736389
15643,3,0,0.999744713306427
15644,3,0,0.9997456669807434
15645,3,0,0.9241454601287842
15646,3,0,0.9997474551200867
15647,3,0,0.9997476935386658
15648,3,0,0.9997469782829285
15649,3,0,0.9997459053993225
15650,3,0,0.9997463822364807
15651,3,0,0.9997475743293762
15652,3,0,0.9997465014457703
15653,3,0,0.9997459053993225
15654,3,0,0.9997460246086121
15655,3,0,0.9997465014457703
15656,3,0,0.9997469782829285
15657,3,0,0.9997475743293762
15658,3,0,0.9997472167015076
15659,3,0,0.9997462630271912
15660,3,0,0.999743640422821
15661,3,0,0.9997466206550598
15662,3,0,0.9997469782829285
15663,3,0,0.9997465014457703
15664,3,0,0.9997461438179016
15665,3,0,0.9997449517250061
15666,3,0,0.9997480511665344
15667,3,0,0.919712245464325
15668,3,0,0.9997469782829285
15669,3,0,0.9997474551200867
15670,3,0,0.9997467398643494
15671,3,0,0.9997461438179016
15672,3,0,0.9997463822364807
15673,3,0,0.9997473359107971
15674,3,0,0.999747097492218
15675,3,0,0.9220497012138367
15676,3,0,0.9997475743293762
15677,3,0,0.9997463822364807
15678,3,0,0.9997469782829285
15679,3,0,0.9997479319572449
15680,3,0,0.9994018077850342
15681,3,0,0.9997468590736389
15682,3,0,0.9997474551200867
15683,3,0,0.9997474551200867
15684,3,0,0.9997478127479553
15685,3,0,0.9997472167015076
15686,3,0,0.9997451901435852
15687,3,0,0.9997474551200867
15688,3,0,0.9997460246086121
15689,3,0,0.9997469782829285
15690,3,0,0.999747097492218
15691,3,0,0.999747097492218
15692,3,0,0.9997453093528748
15693,3,0,0.9997472167015076
15694,3,0,0.9997469782829285
15695,3,0,0.9997460246086121
15696,3,0,0.9997463822364807
15697,3,0,0.9997459053993225
15698,3,0,0.9997466206550598
15699,3,0,0.9997462630271912
15700,3,0,0.9994033575057983
15701,3,0,0.9997469782829285
15702,3,0,0.9997465014457703
15703,3,0,0.999404788017273
15704,3,0,0.9997476935386658
15705,3,0,0.9997473359107971
15706,3,0,0.9997476935386658
15707,3,0,0.9997445940971375
15708,3,0,0.9997467398643494
15709,3,0,0.9997462630271912
15710,3,0,0.9997444748878479
15711,3,0,0.9997468590736389
15712,3,0,0.9997439980506897
15713,3,0,0.9997475743293762
15714,3,0,0.9997463822364807
15715,3,0,0.9997467398643494
15716,3,0,0.9997449517250061
15717,3,0,0.9997461438179016
15718,3,0,0.9997460246086121
15719,3,0,0.9997435212135315
15720,3,0,0.9997472167015076
15721,3,0,0.9997466206550598
15722,3,0,0.9997456669807434
15723,3,0,0.9997451901435852
15724,3,0,0.999747097492218
15725,3,0,0.9997462630271912
15726,3,0,0.9997478127479553
15727,3,0,0.9205766916275024
15728,3,0,0.9997463822364807
15729,3,0,0.9997468590736389
15730,3,0,0.9997473359107971
15731,3,0,0.9997473359107971
15732,3,0,0.9997474551200867
15733,3,0,0.9997472167015076
15734,3,0,0.9997472167015076
15735,3,0,0.9997424483299255
15736,3,0,0.9997449517250061
15737,3,0,0.999747097492218
15738,3,0,0.9997473359107971
15739,3,0,0.9997468590736389
15740,3,0,0.9997469782829285
15741,3,0,0.9997432827949524
15742,3,0,0.9997468590736389
15743,3,0,0.9997467398643494
15744,3,0,0.9997466206550598
15745,3,0,0.9997466206550598
15746,3,0,0.9997476935386658
15747,3,0,0.9997468590736389
15748,3,0,0.9997461438179016
15749,3,0,0.9997467398643494
15750,3,0,0.9997443556785583
15751,3,0,0.9997475743293762
15752,3,0,0.901462197303772
15753,3,0,0.9997475743293762
15754,3,0,0.9997474551200867
15755,3,0,0.9997462630271912
15756,3,0,0.9997462630271912
15757,3,0,0.9994122982025146
15758,3,0,0.9997473359107971
