sample_idx,real_label,pred_label,pred_prob
12,3,1,0.7723190188407898
167,3,1,0.5001901984214783
633,7,0,0.40262553095817566
634,7,0,0.5781893134117126
635,7,0,0.40262553095817566
636,7,0,0.5781893134117126
637,7,4,0.560061514377594
638,7,4,0.6865649223327637
639,7,4,0.5256638526916504
640,7,4,0.5120174288749695
641,7,0,0.5781893134117126
642,7,0,0.40262553095817566
643,7,0,0.5781893134117126
644,7,0,0.5781893134117126
645,7,4,0.560061514377594
646,7,0,0.40262553095817566
647,7,0,0.40262553095817566
648,7,4,0.6673688292503357
649,7,0,0.7562416791915894
650,7,0,0.40262553095817566
651,7,0,0.40262553095817566
652,7,0,0.40262553095817566
653,7,4,0.560061514377594
654,7,4,0.560061514377594
655,7,0,0.5781893134117126
656,7,0,0.40262553095817566
657,7,0,0.5781893134117126
658,7,4,0.560061514377594
659,7,0,0.5781893134117126
660,7,4,0.5389184355735779
661,7,0,0.40262553095817566
662,7,4,0.560061514377594
663,7,0,0.40262553095817566
664,7,0,0.844106912612915
665,7,0,0.5781893134117126
666,7,0,0.40262553095817566
667,7,0,0.40262553095817566
668,7,0,0.40262553095817566
669,7,0,0.5781893134117126
670,7,4,0.560061514377594
671,7,0,0.7562416791915894
672,7,4,0.560061514377594
673,7,4,0.560061514377594
674,7,0,0.40262553095817566
675,7,4,0.5120174288749695
676,7,4,0.6865649223327637
677,7,0,0.7562416791915894
678,7,4,0.5256638526916504
679,7,0,0.5781893134117126
680,7,0,0.5781893134117126
681,7,0,0.7562416791915894
682,7,4,0.560061514377594
683,7,4,0.6865649223327637
684,7,4,0.560061514377594
685,7,4,0.5120174288749695
686,7,4,0.6865649223327637
687,7,0,0.5781893134117126
688,7,0,0.40262553095817566
689,7,0,0.844106912612915
690,7,0,0.40262553095817566
691,7,0,0.844106912612915
692,7,0,0.5781893134117126
693,7,0,0.40262553095817566
694,7,4,0.5120174288749695
695,7,4,0.560061514377594
696,7,0,0.5781893134117126
697,7,0,0.5781893134117126
698,7,0,0.844106912612915
699,7,4,0.560061514377594
700,7,0,0.7562416791915894
701,7,4,0.5120174288749695
702,7,4,0.5120174288749695
703,7,0,0.40262553095817566
704,7,0,0.40262553095817566
705,7,0,0.5781893134117126
706,7,0,0.40262553095817566
707,7,0,0.5781893134117126
708,7,4,0.560061514377594
709,7,4,0.5120174288749695
710,7,4,0.6865649223327637
711,7,0,0.5781893134117126
712,7,4,0.560061514377594
713,7,0,0.5781893134117126
714,7,0,0.5781893134117126
715,7,0,0.7562416791915894
716,7,4,0.5256638526916504
717,7,4,0.560061514377594
718,7,4,0.6865649223327637
719,7,0,0.40262553095817566
720,7,0,0.40262553095817566
721,7,0,0.5781893134117126
722,7,0,0.40262553095817566
723,7,0,0.40262553095817566
724,7,0,0.5781893134117126
725,7,4,0.5120174288749695
726,7,4,0.560061514377594
727,7,0,0.40262553095817566
728,7,0,0.40262553095817566
729,7,0,0.40262553095817566
730,7,4,0.6865649223327637
731,7,0,0.5781893134117126
732,7,0,0.5095527768135071
733,7,4,0.5120174288749695
734,7,4,0.6865649223327637
735,7,0,0.40262553095817566
736,7,0,0.40262553095817566
737,7,4,0.560061514377594
738,7,0,0.5781893134117126
739,7,0,0.40262553095817566
740,7,0,0.5781893134117126
741,7,0,0.40262553095817566
742,7,0,0.40262553095817566
743,7,4,0.6779959797859192
744,7,4,0.6865649223327637
745,7,0,0.40262553095817566
746,7,0,0.40262553095817566
747,7,4,0.6865649223327637
748,7,0,0.844106912612915
749,7,0,0.40262553095817566
750,7,0,0.40262553095817566
751,7,0,0.40262553095817566
752,7,0,0.40262553095817566
753,7,0,0.7562416791915894
754,7,4,0.5256638526916504
755,7,0,0.7562416791915894
756,7,4,0.560061514377594
757,7,4,0.560061514377594
758,7,0,0.40262553095817566
759,7,0,0.40262553095817566
760,7,4,0.6865649223327637
761,7,0,0.5781893134117126
762,7,4,0.6673688292503357
763,7,4,0.560061514377594
764,7,4,0.6865649223327637
765,7,4,0.560061514377594
766,7,4,0.5120174288749695
767,7,4,0.560061514377594
768,7,4,0.6865649223327637
769,7,4,0.5600614547729492
770,7,0,0.5781891942024231
771,7,0,0.5781891942024231
772,7,4,0.5256636738777161
773,7,4,0.6865649223327637
774,7,4,0.5256636738777161
775,7,0,0.4026254117488861
776,7,4,0.5120172500610352
777,7,4,0.5600614547729492
778,7,4,0.5600614547729492
779,7,4,0.5600614547729492
