sample_idx,real_label,min_dis
28782,3,108.0666275024414
27665,3,35.64976119995117
29092,3,18.42732810974121
32266,3,18.424198150634766
26314,3,18.396818161010742
27591,3,18.0291748046875
27469,3,18.023141860961914
33017,3,18.013830184936523
32643,3,17.982139587402344
28279,3,17.980432510375977
25606,3,17.760265350341797
31704,3,17.69302749633789
29215,3,17.608793258666992
26622,3,17.602256774902344
32333,3,17.57742691040039
26781,3,17.574329376220703
28142,3,17.564722061157227
32609,3,17.563398361206055
32944,3,17.557262420654297
30059,3,17.55575942993164
27355,3,17.55325698852539
27418,3,17.511714935302734
29299,3,17.500804901123047
33338,3,17.496294021606445
28054,3,17.470401763916016
32838,3,17.438413619995117
33491,3,17.305627822875977
32407,3,17.26751708984375
26074,3,17.26240348815918
31535,3,17.24536895751953
26537,3,17.239505767822266
25782,3,17.228126525878906
27381,3,17.227794647216797
31002,3,17.222278594970703
29351,3,17.190277099609375
29968,3,17.18683624267578
28573,3,17.186809539794922
32529,3,17.177303314208984
31600,3,17.172998428344727
28417,3,17.16937255859375
30100,3,17.157318115234375
33281,3,17.14985466003418
30505,3,17.142898559570312
27078,3,17.140539169311523
30357,3,17.140350341796875
33187,3,17.093076705932617
26915,3,17.05826187133789
33443,3,17.021440505981445
33522,3,16.998218536376953
30674,3,16.99728775024414
25771,3,16.992582321166992
32104,3,16.97340965270996
28951,3,16.963130950927734
26645,3,16.950300216674805
27653,3,16.940685272216797
30217,3,16.930837631225586
30341,3,16.920499801635742
29445,3,16.890121459960938
30381,3,16.889442443847656
30294,3,16.887479782104492
28815,3,16.861032485961914
25341,3,16.85920524597168
33073,3,16.85447883605957
26997,3,16.819828033447266
26422,3,16.797636032104492
31999,3,16.789581298828125
25558,3,16.76482582092285
26185,3,16.759777069091797
32548,3,16.75782012939453
26829,3,16.738548278808594
26370,3,16.737871170043945
33009,3,16.720298767089844
31946,3,16.669677734375
33325,3,16.630468368530273
27615,3,16.612897872924805
32092,3,16.59114646911621
30993,3,16.552953720092773
33474,3,16.545997619628906
26463,3,16.437944412231445
28270,3,16.42310333251953
29828,3,16.373607635498047
24710,3,16.37158203125
30376,3,16.369726181030273
28970,3,16.368135452270508
