sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,2,2,2,Y,1.0,8.258831024169922,0.8190407544970616
1,2,2,2,Y,1.0,8.636408805847168,0.7535380688356286
2,2,2,2,Y,1.0,8.636408805847168,0.7535380688356286
3,0,0,0,Y,0.9999988079071045,9.006282806396484,0.08165299585612816
4,2,2,2,Y,1.0,8.636408805847168,0.7535380688356286
5,2,2,2,Y,1.0,8.636408805847168,0.7535380688356286
6,2,2,2,Y,0.9999996423721313,8.604092597961426,0.7591443266972703
7,2,2,2,Y,0.9999299049377441,11.41736125946045,0.2710948127752595
8,2,2,2,Y,1.0,19.10066795349121,1.061815246137273
9,2,2,2,Y,1.0,18.80685806274414,1.0108447233688642
10,2,2,2,Y,1.0,21.6619815826416,1.5061552726751557
11,2,2,2,Y,1.0,20.403411865234375,1.2878169578089653
12,2,2,2,Y,1.0,10.516558647155762,0.42736722397139615
13,2,2,2,Y,1.0,8.258831024169922,0.8190407544970616
14,2,2,2,Y,1.0,8.258831024169922,0.8190407544970616
15,2,2,2,Y,1.0,8.258831024169922,0.8190407544970616
16,2,2,2,Y,1.0,18.22787857055664,0.9104026064818276
17,2,2,2,Y,0.9999985694885254,9.183876991271973,0.658562574514382
18,2,2,2,Y,0.999998927116394,8.407418251037598,0.793263648726741
19,2,2,2,Y,0.9999988079071045,8.427051544189453,0.7898576394427412
20,2,2,2,Y,0.9999985694885254,9.25062370300293,0.6469832679724934
21,2,2,2,Y,1.0,9.191244125366211,0.6572845144901485
22,2,2,2,Y,1.0,7.189183235168457,1.0046046470020007
23,2,2,2,Y,1.0,14.536834716796875,0.27007550820447584
24,2,2,2,Y,0.9999996423721313,9.374163627624512,0.6255514008399039
25,2,2,2,Y,1.0,21.035371780395508,1.3974501875227046
26,2,2,3,Y,0.999903678894043,14.37860107421875,0.26778393417267515
27,2,2,2,Y,0.9999994039535522,14.56814956665039,0.2755080491696198
28,2,2,2,Y,1.0,8.658939361572266,0.7496294386644285
29,2,2,2,Y,1.0,8.658939361572266,0.7496294386644285
30,2,2,2,Y,1.0,19.200252532958984,1.0790913087716456
31,2,2,2,Y,0.9999960660934448,10.364320755004883,0.45377765191294867
32,2,2,2,Y,1.0,5.644543647766113,1.2725707357490035
33,2,2,2,Y,1.0,5.196205139160156,1.3503490845402863
34,2,2,2,Y,1.0,8.605360984802246,0.7589242852950397
35,2,2,2,Y,0.9999995231628418,7.943995952606201,0.8736587530356021
36,2,2,2,Y,0.9999998807907104,15.034706115722656,0.35644688736451896
37,2,2,2,Y,0.9999997615814209,7.551178932189941,0.9418051616947364
38,2,2,2,Y,0.9999996423721313,14.159789085388184,0.20466514066518163
39,2,2,2,Y,0.9999998807907104,14.112892150878906,0.1965293993458689
40,2,2,2,Y,1.0,14.414666175842285,0.24888155049775668
41,2,2,2,Y,0.9999991655349731,7.031418800354004,1.0319738267675576
42,2,2,2,Y,0.9999997615814209,14.624454498291016,0.285275902092695
43,2,2,2,Y,1.0,8.018869400024414,0.8606696097951364
44,2,2,2,Y,1.0,8.018869400024414,0.8606696097951364
45,2,2,2,Y,1.0,9.911076545715332,0.5324070480524074
46,6,6,6,Y,0.9999951124191284,10.116822242736816,0.27160001178589566
47,0,0,0,N,0.9999995231628418,9.398351669311523,0.0
48,2,2,2,Y,0.9741755127906799,24.210779190063477,1.9483240034514793
49,2,2,2,Y,1.0,7.811692714691162,0.8966108911795422
50,2,2,2,Y,0.9999960660934448,10.364320755004883,0.45377765191294867
51,2,2,2,Y,1.0,12.877119064331055,0.017854126288051875
52,2,2,2,Y,0.9999997615814209,14.540714263916016,0.27074853709490726
53,2,2,2,Y,0.9999994039535522,14.537731170654297,0.2702310261880072
54,2,2,2,Y,1.0,8.503989219665527,0.7765103912284951
55,2,2,2,Y,1.0,8.503989219665527,0.7765103912284951
56,2,2,2,Y,0.9999997615814209,15.165210723876953,0.37908699687341635
57,2,2,2,Y,1.0,12.877119064331055,0.017854126288051875
58,0,0,0,Y,0.999994158744812,8.562621116638184,0.1740508104798504
59,2,2,2,Y,1.0,12.36324405670166,0.10700183234345616
60,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
61,2,2,2,Y,0.9999934434890747,12.346702575683594,0.10987147002893616
62,2,2,2,Y,0.9999858140945435,11.950737953186035,0.17856392879939512
63,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
64,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
65,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
66,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
67,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
68,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
69,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
70,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
71,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
72,0,0,0,Y,0.9999978542327881,8.342418670654297,0.21991058438729247
