sample_idx,real_label,min_dis
156,2,28.373748779296875
48,2,24.210779190063477
174,2,21.674100875854492
220,2,21.674100875854492
223,2,21.674100875854492
249,2,21.674100875854492
260,2,21.674100875854492
10,2,21.6619815826416
25,2,21.035371780395508
177,2,21.035371780395508
11,2,20.403411865234375
777,7,19.250699996948242
30,2,19.200252532958984
8,2,19.10066795349121
660,7,19.07990264892578
176,2,18.965423583984375
919,7,18.954408645629883
702,7,18.908550262451172
199,2,18.88968849182129
9,2,18.80685806274414
133,2,18.36440658569336
16,2,18.22787857055664
197,2,18.156492233276367
695,7,17.951637268066406
180,2,17.820369720458984
198,2,17.598190307617188
604,7,17.52685546875
200,2,17.510601043701172
671,7,17.065570831298828
645,7,16.950584411621094
825,7,16.43344497680664
907,7,16.38689613342285
607,7,15.906805992126465
809,7,15.903966903686523
620,7,15.734101295471191
172,2,15.715987205505371
383,6,15.713425636291504
692,7,15.671777725219727
874,7,15.61849594116211
842,7,15.601106643676758
140,2,15.56263542175293
877,7,15.508877754211426
843,7,15.48674201965332
616,7,15.450225830078125
679,7,15.39727783203125
170,2,15.263829231262207
641,7,15.191553115844727
688,7,15.173881530761719
56,2,15.165210723876953
740,7,15.145224571228027
36,2,15.034706115722656
142,2,15.034706115722656
218,2,15.034706115722656
550,2,15.034706115722656
824,7,14.949223518371582
828,7,14.949223518371582
858,7,14.9287748336792
832,7,14.895170211791992
755,7,14.85698413848877
636,7,14.834110260009766
644,7,14.759905815124512
181,2,14.756614685058594
859,7,14.6763916015625
42,2,14.624454498291016
798,7,14.622146606445312
890,7,14.59066104888916
27,2,14.56814956665039
123,2,14.56814956665039
52,2,14.540714263916016
53,2,14.537731170654297
23,2,14.536834716796875
646,7,14.46807861328125
839,7,14.46807861328125
602,7,14.427700996398926
40,2,14.414666175842285
715,7,14.381402015686035
26,2,14.37860107421875
566,2,14.328447341918945
804,7,14.312045097351074
807,7,14.265215873718262
856,7,14.22157096862793
706,7,14.190232276916504
737,7,14.190232276916504
38,2,14.159789085388184
39,2,14.112892150878906
332,2,14.045843124389648
933,7,13.980225563049316
805,7,13.963475227355957
815,7,13.90965461730957
844,7,13.881309509277344
634,7,13.81389045715332
751,7,13.81389045715332
813,7,13.81389045715332
674,7,13.77863597869873
768,7,13.768478393554688
680,7,13.762648582458496
881,7,13.762648582458496
875,7,13.705795288085938
739,7,13.698911666870117
741,7,13.678352355957031
811,7,13.672335624694824
724,7,13.623703956604004
682,7,13.6067533493042
849,7,13.6067533493042
861,7,13.6067533493042
906,7,13.580343246459961
754,7,13.554617881774902
917,7,13.548267364501953
