sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,Y,2,2,2,21.8609676361084,1.3374856015747019
1,Y,2,2,2,8.816189765930176,0.6413753475781245
2,Y,2,2,2,6.606858253479004,0.9765255430994411
3,Y,2,2,2,5.5446858406066895,1.137654504436959
4,Y,2,2,2,9.6664457321167,0.512393593728779
5,Y,2,2,2,6.4718708992004395,0.9970027951208785
6,Y,2,2,2,17.655231475830078,0.6994856959541538
7,Y,2,2,2,8.329200744628906,0.7152503929418574
8,Y,2,2,2,10.630064964294434,0.3662149092478069
9,Y,2,2,2,12.231293678283691,0.12331242334045192
10,Y,3,3,3,6.627753257751465,0.3305606001010341
11,Y,3,3,3,8.252948760986328,0.2962735857083854
12,Y,2,2,2,18.306222915649414,0.798239507733216
13,Y,2,2,2,7.91489839553833,0.7780990476231979
14,Y,2,2,2,11.239156723022461,0.27381717677639605
15,Y,2,2,2,9.729527473449707,0.5028242476064642
16,Y,2,2,2,9.729527473449707,0.5028242476064642
17,Y,1,3,3,10.06031322479248,0.14761631115678836
18,Y,2,2,2,8.902645111083984,0.6282602828316779
19,Y,0,0,0,9.121336936950684,0.6744907594765952
20,Y,3,3,3,6.50864315032959,0.20392573547742746
21,Y,3,3,3,8.158947944641113,0.39257278541038987
22,Y,1,3,3,17.70310401916504,0.9320879533439514
23,Y,3,3,3,4.958665370941162,0.5728177025247353
24,Y,3,3,3,11.554681777954102,0.1622576083282489
25,Y,3,3,3,8.565254211425781,0.14654741044985176
26,Y,3,3,3,9.99972152709961,0.49388078695543575
27,Y,3,3,3,9.188926696777344,0.4731848549277076
28,Y,2,2,2,30.752714157104492,2.6863419809216302
29,Y,2,2,2,9.513876914978027,0.5355379107343112
30,Y,2,2,2,8.816189765930176,0.6413753475781245
31,Y,2,2,2,15.574773788452148,0.38388534500231825
32,Y,2,2,2,23.132287979125977,1.530341793201573
33,Y,3,3,3,4.585078716278076,0.5000565211771293
34,Y,3,3,3,9.488443374633789,0.6223665965899473
35,Y,3,3,3,9.279854774475098,0.3539373276763939
36,Y,3,3,3,6.085522174835205,0.2856133819832268
37,Y,3,3,3,12.532771110534668,0.1813930593550733
38,Y,3,3,3,5.191828727722168,0.4092117325760325
39,Y,3,3,3,12.562362670898438,0.17710669593498995
40,Y,2,2,2,19.97237205505371,1.0509902636482882
41,Y,2,2,2,10.690417289733887,0.3570596088516443
42,Y,2,2,2,10.690417289733887,0.3570596088516443
43,Y,3,3,3,8.067572593688965,0.3227031211616908
44,Y,3,3,3,7.462235450744629,0.6734214071038768
45,Y,3,3,3,11.106339454650879,0.38801293326057895
46,Y,2,2,2,24.14121437072754,1.6833934631325942
47,Y,2,2,2,15.574773788452148,0.38388534500231825
48,Y,3,3,3,12.532771110534668,0.1813930593550733
49,Y,3,3,3,10.258527755737305,0.09849044752755959
50,Y,3,3,3,4.335786819458008,0.4672639952084655
51,Y,1,3,3,13.711709976196289,0.260035651023285
52,Y,3,3,3,9.773435592651367,0.5810852243573896
53,Y,3,3,3,7.426650524139404,0.14672938892245613
54,Y,0,0,0,7.429835796356201,0.03492381935465909
55,Y,3,3,3,11.106339454650879,0.38801293326057895
56,Y,1,3,3,30.14808464050293,2.4418363502946816
57,Y,3,3,3,6.216970920562744,0.457845535159919
58,Y,3,3,3,7.593911647796631,0.22538528139774394
59,Y,3,3,3,8.456137657165527,0.2565788448330525
60,Y,3,3,3,7.40167236328125,0.6931600298426227
61,Y,3,3,3,6.892120361328125,0.11814275447562167
62,Y,2,2,2,14.3280611038208,0.1947620750637439
63,Y,0,0,0,7.421065330505371,0.0386021475498939
64,Y,0,2,2,15.915589332580566,0.5069153723758069
65,Y,2,2,2,15.939909934997559,0.4392756068154145
66,Y,0,0,0,7.421065330505371,0.0386021475498939
67,Y,0,0,0,7.421065330505371,0.0386021475498939
68,Y,0,0,0,7.421065330505371,0.0386021475498939
69,Y,0,0,0,7.421065330505371,0.0386021475498939
70,Y,0,0,0,7.421065330505371,0.0386021475498939
71,Y,0,0,0,7.421065330505371,0.0386021475498939
72,Y,0,0,0,7.421065330505371,0.0386021475498939
73,Y,0,0,0,7.421065330505371,0.0386021475498939
74,Y,0,0,0,7.421065330505371,0.0386021475498939
75,Y,0,0,0,7.421065330505371,0.0386021475498939
76,Y,0,0,0,7.421065330505371,0.0386021475498939
77,Y,0,0,0,7.421065330505371,0.0386021475498939
78,Y,0,0,0,7.421065330505371,0.0386021475498939
79,Y,0,0,0,7.421065330505371,0.0386021475498939
80,Y,0,0,0,7.421065330505371,0.0386021475498939
81,Y,0,0,0,7.421065330505371,0.0386021475498939
82,Y,0,0,0,7.421065330505371,0.0386021475498939
83,Y,0,0,0,7.421065330505371,0.0386021475498939
84,Y,0,0,0,7.421065330505371,0.0386021475498939
85,Y,0,0,0,7.421065330505371,0.0386021475498939
86,Y,0,0,0,7.421065330505371,0.0386021475498939
87,Y,0,0,0,7.421065330505371,0.0386021475498939
88,Y,0,0,0,7.421065330505371,0.0386021475498939
89,Y,0,0,0,7.421065330505371,0.0386021475498939
90,Y,0,0,0,7.421065330505371,0.0386021475498939
91,Y,0,0,0,7.421065330505371,0.0386021475498939
92,Y,0,0,0,7.421065330505371,0.0386021475498939
93,Y,0,0,0,7.421065330505371,0.0386021475498939
94,Y,0,0,0,7.421065330505371,0.0386021475498939
95,Y,0,0,0,7.421065330505371,0.0386021475498939
96,Y,0,0,0,7.421065330505371,0.0386021475498939
97,Y,0,0,0,7.421065330505371,0.0386021475498939
98,Y,0,0,0,7.421065330505371,0.0386021475498939
99,Y,0,0,0,7.421065330505371,0.0386021475498939
100,Y,0,0,0,7.421065330505371,0.0386021475498939
101,Y,0,0,0,7.421065330505371,0.0386021475498939
102,Y,0,0,0,7.421065330505371,0.0386021475498939
103,Y,0,0,0,7.421065330505371,0.0386021475498939
104,Y,0,0,0,7.421065330505371,0.0386021475498939
105,Y,0,0,0,7.421065330505371,0.0386021475498939
106,Y,0,0,0,7.421065330505371,0.0386021475498939
107,Y,0,0,0,7.421065330505371,0.0386021475498939
108,Y,0,0,0,7.421065330505371,0.0386021475498939
109,Y,0,0,0,7.421065330505371,0.0386021475498939
110,Y,0,0,0,7.421065330505371,0.0386021475498939
111,Y,0,0,0,7.421065330505371,0.0386021475498939
112,Y,0,0,0,7.421065330505371,0.0386021475498939
113,Y,0,0,0,7.421065330505371,0.0386021475498939
114,Y,0,0,0,7.421065330505371,0.0386021475498939
115,Y,0,0,0,7.421065330505371,0.0386021475498939
116,Y,0,0,0,7.421065330505371,0.0386021475498939
117,Y,0,0,0,7.421065330505371,0.0386021475498939
118,Y,0,0,0,7.421065330505371,0.0386021475498939
119,Y,0,0,0,7.421065330505371,0.0386021475498939
120,Y,0,0,0,7.421065330505371,0.0386021475498939
121,Y,0,0,0,7.421065330505371,0.0386021475498939
122,Y,0,0,0,7.421065330505371,0.0386021475498939
123,Y,0,0,0,7.421065330505371,0.0386021475498939
124,Y,0,2,2,13.760510444641113,0.7763607644566773
125,Y,0,0,0,7.429835796356201,0.03492381935465909
126,Y,3,3,3,14.462986946105957,0.09820039393873227
127,Y,3,3,3,8.118021965026855,0.1665615639745832
128,Y,3,3,3,10.655864715576172,0.11661171713439676
129,Y,2,2,2,23.301998138427734,1.5560864099561829
130,Y,0,0,0,7.421065330505371,0.0386021475498939
131,Y,0,0,0,7.421065330505371,0.0386021475498939
132,N,0,0,0,7.513106822967529,0.0
133,N,0,0,0,7.513106822967529,0.0
134,N,0,0,0,7.513106822967529,0.0
135,Y,3,3,3,7.435584545135498,0.3857592111499099
136,Y,3,3,3,4.304022312164307,0.43136074623058246
137,Y,0,0,0,7.421065330505371,0.0386021475498939
138,Y,0,0,0,7.429835796356201,0.03492381935465909
139,Y,2,2,2,6.607215404510498,0.9764713641600826
140,Y,0,0,0,7.421065330505371,0.0386021475498939
141,Y,2,2,2,22.556589126586914,1.4430096830576327
142,Y,3,3,3,8.208758354187012,0.3509117982616455
143,Y,3,3,3,10.258527755737305,0.09849044752755959
144,Y,3,3,3,6.895913124084473,0.44586135480465655
145,Y,0,0,0,7.421065330505371,0.0386021475498939
146,Y,0,0,0,7.421065330505371,0.0386021475498939
147,N,0,0,0,7.513106822967529,0.0
148,Y,0,0,0,7.421065330505371,0.0386021475498939
149,Y,0,0,0,7.421065330505371,0.0386021475498939
150,Y,0,0,0,7.421065330505371,0.0386021475498939
151,Y,2,2,2,23.570701599121094,1.5968480688023559
152,N,0,0,0,7.513106822967529,0.0
153,Y,2,2,2,17.655231475830078,0.6994856959541538
154,Y,0,0,0,7.421065330505371,0.0386021475498939
155,Y,0,0,0,7.421065330505371,0.0386021475498939
156,Y,0,0,0,7.421065330505371,0.0386021475498939
157,Y,0,0,0,7.421065330505371,0.0386021475498939
158,Y,0,0,0,7.421065330505371,0.0386021475498939
159,Y,0,0,0,7.421065330505371,0.0386021475498939
160,Y,0,0,0,7.421065330505371,0.0386021475498939
