sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,2,2,2,Y,0.9999674558639526,0.4273724853992462,14.54215263790038
1,2,2,2,Y,0.999496340751648,0.8143177032470703,29.96387253525967
2,2,2,2,Y,0.9974156618118286,1.4832605123519897,56.62461972512643
3,2,2,2,Y,0.999302864074707,0.9479814767837524,35.29104853027984
4,2,2,2,N,0.9999994039535522,0.11043523252010345,1.9106033359698127
5,2,2,2,Y,0.9998182654380798,0.2114243358373642,5.935528957630173
6,2,2,2,Y,0.999866247177124,0.3188851475715637,10.218384674842921
7,2,2,2,Y,0.9999946355819702,0.23191049695014954,6.752005874468044
8,2,2,2,Y,0.9993184804916382,1.1296526193618774,42.531560481444195
9,2,2,2,Y,0.9999963045120239,0.21766312420368195,6.1841761620571685
10,2,2,2,N,0.9999648332595825,0.12404166162014008,2.452888209139032
11,2,2,2,Y,0.9999103546142578,0.21460393071174622,6.062251861230142
12,2,2,2,N,0.9999899864196777,0.11097700148820877,1.9321955637318506
13,2,2,2,Y,0.9999946355819702,0.23191049695014954,6.752005874468044
14,2,2,2,Y,0.9999617338180542,0.35549649596214294,11.67753169075512
15,2,2,2,Y,0.999981164932251,0.7387397885322571,26.951711181667914
16,2,2,2,Y,0.9999074935913086,0.9953358173370361,37.178358005245634
17,2,2,2,Y,0.9999856948852539,0.3577596843242645,11.767731169610881
18,2,2,2,Y,0.9862528443336487,0.9427826404571533,35.083848663417655
19,0,0,0,Y,1.0,0.2944812774658203,73.24508690475325
20,2,2,2,N,0.9999899864196777,0.11097700148820877,1.9321955637318506
21,2,2,2,Y,0.999995231628418,0.3215949833393097,10.32638530710415
22,2,2,2,Y,0.9998706579208374,0.2473314255475998,7.366607710639549
23,2,2,2,Y,0.9997840523719788,0.6571670770645142,23.700626920902153
24,2,2,2,Y,0.9999449253082275,0.4134291708469391,13.986441179150628
25,2,2,2,Y,0.9999936819076538,0.21434254944324493,6.051834498452891
26,2,2,2,Y,0.999923586845398,0.4482600688934326,15.374628262671456
27,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
28,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
29,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
30,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
31,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
32,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
33,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
34,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
35,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
36,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
37,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
38,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
39,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
40,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
41,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
42,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
43,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
44,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
45,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
46,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
47,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
48,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
49,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
50,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
51,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
52,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
53,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
54,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
55,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
56,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
57,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
58,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
59,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
60,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
61,0,0,0,Y,1.0,0.14472419023513794,35.25515151391225
