sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,N,2,2,2,0.02861124835908413,0.04999490745340682
1,N,2,2,2,0.01572083868086338,0.7493791053753289
2,N,2,2,2,0.05987929180264473,1.9890226020512634
3,N,2,2,2,0.03416385129094124,0.39432891995438707
4,N,2,2,2,0.017526673153042793,0.6373937469138771
5,Y,3,3,3,0.5316591262817383,8.555278477951104
6,Y,3,3,3,0.3370649814605713,4.734730008134709
7,N,2,2,2,0.03904927521944046,0.6972891072238573
8,N,2,2,2,0.07938583195209503,3.198683246275507
9,N,2,2,2,0.023403091356158257,0.2729789519348689
10,N,2,2,2,0.021549711003899574,0.3879127768842909
11,N,2,2,2,0.021549711003899574,0.3879127768842909
12,Y,3,3,1,1.9134401082992554,35.684364685458604
13,N,2,2,2,0.07813093066215515,3.1208629515847908
14,N,6,6,6,0.07837647944688797,0.28654809081605886
15,N,0,0,0,0.0297364704310894,0.6744907594765952
16,Y,3,3,3,2.9036383628845215,55.12534002622451
17,Y,3,3,3,3.1263129711151123,59.4972040128012
18,Y,3,3,3,3.122554302215576,59.42340848968375
19,Y,3,3,3,3.8957393169403076,74.60367420428824
20,Y,3,3,3,0.4016995429992676,6.003727466464498
21,Y,3,3,3,2.253988027572632,42.37048249044131
22,Y,3,3,3,1.395723581314087,25.51981894956506
23,Y,3,3,3,0.9726411700248718,17.213263332153435
24,Y,2,2,2,2.4725341796875,151.6051817999242
25,N,2,2,2,0.024349216371774673,0.21430682519488015
26,N,2,2,2,0.030064787715673447,0.14013336055815565
27,N,2,2,2,0.02764887921512127,0.009684567725099031
28,Y,2,2,2,0.10995859652757645,5.094594325452616
29,Y,3,3,3,3.516857385635376,67.1649263210031
30,Y,3,3,3,1.0940229892730713,19.59640467456565
31,Y,3,3,3,2.404818296432495,45.331796426295476
32,Y,3,3,3,2.04406476020813,38.248973268257366
33,Y,3,3,3,1.763301968574524,32.73663961123526
34,Y,3,3,3,3.939014196395874,75.45330806473864
35,Y,3,3,3,1.8061305284500122,33.577510692156594
36,Y,2,2,2,0.0922347828745842,3.995486042931626
37,N,2,2,2,0.025732556357979774,0.1285216512955931
38,N,2,2,2,0.025732556357979774,0.1285216512955931
39,Y,3,3,3,0.354817271232605,5.083268159612034
40,N,3,3,3,0.16291868686676025,1.3156427588959112
41,N,3,3,3,0.18228855729103088,1.6959395498296705
42,N,2,2,2,0.07064326852560043,2.65652995688437
43,N,2,2,2,0.02764887921512127,0.009684567725099031
44,Y,3,3,3,1.763301968574524,32.73663961123526
45,Y,3,3,3,2.1492063999176025,40.313260842944196
46,Y,3,3,3,2.9067299365997314,55.18603818976804
47,Y,3,3,3,2.220031261444092,41.703795057520175
48,Y,3,3,3,2.110933780670166,39.56183845541019
49,Y,4,3,3,4.851794242858887,100.48480567783855
50,Y,0,0,0,0.17190110683441162,9.198201321118043
51,N,3,3,3,0.18228855729103088,1.6959395498296705
52,Y,3,3,3,0.5748236775398254,9.402746218622086
53,Y,3,3,3,1.4206606149673462,26.0094181913782
54,Y,3,3,3,3.4296069145202637,65.45190122348052
55,Y,3,3,3,3.223330497741699,61.40198980807379
56,Y,3,3,3,1.130784273147583,20.318154380777646
57,Y,3,3,3,3.266270875930786,62.24505626484937
58,Y,2,2,2,0.10710208863019943,4.917453471313492
59,Y,0,0,0,0.15781240165233612,8.353490207684652
60,Y,2,2,2,0.08792076259851456,3.72796058736503
61,Y,2,2,2,0.1642387956380844,8.460677143535642
62,Y,0,0,0,0.15781240165233612,8.353490207684652
63,Y,0,0,0,0.15781240165233612,8.353490207684652
64,Y,0,0,0,0.15781240165233612,8.353490207684652
65,Y,0,0,0,0.15781240165233612,8.353490207684652
66,Y,0,0,0,0.15781240165233612,8.353490207684652
67,Y,0,0,0,0.15781240165233612,8.353490207684652
68,Y,0,0,0,0.15781240165233612,8.353490207684652
69,Y,0,0,0,0.15781240165233612,8.353490207684652
70,Y,0,0,0,0.15781240165233612,8.353490207684652
71,Y,0,0,0,0.15781240165233612,8.353490207684652
72,Y,0,0,0,0.15781240165233612,8.353490207684652
73,Y,0,0,0,0.15781240165233612,8.353490207684652
74,Y,0,0,0,0.15781240165233612,8.353490207684652
75,Y,0,0,0,0.15781240165233612,8.353490207684652
76,Y,0,0,0,0.15781240165233612,8.353490207684652
77,Y,0,0,0,0.15781240165233612,8.353490207684652
78,Y,0,0,0,0.15781240165233612,8.353490207684652
79,Y,0,0,0,0.15781240165233612,8.353490207684652
80,Y,0,0,0,0.15781240165233612,8.353490207684652
81,Y,0,0,0,0.15781240165233612,8.353490207684652
82,Y,0,0,0,0.15781240165233612,8.353490207684652
83,Y,0,0,0,0.15781240165233612,8.353490207684652
84,Y,0,0,0,0.15781240165233612,8.353490207684652
85,Y,0,0,0,0.15781240165233612,8.353490207684652
86,Y,0,0,0,0.15781240165233612,8.353490207684652
87,Y,0,0,0,0.15781240165233612,8.353490207684652
88,Y,0,0,0,0.15781240165233612,8.353490207684652
89,Y,0,0,0,0.15781240165233612,8.353490207684652
90,Y,0,0,0,0.15781240165233612,8.353490207684652
91,Y,0,0,0,0.15781240165233612,8.353490207684652
92,Y,0,0,0,0.15781240165233612,8.353490207684652
93,Y,0,0,0,0.15781240165233612,8.353490207684652
