sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,2,2,2,N,0.9999812841415405,0.02861124835908413,0.04999490745340682
1,2,2,2,N,0.9999934434890747,0.01572083868086338,0.7493791053753289
2,2,2,2,N,0.9999959468841553,0.05987929180264473,1.9890226020512634
3,2,2,2,N,0.9999910593032837,0.03416385129094124,0.39432891995438707
4,2,2,2,N,0.9999964237213135,0.017526673153042793,0.6373937469138771
5,3,3,3,Y,0.9793667197227478,0.5316591262817383,8.555278477951104
6,3,3,3,Y,0.7882201075553894,0.3370649814605713,4.734730008134709
7,2,2,2,N,0.9999990463256836,0.03904927521944046,0.6972891072238573
8,2,2,2,N,0.9999617338180542,0.07938583195209503,3.198683246275507
9,2,2,2,N,0.9999929666519165,0.023403091356158257,0.2729789519348689
10,2,2,2,N,0.9999986886978149,0.021549711003899574,0.3879127768842909
11,2,2,2,N,0.9999986886978149,0.021549711003899574,0.3879127768842909
12,3,1,3,Y,0.7723190188407898,1.9134401082992554,35.684364685458604
13,2,2,2,N,0.9999992847442627,0.07813093066215515,3.1208629515847908
14,6,6,6,N,0.999785840511322,0.07837647944688797,0.28654809081605886
15,0,0,0,N,0.9999673366546631,0.0297364704310894,0.6744907594765952
16,3,3,3,Y,0.944277286529541,2.9036383628845215,55.12534002622451
17,3,3,3,Y,0.9214845895767212,3.1263129711151123,59.4972040128012
18,3,3,3,Y,0.9348248839378357,3.122554302215576,59.42340848968375
19,3,3,3,Y,0.880573034286499,3.8957393169403076,74.60367420428824
20,3,3,3,Y,0.8856713771820068,0.4016995429992676,6.003727466464498
21,3,3,3,Y,0.9539294838905334,2.253988027572632,42.37048249044131
22,3,3,3,Y,0.9740049839019775,1.395723581314087,25.51981894956506
23,3,3,3,Y,0.9815562963485718,0.9726411700248718,17.213263332153435
24,2,2,2,Y,0.9922624826431274,2.4725341796875,151.6051817999242
25,2,2,2,N,0.9999984502792358,0.024349216371774673,0.21430682519488015
26,2,2,2,N,0.9999431371688843,0.030064787715673447,0.14013336055815565
27,2,2,2,N,0.9999994039535522,0.02764887921512127,0.009684567725099031
28,2,2,2,Y,0.9999949932098389,0.10995859652757645,5.094594325452616
29,3,3,3,Y,0.8703453540802002,3.516857385635376,67.1649263210031
30,3,3,3,Y,0.99800044298172,1.0940229892730713,19.59640467456565
31,3,3,3,Y,0.8629909753799438,2.404818296432495,45.331796426295476
32,3,3,3,Y,0.9331536293029785,2.04406476020813,38.248973268257366
33,3,3,3,Y,0.9628427028656006,1.763301968574524,32.73663961123526
34,3,3,3,Y,0.8753554224967957,3.939014196395874,75.45330806473864
35,3,3,3,Y,0.9646779298782349,1.8061305284500122,33.577510692156594
36,2,2,2,Y,0.999980092048645,0.0922347828745842,3.995486042931626
37,2,2,2,N,0.9999980926513672,0.025732556357979774,0.1285216512955931
38,2,2,2,N,0.9999980926513672,0.025732556357979774,0.1285216512955931
39,3,3,3,Y,0.9518935680389404,0.354817271232605,5.083268159612034
40,3,3,3,N,0.9079313278198242,0.16291868686676025,1.3156427588959112
41,3,3,3,N,0.9621796011924744,0.18228855729103088,1.6959395498296705
42,2,2,2,N,0.9999963045120239,0.07064326852560043,2.65652995688437
43,2,2,2,N,0.9999994039535522,0.02764887921512127,0.009684567725099031
44,3,3,3,Y,0.9628427028656006,1.763301968574524,32.73663961123526
45,3,3,3,Y,0.9263045191764832,2.1492063999176025,40.313260842944196
46,3,3,3,Y,0.9729130268096924,2.9067299365997314,55.18603818976804
47,3,3,3,Y,0.9240829944610596,2.220031261444092,41.703795057520175
48,3,3,3,Y,0.9910127520561218,2.110933780670166,39.56183845541019
49,3,3,4,Y,0.8588688373565674,4.851794242858887,100.48480567783855
50,0,0,0,Y,0.9998238682746887,0.17190110683441162,9.198201321118043
51,3,3,3,N,0.9621796011924744,0.18228855729103088,1.6959395498296705
52,3,3,3,Y,0.9992198944091797,0.5748236775398254,9.402746218622086
53,3,3,3,Y,0.9349059462547302,1.4206606149673462,26.0094181913782
54,3,3,3,Y,0.9207179546356201,3.4296069145202637,65.45190122348052
55,3,3,3,Y,0.9507454633712769,3.223330497741699,61.40198980807379
56,3,3,3,Y,0.987700343132019,1.130784273147583,20.318154380777646
57,3,3,3,Y,0.9429174065589905,3.266270875930786,62.24505626484937
58,2,2,2,Y,0.9999995231628418,0.10710208863019943,4.917453471313492
59,0,0,0,Y,0.9999260902404785,0.15781240165233612,8.353490207684652
60,2,2,2,Y,0.9999264478683472,0.08792076259851456,3.72796058736503
61,2,2,2,Y,0.9998754262924194,0.1642387956380844,8.460677143535642
62,0,0,0,Y,0.9999260902404785,0.15781240165233612,8.353490207684652
63,0,0,0,Y,0.9999260902404785,0.15781240165233612,8.353490207684652
