sample_idx,real,closest,TP,FP,precision,recall
671,7,4,1,0,1.0,0.007575757575757576
740,7,1,2,0,1.0,0.015151515151515152
735,7,3,3,0,1.0,0.022727272727272728
722,7,1,4,0,1.0,0.030303030303030304
736,7,1,5,0,1.0,0.03787878787878788
656,7,3,6,0,1.0,0.045454545454545456
643,7,1,7,0,1.0,0.05303030303030303
646,7,1,8,0,1.0,0.06060606060606061
647,7,1,9,0,1.0,0.06818181818181818
654,7,1,10,0,1.0,0.07575757575757576
659,7,1,11,0,1.0,0.08333333333333333
660,7,1,12,0,1.0,0.09090909090909091
673,7,1,13,0,1.0,0.09848484848484848
677,7,1,14,0,1.0,0.10606060606060606
681,7,1,15,0,1.0,0.11363636363636363
686,7,1,16,0,1.0,0.12121212121212122
698,7,1,17,0,1.0,0.12878787878787878
711,7,1,18,0,1.0,0.13636363636363635
714,7,1,19,0,1.0,0.14393939393939395
741,7,1,20,0,1.0,0.15151515151515152
751,7,1,21,0,1.0,0.1590909090909091
752,7,1,22,0,1.0,0.16666666666666666
757,7,1,23,0,1.0,0.17424242424242425
758,7,1,24,0,1.0,0.18181818181818182
648,7,1,25,0,1.0,0.1893939393939394
702,7,1,26,0,1.0,0.19696969696969696
733,7,1,27,0,1.0,0.20454545454545456
739,7,1,28,0,1.0,0.21212121212121213
764,7,1,29,0,1.0,0.2196969696969697
661,7,1,30,0,1.0,0.22727272727272727
663,7,1,31,0,1.0,0.23484848484848486
666,7,1,32,0,1.0,0.24242424242424243
667,7,1,33,0,1.0,0.25
668,7,1,34,0,1.0,0.25757575757575757
670,7,1,35,0,1.0,0.26515151515151514
672,7,1,36,0,1.0,0.2727272727272727
679,7,1,37,0,1.0,0.2803030303030303
685,7,1,38,0,1.0,0.2878787878787879
710,7,1,39,0,1.0,0.29545454545454547
724,7,1,40,0,1.0,0.30303030303030304
725,7,1,41,0,1.0,0.3106060606060606
726,7,1,42,0,1.0,0.3181818181818182
727,7,1,43,0,1.0,0.32575757575757575
729,7,1,44,0,1.0,0.3333333333333333
738,7,1,45,0,1.0,0.3409090909090909
744,7,1,46,0,1.0,0.3484848484848485
747,7,1,47,0,1.0,0.3560606060606061
748,7,1,48,0,1.0,0.36363636363636365
755,7,1,49,0,1.0,0.3712121212121212
692,7,1,50,0,1.0,0.3787878787878788
759,7,1,51,0,1.0,0.38636363636363635
690,7,1,52,0,1.0,0.3939393939393939
762,7,3,53,0,1.0,0.4015151515151515
705,7,3,54,0,1.0,0.4090909090909091
745,7,1,55,0,1.0,0.4166666666666667
637,7,1,56,0,1.0,0.42424242424242425
638,7,1,57,0,1.0,0.4318181818181818
639,7,1,58,0,1.0,0.4393939393939394
640,7,1,59,0,1.0,0.44696969696969696
644,7,1,60,0,1.0,0.45454545454545453
645,7,1,61,0,1.0,0.4621212121212121
649,7,1,62,0,1.0,0.4696969696969697
650,7,1,63,0,1.0,0.4772727272727273
651,7,1,64,0,1.0,0.48484848484848486
652,7,1,65,0,1.0,0.49242424242424243
653,7,1,66,0,1.0,0.5
655,7,1,67,0,1.0,0.5075757575757576
657,7,1,68,0,1.0,0.5151515151515151
658,7,1,69,0,1.0,0.5227272727272727
665,7,1,70,0,1.0,0.5303030303030303
675,7,1,71,0,1.0,0.5378787878787878
676,7,1,72,0,1.0,0.5454545454545454
678,7,1,73,0,1.0,0.553030303030303
680,7,1,74,0,1.0,0.5606060606060606
682,7,1,75,0,1.0,0.5681818181818182
683,7,1,76,0,1.0,0.5757575757575758
684,7,1,77,0,1.0,0.5833333333333334
687,7,1,78,0,1.0,0.5909090909090909
688,7,1,79,0,1.0,0.5984848484848485
691,7,1,80,0,1.0,0.6060606060606061
695,7,1,81,0,1.0,0.6136363636363636
696,7,1,82,0,1.0,0.6212121212121212
697,7,1,83,0,1.0,0.6287878787878788
699,7,1,84,0,1.0,0.6363636363636364
700,7,1,85,0,1.0,0.6439393939393939
701,7,1,86,0,1.0,0.6515151515151515
703,7,1,87,0,1.0,0.6590909090909091
704,7,1,88,0,1.0,0.6666666666666666
709,7,1,89,0,1.0,0.6742424242424242
712,7,1,90,0,1.0,0.6818181818181818
713,7,1,91,0,1.0,0.6893939393939394
715,7,1,92,0,1.0,0.696969696969697
716,7,1,93,0,1.0,0.7045454545454546
717,7,1,94,0,1.0,0.7121212121212122
718,7,1,95,0,1.0,0.7196969696969697
719,7,1,96,0,1.0,0.7272727272727273
720,7,1,97,0,1.0,0.7348484848484849
723,7,1,98,0,1.0,0.7424242424242424
728,7,1,99,0,1.0,0.75
730,7,1,100,0,1.0,0.7575757575757576
732,7,1,101,0,1.0,0.7651515151515151
734,7,1,102,0,1.0,0.7727272727272727
746,7,1,103,0,1.0,0.7803030303030303
749,7,1,104,0,1.0,0.7878787878787878
750,7,1,105,0,1.0,0.7954545454545454
753,7,1,106,0,1.0,0.803030303030303
756,7,1,107,0,1.0,0.8106060606060606
761,7,1,108,0,1.0,0.8181818181818182
765,7,1,109,0,1.0,0.8257575757575758
766,7,1,110,0,1.0,0.8333333333333334
767,7,1,111,0,1.0,0.8409090909090909
706,7,1,112,0,1.0,0.8484848484848485
743,7,3,113,0,1.0,0.8560606060606061
707,7,1,114,0,1.0,0.8636363636363636
28,2,2,114,1,0.991304347826087,0.8636363636363636
636,7,1,115,1,0.9913793103448276,0.8712121212121212
641,7,1,116,1,0.9914529914529915,0.8787878787878788
662,7,1,117,1,0.9915254237288136,0.8863636363636364
664,7,1,118,1,0.9915966386554622,0.8939393939393939
669,7,1,119,1,0.9916666666666667,0.9015151515151515
674,7,1,120,1,0.9917355371900827,0.9090909090909091
721,7,1,121,1,0.9918032786885246,0.9166666666666666
731,7,1,122,1,0.991869918699187,0.9242424242424242
742,7,1,123,1,0.9919354838709677,0.9318181818181818
754,7,1,124,1,0.992,0.9393939393939394
53,3,3,124,2,0.9841269841269841,0.9393939393939394
689,7,3,125,2,0.984251968503937,0.946969696969697
22,3,3,125,3,0.9765625,0.946969696969697
38,3,3,125,4,0.9689922480620154,0.946969696969697
187,3,3,125,5,0.9615384615384616,0.946969696969697
487,0,0,125,6,0.9541984732824428,0.946969696969697
182,3,3,125,7,0.946969696969697,0.946969696969697
33,3,3,125,8,0.9398496240601504,0.946969696969697
171,3,3,125,9,0.9328358208955224,0.946969696969697
23,3,3,125,10,0.9259259259259259,0.946969696969697
708,7,3,126,10,0.9264705882352942,0.9545454545454546
189,3,4,126,11,0.9197080291970803,0.9545454545454546
58,3,3,126,12,0.9130434782608695,0.9545454545454546
170,3,3,126,13,0.9064748201438849,0.9545454545454546
693,7,4,127,13,0.9071428571428571,0.9621212121212122
190,3,3,127,14,0.900709219858156,0.9621212121212122
59,3,3,127,15,0.8943661971830986,0.9621212121212122
642,7,3,128,15,0.8951048951048951,0.9696969696969697
760,7,1,129,15,0.8958333333333334,0.9772727272727273
50,3,3,129,16,0.8896551724137931,0.9772727272727273
20,3,3,129,17,0.8835616438356164,0.9772727272727273
215,0,0,129,18,0.8775510204081632,0.9772727272727273
218,0,0,129,19,0.8716216216216216,0.9772727272727273
219,0,0,129,20,0.8657718120805369,0.9772727272727273
223,0,0,129,21,0.86,0.9772727272727273
224,0,0,129,22,0.8543046357615894,0.9772727272727273
225,0,0,129,23,0.8486842105263158,0.9772727272727273
226,0,0,129,24,0.8431372549019608,0.9772727272727273
227,0,0,129,25,0.8376623376623377,0.9772727272727273
228,0,0,129,26,0.832258064516129,0.9772727272727273
230,0,0,129,27,0.8269230769230769,0.9772727272727273
231,0,0,129,28,0.821656050955414,0.9772727272727273
232,0,0,129,29,0.8164556962025317,0.9772727272727273
233,0,0,129,30,0.8113207547169812,0.9772727272727273
234,0,0,129,31,0.80625,0.9772727272727273
241,0,0,129,32,0.8012422360248447,0.9772727272727273
242,0,0,129,33,0.7962962962962963,0.9772727272727273
243,0,0,129,34,0.7914110429447853,0.9772727272727273
244,0,0,129,35,0.7865853658536586,0.9772727272727273
245,0,0,129,36,0.7818181818181819,0.9772727272727273
246,0,0,129,37,0.7771084337349398,0.9772727272727273
247,0,0,129,38,0.7724550898203593,0.9772727272727273
248,0,0,129,39,0.7678571428571429,0.9772727272727273
249,0,0,129,40,0.7633136094674556,0.9772727272727273
250,0,0,129,41,0.7588235294117647,0.9772727272727273
251,0,0,129,42,0.7543859649122807,0.9772727272727273
252,0,0,129,43,0.75,0.9772727272727273
257,0,0,129,44,0.7456647398843931,0.9772727272727273
267,0,0,129,45,0.7413793103448276,0.9772727272727273
268,0,0,129,46,0.7371428571428571,0.9772727272727273
269,0,0,129,47,0.7329545454545454,0.9772727272727273
270,0,0,129,48,0.7288135593220338,0.9772727272727273
271,0,0,129,49,0.7247191011235955,0.9772727272727273
272,0,0,129,50,0.7206703910614525,0.9772727272727273
283,0,0,129,51,0.7166666666666667,0.9772727272727273
284,0,0,129,52,0.712707182320442,0.9772727272727273
319,0,0,129,53,0.7087912087912088,0.9772727272727273
320,0,0,129,54,0.7049180327868853,0.9772727272727273
321,0,0,129,55,0.7010869565217391,0.9772727272727273
322,0,0,129,56,0.6972972972972973,0.9772727272727273
323,0,0,129,57,0.6935483870967742,0.9772727272727273
324,0,0,129,58,0.6898395721925134,0.9772727272727273
336,0,0,129,59,0.6861702127659575,0.9772727272727273
337,0,0,129,60,0.6825396825396826,0.9772727272727273
338,0,0,129,61,0.6789473684210526,0.9772727272727273
339,0,0,129,62,0.675392670157068,0.9772727272727273
340,0,0,129,63,0.671875,0.9772727272727273
341,0,0,129,64,0.6683937823834197,0.9772727272727273
347,0,0,129,65,0.6649484536082474,0.9772727272727273
348,0,0,129,66,0.6615384615384615,0.9772727272727273
350,0,0,129,67,0.6581632653061225,0.9772727272727273
352,0,0,129,68,0.6548223350253807,0.9772727272727273
353,0,0,129,69,0.6515151515151515,0.9772727272727273
356,0,0,129,70,0.6482412060301508,0.9772727272727273
357,0,0,129,71,0.645,0.9772727272727273
412,0,0,129,72,0.6417910447761194,0.9772727272727273
415,0,0,129,73,0.6386138613861386,0.9772727272727273
455,0,0,129,74,0.6354679802955665,0.9772727272727273
456,0,0,129,75,0.6323529411764706,0.9772727272727273
457,0,0,129,76,0.6292682926829268,0.9772727272727273
458,0,0,129,77,0.6262135922330098,0.9772727272727273
459,0,0,129,78,0.6231884057971014,0.9772727272727273
460,0,0,129,79,0.6201923076923077,0.9772727272727273
470,0,0,129,80,0.6172248803827751,0.9772727272727273
471,0,0,129,81,0.6142857142857143,0.9772727272727273
472,0,0,129,82,0.6113744075829384,0.9772727272727273
473,0,0,129,83,0.6084905660377359,0.9772727272727273
474,0,0,129,84,0.6056338028169014,0.9772727272727273
475,0,0,129,85,0.602803738317757,0.9772727272727273
480,0,0,129,86,0.6,0.9772727272727273
481,0,0,129,87,0.5972222222222222,0.9772727272727273
482,0,0,129,88,0.5944700460829493,0.9772727272727273
483,0,0,129,89,0.591743119266055,0.9772727272727273
484,0,0,129,90,0.589041095890411,0.9772727272727273
488,0,0,129,91,0.5863636363636363,0.9772727272727273
489,0,0,129,92,0.583710407239819,0.9772727272727273
517,0,0,129,93,0.581081081081081,0.9772727272727273
525,0,0,129,94,0.57847533632287,0.9772727272727273
531,0,0,129,95,0.5758928571428571,0.9772727272727273
532,0,0,129,96,0.5733333333333334,0.9772727272727273
533,0,0,129,97,0.5707964601769911,0.9772727272727273
534,0,0,129,98,0.5682819383259912,0.9772727272727273
535,0,0,129,99,0.5657894736842105,0.9772727272727273
536,0,0,129,100,0.5633187772925764,0.9772727272727273
546,0,0,129,101,0.5608695652173913,0.9772727272727273
547,0,0,129,102,0.5584415584415584,0.9772727272727273
548,0,0,129,103,0.5560344827586207,0.9772727272727273
549,0,0,129,104,0.5536480686695279,0.9772727272727273
550,0,0,129,105,0.5512820512820513,0.9772727272727273
551,0,0,129,106,0.548936170212766,0.9772727272727273
555,0,0,129,107,0.5466101694915254,0.9772727272727273
556,0,0,129,108,0.5443037974683544,0.9772727272727273
557,0,0,129,109,0.542016806722689,0.9772727272727273
558,0,0,129,110,0.5397489539748954,0.9772727272727273
559,0,0,129,111,0.5375,0.9772727272727273
562,0,0,129,112,0.5352697095435685,0.9772727272727273
563,0,0,129,113,0.5330578512396694,0.9772727272727273
631,0,0,129,114,0.5308641975308642,0.9772727272727273
694,7,1,130,114,0.5327868852459017,0.9848484848484849
737,7,1,131,114,0.5346938775510204,0.9924242424242424
201,3,3,131,115,0.532520325203252,0.9924242424242424
49,3,3,131,116,0.5303643724696356,0.9924242424242424
143,3,3,131,117,0.5282258064516129,0.9924242424242424
127,3,3,131,118,0.5261044176706827,0.9924242424242424
191,3,3,131,119,0.524,0.9924242424242424
61,3,3,131,120,0.5219123505976095,0.9924242424242424
144,3,3,131,121,0.5198412698412699,0.9924242424242424
21,3,3,131,122,0.5177865612648221,0.9924242424242424
206,0,0,131,123,0.515748031496063,0.9924242424242424
184,3,3,131,124,0.5137254901960784,0.9924242424242424
52,3,3,131,125,0.51171875,0.9924242424242424
360,3,3,131,126,0.5097276264591439,0.9924242424242424
763,7,1,132,126,0.5116279069767442,1.0
196,3,3,132,127,0.5096525096525096,1.0
35,3,3,132,128,0.5076923076923077,1.0
25,3,3,132,129,0.5057471264367817,1.0
192,3,3,132,130,0.5038167938931297,1.0
210,3,3,132,131,0.5019011406844106,1.0
51,3,3,132,132,0.5,1.0
194,3,3,132,133,0.4981132075471698,1.0
142,3,3,132,134,0.49624060150375937,1.0
193,3,3,132,135,0.4943820224719101,1.0
136,3,3,132,136,0.4925373134328358,1.0
203,3,3,132,137,0.49070631970260226,1.0
188,3,3,132,138,0.4888888888888889,1.0
36,3,3,132,139,0.4870848708487085,1.0
183,3,3,132,140,0.4852941176470588,1.0
60,3,3,132,141,0.4835164835164835,1.0
39,3,3,132,142,0.48175182481751827,1.0
17,3,3,132,143,0.48,1.0
186,3,3,132,144,0.4782608695652174,1.0
37,3,3,132,145,0.47653429602888087,1.0
48,3,3,132,146,0.4748201438848921,1.0
126,3,3,132,147,0.4731182795698925,1.0
195,3,3,132,148,0.4714285714285714,1.0
135,3,3,132,149,0.4697508896797153,1.0
185,3,3,132,150,0.46808510638297873,1.0
221,2,2,132,151,0.4664310954063604,1.0
359,3,3,132,152,0.4647887323943662,1.0
34,3,3,132,153,0.4631578947368421,1.0
11,3,3,132,154,0.46153846153846156,1.0
634,0,0,132,155,0.45993031358885017,1.0
57,3,3,132,156,0.4583333333333333,1.0
43,3,3,132,157,0.45674740484429066,1.0
207,3,3,132,158,0.45517241379310347,1.0
200,3,3,132,159,0.4536082474226804,1.0
262,2,2,132,160,0.4520547945205479,1.0
303,2,2,132,161,0.45051194539249145,1.0
304,2,2,132,162,0.4489795918367347,1.0
305,2,2,132,163,0.44745762711864406,1.0
325,2,2,132,164,0.44594594594594594,1.0
635,2,2,132,165,0.4444444444444444,1.0
26,3,3,132,166,0.4429530201342282,1.0
181,3,3,132,167,0.4414715719063545,1.0
295,2,2,132,168,0.44,1.0
197,3,3,132,169,0.43853820598006643,1.0
607,2,2,132,170,0.4370860927152318,1.0
27,3,3,132,171,0.43564356435643564,1.0
349,2,2,132,172,0.4342105263157895,1.0
128,3,3,132,173,0.43278688524590164,1.0
54,0,0,132,174,0.43137254901960786,1.0
125,0,0,132,175,0.42996742671009774,1.0
138,0,0,132,176,0.42857142857142855,1.0
172,0,0,132,177,0.42718446601941745,1.0
173,0,0,132,178,0.4258064516129032,1.0
211,0,0,132,179,0.42443729903536975,1.0
259,0,0,132,180,0.4230769230769231,1.0
366,0,0,132,181,0.4217252396166134,1.0
367,0,0,132,182,0.42038216560509556,1.0
384,0,0,132,183,0.41904761904761906,1.0
419,0,0,132,184,0.4177215189873418,1.0
437,0,0,132,185,0.416403785488959,1.0
495,0,0,132,186,0.41509433962264153,1.0
498,0,0,132,187,0.41379310344827586,1.0
518,0,0,132,188,0.4125,1.0
526,0,0,132,189,0.411214953271028,1.0
554,0,0,132,190,0.40993788819875776,1.0
567,0,0,132,191,0.4086687306501548,1.0
571,0,0,132,192,0.4074074074074074,1.0
577,0,0,132,193,0.40615384615384614,1.0
578,0,0,132,194,0.4049079754601227,1.0
579,0,0,132,195,0.4036697247706422,1.0
602,0,0,132,196,0.4024390243902439,1.0
630,0,0,132,197,0.4012158054711246,1.0
299,2,2,132,198,0.4,1.0
292,2,2,132,199,0.3987915407854985,1.0
294,2,2,132,200,0.39759036144578314,1.0
124,2,2,132,201,0.3963963963963964,1.0
520,2,2,132,202,0.39520958083832336,1.0
521,2,2,132,203,0.3940298507462687,1.0
