sample_idx,real,closest,TP,FP,precision,recall
640,7,4,1,0,1.0,0.006802721088435374
675,7,4,2,0,1.0,0.013605442176870748
685,7,4,3,0,1.0,0.02040816326530612
694,7,4,4,0,1.0,0.027210884353741496
701,7,4,5,0,1.0,0.034013605442176874
702,7,4,6,0,1.0,0.04081632653061224
709,7,4,7,0,1.0,0.047619047619047616
725,7,4,8,0,1.0,0.05442176870748299
733,7,4,9,0,1.0,0.061224489795918366
766,7,4,10,0,1.0,0.06802721088435375
776,7,4,11,0,1.0,0.07482993197278912
633,7,4,12,0,1.0,0.08163265306122448
635,7,4,13,0,1.0,0.08843537414965986
642,7,4,14,0,1.0,0.09523809523809523
646,7,4,15,0,1.0,0.10204081632653061
647,7,4,16,0,1.0,0.10884353741496598
650,7,4,17,0,1.0,0.11564625850340136
651,7,4,18,0,1.0,0.12244897959183673
652,7,4,19,0,1.0,0.1292517006802721
656,7,4,20,0,1.0,0.1360544217687075
661,7,4,21,0,1.0,0.14285714285714285
663,7,4,22,0,1.0,0.14965986394557823
666,7,4,23,0,1.0,0.1564625850340136
667,7,4,24,0,1.0,0.16326530612244897
668,7,4,25,0,1.0,0.17006802721088435
674,7,4,26,0,1.0,0.17687074829931973
688,7,4,27,0,1.0,0.1836734693877551
690,7,4,28,0,1.0,0.19047619047619047
693,7,4,29,0,1.0,0.19727891156462585
703,7,4,30,0,1.0,0.20408163265306123
704,7,4,31,0,1.0,0.2108843537414966
706,7,4,32,0,1.0,0.21768707482993196
719,7,4,33,0,1.0,0.22448979591836735
720,7,4,34,0,1.0,0.23129251700680273
722,7,4,35,0,1.0,0.23809523809523808
723,7,4,36,0,1.0,0.24489795918367346
727,7,4,37,0,1.0,0.25170068027210885
728,7,4,38,0,1.0,0.2585034013605442
729,7,4,39,0,1.0,0.2653061224489796
735,7,4,40,0,1.0,0.272108843537415
736,7,4,41,0,1.0,0.2789115646258503
739,7,4,42,0,1.0,0.2857142857142857
741,7,4,43,0,1.0,0.2925170068027211
742,7,4,44,0,1.0,0.29931972789115646
745,7,4,45,0,1.0,0.30612244897959184
746,7,4,46,0,1.0,0.3129251700680272
749,7,4,47,0,1.0,0.3197278911564626
750,7,4,48,0,1.0,0.32653061224489793
751,7,4,49,0,1.0,0.3333333333333333
752,7,4,50,0,1.0,0.3401360544217687
758,7,4,51,0,1.0,0.3469387755102041
759,7,4,52,0,1.0,0.35374149659863946
775,7,4,53,0,1.0,0.36054421768707484
743,7,4,54,0,1.0,0.3673469387755102
768,7,4,55,0,1.0,0.3741496598639456
773,7,4,56,0,1.0,0.38095238095238093
638,7,4,57,0,1.0,0.3877551020408163
676,7,4,58,0,1.0,0.3945578231292517
683,7,4,59,0,1.0,0.4013605442176871
686,7,4,60,0,1.0,0.40816326530612246
710,7,4,61,0,1.0,0.41496598639455784
718,7,4,62,0,1.0,0.4217687074829932
730,7,4,63,0,1.0,0.42857142857142855
734,7,4,64,0,1.0,0.43537414965986393
744,7,4,65,0,1.0,0.4421768707482993
747,7,4,66,0,1.0,0.4489795918367347
760,7,4,67,0,1.0,0.4557823129251701
764,7,4,68,0,1.0,0.46258503401360546
769,7,4,69,0,1.0,0.46938775510204084
777,7,4,70,0,1.0,0.47619047619047616
778,7,4,71,0,1.0,0.48299319727891155
779,7,4,72,0,1.0,0.4897959183673469
637,7,4,73,0,1.0,0.4965986394557823
645,7,4,74,0,1.0,0.5034013605442177
653,7,4,75,0,1.0,0.5102040816326531
654,7,4,76,0,1.0,0.5170068027210885
658,7,4,77,0,1.0,0.5238095238095238
662,7,4,78,0,1.0,0.5306122448979592
670,7,4,79,0,1.0,0.5374149659863946
672,7,4,80,0,1.0,0.54421768707483
673,7,4,81,0,1.0,0.5510204081632653
682,7,4,82,0,1.0,0.5578231292517006
684,7,4,83,0,1.0,0.564625850340136
695,7,4,84,0,1.0,0.5714285714285714
699,7,4,85,0,1.0,0.5782312925170068
708,7,4,86,0,1.0,0.5850340136054422
712,7,4,87,0,1.0,0.5918367346938775
717,7,4,88,0,1.0,0.5986394557823129
726,7,4,89,0,1.0,0.6054421768707483
737,7,4,90,0,1.0,0.6122448979591837
756,7,4,91,0,1.0,0.6190476190476191
757,7,4,92,0,1.0,0.6258503401360545
763,7,4,93,0,1.0,0.6326530612244898
765,7,4,94,0,1.0,0.6394557823129252
767,7,4,95,0,1.0,0.6462585034013606
648,7,4,96,0,1.0,0.6530612244897959
762,7,4,97,0,1.0,0.6598639455782312
649,7,4,98,0,1.0,0.6666666666666666
671,7,4,99,0,1.0,0.673469387755102
677,7,4,100,0,1.0,0.6802721088435374
681,7,4,101,0,1.0,0.6870748299319728
700,7,4,102,0,1.0,0.6938775510204082
715,7,4,103,0,1.0,0.7006802721088435
753,7,4,104,0,1.0,0.7074829931972789
755,7,4,105,0,1.0,0.7142857142857143
49,3,4,105,1,0.9905660377358491,0.7142857142857143
660,7,4,106,1,0.9906542056074766,0.7210884353741497
167,3,1,106,2,0.9814814814814815,0.7210884353741497
421,6,6,106,3,0.9724770642201835,0.7210884353741497
178,3,3,106,4,0.9636363636363636,0.7210884353741497
772,7,4,107,4,0.963963963963964,0.7278911564625851
774,7,4,108,4,0.9642857142857143,0.7346938775510204
639,7,4,109,4,0.9646017699115044,0.7414965986394558
678,7,4,110,4,0.9649122807017544,0.7482993197278912
716,7,4,111,4,0.9652173913043478,0.7551020408163265
754,7,4,112,4,0.9655172413793104,0.7619047619047619
732,7,4,113,4,0.9658119658119658,0.7687074829931972
183,3,3,113,5,0.9576271186440678,0.7687074829931972
634,7,4,114,5,0.957983193277311,0.7755102040816326
636,7,4,115,5,0.9583333333333334,0.782312925170068
641,7,4,116,5,0.9586776859504132,0.7891156462585034
643,7,4,117,5,0.9590163934426229,0.7959183673469388
644,7,4,118,5,0.959349593495935,0.8027210884353742
655,7,4,119,5,0.9596774193548387,0.8095238095238095
657,7,4,120,5,0.96,0.8163265306122449
659,7,4,121,5,0.9603174603174603,0.8231292517006803
665,7,4,122,5,0.9606299212598425,0.8299319727891157
669,7,4,123,5,0.9609375,0.8367346938775511
679,7,4,124,5,0.9612403100775194,0.8435374149659864
680,7,4,125,5,0.9615384615384616,0.8503401360544217
687,7,4,126,5,0.9618320610687023,0.8571428571428571
692,7,4,127,5,0.9621212121212122,0.8639455782312925
696,7,4,128,5,0.9624060150375939,0.8707482993197279
697,7,4,129,5,0.9626865671641791,0.8775510204081632
705,7,4,130,5,0.9629629629629629,0.8843537414965986
707,7,4,131,5,0.9632352941176471,0.891156462585034
711,7,4,132,5,0.9635036496350365,0.8979591836734694
713,7,4,133,5,0.9637681159420289,0.9047619047619048
714,7,4,134,5,0.9640287769784173,0.9115646258503401
721,7,4,135,5,0.9642857142857143,0.9183673469387755
724,7,4,136,5,0.9645390070921985,0.9251700680272109
731,7,4,137,5,0.9647887323943662,0.9319727891156463
738,7,4,138,5,0.965034965034965,0.9387755102040817
740,7,4,139,5,0.9652777777777778,0.9455782312925171
761,7,4,140,5,0.9655172413793104,0.9523809523809523
770,7,4,141,5,0.9657534246575342,0.9591836734693877
771,7,4,142,5,0.9659863945578231,0.9659863945578231
34,3,3,142,6,0.9594594594594594,0.9659863945578231
19,3,3,142,7,0.9530201342281879,0.9659863945578231
198,3,3,142,8,0.9466666666666667,0.9659863945578231
29,3,3,142,9,0.9403973509933775,0.9659863945578231
484,0,0,142,10,0.9342105263157895,0.9659863945578231
54,3,3,142,11,0.9281045751633987,0.9659863945578231
664,7,0,143,11,0.9285714285714286,0.9727891156462585
689,7,0,144,11,0.9290322580645162,0.9795918367346939
691,7,0,145,11,0.9294871794871795,0.9863945578231292
698,7,0,146,11,0.9299363057324841,0.9931972789115646
748,7,0,147,11,0.930379746835443,1.0
166,3,3,147,12,0.9245283018867925,1.0
57,3,3,147,13,0.91875,1.0
55,3,3,147,14,0.9130434782608695,1.0
211,0,0,147,15,0.9074074074074074,1.0
214,0,0,147,16,0.901840490797546,1.0
215,0,0,147,17,0.8963414634146342,1.0
219,0,0,147,18,0.8909090909090909,1.0
220,0,0,147,19,0.8855421686746988,1.0
221,0,0,147,20,0.8802395209580839,1.0
222,0,0,147,21,0.875,1.0
223,0,0,147,22,0.8698224852071006,1.0
224,0,0,147,23,0.8647058823529412,1.0
226,0,0,147,24,0.8596491228070176,1.0
227,0,0,147,25,0.8546511627906976,1.0
228,0,0,147,26,0.8497109826589595,1.0
229,0,0,147,27,0.8448275862068966,1.0
230,0,0,147,28,0.84,1.0
237,0,0,147,29,0.8352272727272727,1.0
238,0,0,147,30,0.8305084745762712,1.0
239,0,0,147,31,0.8258426966292135,1.0
240,0,0,147,32,0.8212290502793296,1.0
241,0,0,147,33,0.8166666666666667,1.0
242,0,0,147,34,0.8121546961325967,1.0
243,0,0,147,35,0.8076923076923077,1.0
244,0,0,147,36,0.8032786885245902,1.0
245,0,0,147,37,0.7989130434782609,1.0
246,0,0,147,38,0.7945945945945946,1.0
247,0,0,147,39,0.7903225806451613,1.0
248,0,0,147,40,0.786096256684492,1.0
253,0,0,147,41,0.7819148936170213,1.0
263,0,0,147,42,0.7777777777777778,1.0
264,0,0,147,43,0.7736842105263158,1.0
265,0,0,147,44,0.7696335078534031,1.0
266,0,0,147,45,0.765625,1.0
267,0,0,147,46,0.7616580310880829,1.0
268,0,0,147,47,0.7577319587628866,1.0
279,0,0,147,48,0.7538461538461538,1.0
280,0,0,147,49,0.75,1.0
315,0,0,147,50,0.7461928934010152,1.0
316,0,0,147,51,0.7424242424242424,1.0
317,0,0,147,52,0.7386934673366834,1.0
318,0,0,147,53,0.735,1.0
319,0,0,147,54,0.7313432835820896,1.0
320,0,0,147,55,0.7277227722772277,1.0
332,0,0,147,56,0.7241379310344828,1.0
333,0,0,147,57,0.7205882352941176,1.0
334,0,0,147,58,0.7170731707317073,1.0
335,0,0,147,59,0.7135922330097088,1.0
336,0,0,147,60,0.7101449275362319,1.0
337,0,0,147,61,0.7067307692307693,1.0
343,0,0,147,62,0.7033492822966507,1.0
344,0,0,147,63,0.7,1.0
346,0,0,147,64,0.6966824644549763,1.0
348,0,0,147,65,0.6933962264150944,1.0
349,0,0,147,66,0.6901408450704225,1.0
352,0,0,147,67,0.6869158878504673,1.0
353,0,0,147,68,0.6837209302325581,1.0
408,0,0,147,69,0.6805555555555556,1.0
411,0,0,147,70,0.6774193548387096,1.0
452,0,0,147,71,0.6743119266055045,1.0
453,0,0,147,72,0.6712328767123288,1.0
454,0,0,147,73,0.6681818181818182,1.0
455,0,0,147,74,0.665158371040724,1.0
456,0,0,147,75,0.6621621621621622,1.0
457,0,0,147,76,0.6591928251121076,1.0
467,0,0,147,77,0.65625,1.0
468,0,0,147,78,0.6533333333333333,1.0
469,0,0,147,79,0.6504424778761062,1.0
