sample_idx,real,closest,TP,FP,precision,recall
682,7,3,1,0,1.0,0.0030303030303030303
773,7,3,2,0,1.0,0.006060606060606061
684,7,0,3,0,1.0,0.00909090909090909
768,7,1,4,0,1.0,0.012121212121212121
722,7,3,5,0,1.0,0.015151515151515152
597,7,0,6,0,1.0,0.01818181818181818
606,7,0,7,0,1.0,0.021212121212121213
610,7,0,8,0,1.0,0.024242424242424242
615,7,0,9,0,1.0,0.02727272727272727
616,7,0,10,0,1.0,0.030303030303030304
619,7,0,11,0,1.0,0.03333333333333333
639,7,0,12,0,1.0,0.03636363636363636
646,7,0,13,0,1.0,0.03939393939393939
653,7,0,14,0,1.0,0.04242424242424243
660,7,0,15,0,1.0,0.045454545454545456
695,7,0,16,0,1.0,0.048484848484848485
700,7,0,17,0,1.0,0.051515151515151514
702,7,0,18,0,1.0,0.05454545454545454
704,7,0,19,0,1.0,0.05757575757575758
728,7,0,20,0,1.0,0.06060606060606061
741,7,0,21,0,1.0,0.06363636363636363
747,7,0,22,0,1.0,0.06666666666666667
762,7,0,23,0,1.0,0.0696969696969697
777,7,0,24,0,1.0,0.07272727272727272
780,7,0,25,0,1.0,0.07575757575757576
794,7,0,26,0,1.0,0.07878787878787878
795,7,0,27,0,1.0,0.08181818181818182
796,7,0,28,0,1.0,0.08484848484848485
804,7,0,29,0,1.0,0.08787878787878788
828,7,0,30,0,1.0,0.09090909090909091
846,7,0,31,0,1.0,0.09393939393939393
847,7,0,32,0,1.0,0.09696969696969697
851,7,0,33,0,1.0,0.1
852,7,0,34,0,1.0,0.10303030303030303
857,7,0,35,0,1.0,0.10606060606060606
859,7,0,36,0,1.0,0.10909090909090909
864,7,0,37,0,1.0,0.11212121212121212
865,7,0,38,0,1.0,0.11515151515151516
874,7,0,39,0,1.0,0.11818181818181818
879,7,0,40,0,1.0,0.12121212121212122
881,7,0,41,0,1.0,0.12424242424242424
884,7,0,42,0,1.0,0.12727272727272726
894,7,0,43,0,1.0,0.1303030303030303
897,7,0,44,0,1.0,0.13333333333333333
905,7,0,45,0,1.0,0.13636363636363635
914,7,0,46,0,1.0,0.1393939393939394
598,7,3,47,0,1.0,0.14242424242424243
788,7,0,48,0,1.0,0.14545454545454545
850,7,0,49,0,1.0,0.1484848484848485
612,7,3,50,0,1.0,0.15151515151515152
601,7,3,51,0,1.0,0.15454545454545454
765,7,3,52,0,1.0,0.15757575757575756
841,7,3,53,0,1.0,0.1606060606060606
701,7,0,54,0,1.0,0.16363636363636364
814,7,0,55,0,1.0,0.16666666666666666
627,7,0,56,0,1.0,0.1696969696969697
626,7,3,57,0,1.0,0.17272727272727273
614,7,0,58,0,1.0,0.17575757575757575
624,7,0,59,0,1.0,0.1787878787878788
625,7,0,60,0,1.0,0.18181818181818182
628,7,0,61,0,1.0,0.18484848484848485
652,7,0,62,0,1.0,0.18787878787878787
669,7,0,63,0,1.0,0.19090909090909092
670,7,0,64,0,1.0,0.19393939393939394
690,7,0,65,0,1.0,0.19696969696969696
693,7,0,66,0,1.0,0.2
711,7,0,67,0,1.0,0.20303030303030303
737,7,0,68,0,1.0,0.20606060606060606
739,7,0,69,0,1.0,0.20909090909090908
790,7,0,70,0,1.0,0.21212121212121213
840,7,0,71,0,1.0,0.21515151515151515
843,7,0,72,0,1.0,0.21818181818181817
855,7,0,73,0,1.0,0.22121212121212122
870,7,0,74,0,1.0,0.22424242424242424
873,7,0,75,0,1.0,0.22727272727272727
888,7,0,76,0,1.0,0.23030303030303031
647,7,0,77,0,1.0,0.23333333333333334
636,7,3,78,0,1.0,0.23636363636363636
908,7,3,79,0,1.0,0.23939393939393938
887,7,0,80,0,1.0,0.24242424242424243
907,7,0,81,0,1.0,0.24545454545454545
600,7,3,82,0,1.0,0.24848484848484848
603,7,3,83,0,1.0,0.2515151515151515
604,7,3,84,0,1.0,0.2545454545454545
607,7,3,85,0,1.0,0.25757575757575757
