sample_idx,real,closest,TP,FP,precision,recall
163,2,2,0,1,0.0,0.0
52,3,3,0,2,0.0,0.0
164,3,3,0,3,0.0,0.0
205,3,3,0,4,0.0,0.0
24,2,2,0,5,0.0,0.0
42,2,2,0,6,0.0,0.0
213,2,2,0,7,0.0,0.0
28,2,2,0,8,0.0,0.0
195,3,3,0,9,0.0,0.0
36,2,2,0,10,0.0,0.0
125,2,2,0,11,0.0,0.0
193,3,3,0,12,0.0,0.0
147,2,2,0,13,0.0,0.0
194,2,2,0,14,0.0,0.0
27,2,2,0,15,0.0,0.0
43,2,2,0,16,0.0,0.0
212,2,2,0,17,0.0,0.0
191,3,3,0,18,0.0,0.0
233,2,2,0,19,0.0,0.0
234,2,2,0,20,0.0,0.0
231,2,2,0,21,0.0,0.0
297,2,2,0,22,0.0,0.0
632,2,2,0,23,0.0,0.0
208,2,2,0,24,0.0,0.0
235,2,2,0,25,0.0,0.0
137,2,2,0,26,0.0,0.0
1,2,2,0,27,0.0,0.0
149,2,2,0,28,0.0,0.0
254,2,2,0,29,0.0,0.0
588,2,2,0,30,0.0,0.0
216,2,2,0,31,0.0,0.0
236,2,2,0,32,0.0,0.0
4,2,2,0,33,0.0,0.0
604,2,2,0,34,0.0,0.0
499,2,2,0,35,0.0,0.0
519,2,2,0,36,0.0,0.0
521,2,2,0,37,0.0,0.0
603,2,2,0,38,0.0,0.0
204,2,5,0,39,0.0,0.0
9,2,2,0,40,0.0,0.0
3,2,2,0,41,0.0,0.0
58,2,2,0,42,0.0,0.0
356,3,0,0,43,0.0,0.0
210,2,2,0,44,0.0,0.0
256,2,2,0,45,0.0,0.0
259,2,2,0,46,0.0,0.0
285,2,2,0,47,0.0,0.0
296,2,2,0,48,0.0,0.0
7,2,2,0,49,0.0,0.0
13,2,2,0,50,0.0,0.0
177,3,1,0,51,0.0,0.0
355,3,3,0,52,0.0,0.0
217,2,2,0,53,0.0,0.0
370,2,2,0,54,0.0,0.0
18,3,3,0,55,0.0,0.0
517,2,2,0,56,0.0,0.0
518,2,2,0,57,0.0,0.0
520,2,2,0,58,0.0,0.0
48,3,3,0,59,0.0,0.0
260,2,2,0,60,0.0,0.0
30,3,3,0,61,0.0,0.0
122,3,3,0,62,0.0,0.0
26,2,2,0,63,0.0,0.0
421,6,6,0,64,0.0,0.0
185,3,3,0,65,0.0,0.0
23,3,3,0,66,0.0,0.0
120,2,2,0,67,0.0,0.0
182,3,3,0,68,0.0,0.0
291,2,2,0,69,0.0,0.0
60,2,2,0,70,0.0,0.0
200,3,3,0,71,0.0,0.0
225,2,2,0,72,0.0,0.0
12,3,3,0,73,0.0,0.0
183,3,3,0,74,0.0,0.0
10,2,2,0,75,0.0,0.0
11,2,2,0,76,0.0,0.0
775,7,1,1,76,0.012987012987012988,0.006802721088435374
633,7,1,2,76,0.02564102564102564,0.013605442176870748
635,7,1,3,76,0.0379746835443038,0.02040816326530612
642,7,1,4,76,0.05,0.027210884353741496
646,7,1,5,76,0.06172839506172839,0.034013605442176874
647,7,1,6,76,0.07317073170731707,0.04081632653061224
650,7,1,7,76,0.08433734939759036,0.047619047619047616
651,7,1,8,76,0.09523809523809523,0.05442176870748299
652,7,1,9,76,0.10588235294117647,0.061224489795918366
656,7,1,10,76,0.11627906976744186,0.06802721088435375
661,7,1,11,76,0.12643678160919541,0.07482993197278912
663,7,1,12,76,0.13636363636363635,0.08163265306122448
666,7,1,13,76,0.14606741573033707,0.08843537414965986
667,7,1,14,76,0.15555555555555556,0.09523809523809523
668,7,1,15,76,0.16483516483516483,0.10204081632653061
674,7,1,16,76,0.17391304347826086,0.10884353741496598
688,7,1,17,76,0.1827956989247312,0.11564625850340136
690,7,1,18,76,0.19148936170212766,0.12244897959183673
693,7,1,19,76,0.2,0.1292517006802721
703,7,1,20,76,0.20833333333333334,0.1360544217687075
704,7,1,21,76,0.21649484536082475,0.14285714285714285
706,7,1,22,76,0.22448979591836735,0.14965986394557823
719,7,1,23,76,0.23232323232323232,0.1564625850340136
720,7,1,24,76,0.24,0.16326530612244897
722,7,1,25,76,0.24752475247524752,0.17006802721088435
723,7,1,26,76,0.2549019607843137,0.17687074829931973
727,7,1,27,76,0.2621359223300971,0.1836734693877551
728,7,1,28,76,0.2692307692307692,0.19047619047619047
729,7,1,29,76,0.2761904761904762,0.19727891156462585
735,7,1,30,76,0.2830188679245283,0.20408163265306123
736,7,1,31,76,0.2897196261682243,0.2108843537414966
739,7,1,32,76,0.2962962962962963,0.21768707482993196
741,7,1,33,76,0.30275229357798167,0.22448979591836735
742,7,1,34,76,0.3090909090909091,0.23129251700680273
745,7,1,35,76,0.3153153153153153,0.23809523809523808
746,7,1,36,76,0.32142857142857145,0.24489795918367346
749,7,1,37,76,0.3274336283185841,0.25170068027210885
750,7,1,38,76,0.3333333333333333,0.2585034013605442
751,7,1,39,76,0.3391304347826087,0.2653061224489796
752,7,1,40,76,0.3448275862068966,0.272108843537415
758,7,1,41,76,0.3504273504273504,0.2789115646258503
759,7,1,42,76,0.3559322033898305,0.2857142857142857
33,3,3,42,77,0.35294117647058826,0.2857142857142857
44,3,3,42,78,0.35,0.2857142857142857
41,3,3,42,79,0.34710743801652894,0.2857142857142857
51,3,3,42,80,0.3442622950819672,0.2857142857142857
218,2,2,42,81,0.34146341463414637,0.2857142857142857
19,3,3,42,82,0.3387096774193548,0.2857142857142857
25,2,2,42,83,0.336,0.2857142857142857
6,3,3,42,84,0.3333333333333333,0.2857142857142857
124,3,3,42,85,0.33070866141732286,0.2857142857142857
61,2,2,42,86,0.328125,0.2857142857142857
35,3,3,42,87,0.32558139534883723,0.2857142857142857
640,7,5,43,87,0.33076923076923076,0.2925170068027211
675,7,5,44,87,0.33587786259541985,0.29931972789115646
685,7,5,45,87,0.3409090909090909,0.30612244897959184
694,7,5,46,87,0.3458646616541353,0.3129251700680272
701,7,5,47,87,0.35074626865671643,0.3197278911564626
702,7,5,48,87,0.35555555555555557,0.32653061224489793
709,7,5,49,87,0.3602941176470588,0.3333333333333333
725,7,5,50,87,0.36496350364963503,0.3401360544217687
733,7,5,51,87,0.3695652173913043,0.3469387755102041
766,7,5,52,87,0.37410071942446044,0.35374149659863946
776,7,5,53,87,0.37857142857142856,0.36054421768707484
40,3,1,53,88,0.375886524822695,0.36054421768707484
39,3,3,53,89,0.3732394366197183,0.36054421768707484
34,3,3,53,90,0.3706293706293706,0.36054421768707484
649,7,0,54,90,0.375,0.3673469387755102
671,7,0,55,90,0.3793103448275862,0.3741496598639456
677,7,0,56,90,0.3835616438356164,0.38095238095238093
681,7,0,57,90,0.3877551020408163,0.3877551020408163
700,7,0,58,90,0.3918918918918919,0.3945578231292517
715,7,0,59,90,0.3959731543624161,0.4013605442176871
753,7,0,60,90,0.4,0.40816326530612246
755,7,0,61,90,0.40397350993377484,0.41496598639455784
160,0,5,61,91,0.40131578947368424,0.41496598639455784
161,0,5,61,92,0.39869281045751637,0.41496598639455784
