sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
1,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
2,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
3,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
4,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
5,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
6,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
7,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
8,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
9,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
10,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
11,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
12,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
13,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
14,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
15,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
16,1,1,1,Y,0.9999996423721313,11.547554016113281,0.056975632419901674
17,0,0,0,Y,0.9999997615814209,4.90976619720459,0.8446849629751848
18,2,2,2,Y,0.9996358156204224,13.634490966796875,0.720841441872804
19,2,2,2,Y,0.9869913458824158,4.838949203491211,1.000654751553272
20,2,2,2,Y,0.9999595880508423,9.568865776062012,0.0748978631176352
21,1,1,1,Y,1.0,23.335596084594727,2.1420935589547563
22,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
23,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
24,0,0,0,Y,0.9999967813491821,8.51223373413086,0.6822965350296647
25,0,0,0,Y,0.9999967813491821,8.51223373413086,0.6822965350296647
26,0,0,0,Y,0.9999967813491821,8.51223373413086,0.6822965350296647
27,2,2,2,Y,0.9994140863418579,3.43230938911438,1.2759675817998832
28,2,2,2,Y,0.9997361302375793,2.404306650161743,1.477172106724273
29,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
30,0,0,0,Y,0.9999997615814209,4.90976619720459,0.8446849629751848
31,1,1,1,Y,1.0,4.912601947784424,1.2947315375096733
32,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
33,1,1,1,Y,1.0,16.997417449951172,0.9597009882545685
34,2,2,2,Y,0.9996086955070496,3.093471050262451,1.3422862368391046
35,2,2,2,Y,0.9980120658874512,2.692974090576172,1.4206729934633522
36,2,2,2,Y,0.9989296793937683,2.083831787109375,1.53989659388416
37,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
38,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
39,0,0,0,Y,0.9999967813491821,8.51223373413086,0.6822965350296647
40,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
41,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
42,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
43,1,1,1,Y,1.0,21.775409698486328,1.8510394725711703
44,0,0,0,Y,0.9999967813491821,8.51223373413086,0.6822965350296647
45,1,1,1,Y,1.0,16.413803100585938,0.8508272390876228
46,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
47,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
48,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
49,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
50,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
51,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
52,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
53,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
54,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
55,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
56,0,0,5,Y,0.9997805953025818,8.061483383178711,0.6451995651919257
57,0,0,5,Y,0.9997805953025818,8.061483383178711,0.6451995651919257
58,0,0,5,Y,0.9997805953025818,8.061483383178711,0.6451995651919257
59,1,1,2,Y,1.0,33.373870849609375,4.130409912338693
60,2,2,4,Y,0.9999998807907104,29.374237060546875,3.8658907414769432
61,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
62,2,2,2,Y,0.9998273253440857,5.329099178314209,0.9047207728885452
63,2,1,5,Y,0.7490658164024353,12.956028938293457,0.5186525700125652
64,0,0,0,Y,0.9999997615814209,4.90976619720459,0.8446849629751848
65,0,0,0,Y,0.9999997615814209,4.90976619720459,0.8446849629751848
66,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
67,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
68,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
69,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
70,0,0,0,Y,1.0,5.5546956062316895,0.5713180929037229
71,1,1,1,Y,1.0,5.402613639831543,1.2033194430215342
72,0,0,0,Y,1.0,5.487654685974121,0.5997347944543135
73,2,2,2,Y,0.9999771118164062,8.839723587036133,0.2176082880866884
74,2,2,2,Y,0.9993245601654053,3.0366733074188232,1.3534028559508164
75,2,2,2,Y,0.9998490810394287,4.3297319412231445,1.1003206507339793
76,2,2,2,Y,0.9997749924659729,5.6779985427856445,0.8364328897780208
77,2,2,2,Y,0.9998722076416016,5.698584079742432,0.8324038118127969
78,2,2,2,Y,0.9999912977218628,7.356133937835693,0.5079819799449834
79,2,2,2,Y,0.9901504516601562,5.48665714263916,0.8738829412769737
80,2,2,2,Y,0.9999960660934448,7.447909832000732,0.4900192601142938
81,2,2,2,Y,0.996021568775177,7.556962490081787,0.4686750677016397
82,2,2,2,Y,0.9999034404754639,5.89530086517334,0.7939016698850383
83,2,2,2,Y,0.9995212554931641,2.5819034576416016,1.4424121514304022
84,2,2,2,Y,0.9998016953468323,2.9313273429870605,1.3740216071408051
85,2,2,2,Y,0.9999561309814453,2.7834417819976807,1.4029663666102767
86,2,2,2,Y,0.9999597072601318,9.804792404174805,0.02872142474081613
87,2,2,2,Y,0.9999945163726807,17.348424911499023,1.4477464262950182
88,2,2,2,Y,0.9999790191650391,7.020357131958008,0.5737014670117989
89,2,2,2,Y,0.9999659061431885,17.712329864501953,1.5189712590821225
90,1,1,1,Y,1.0,11.464094161987305,0.07254513860751416
91,2,2,2,Y,0.9999995231628418,23.8458194732666,2.719440689851829
92,2,2,2,Y,0.999990701675415,8.680349349975586,0.24880160736288517
93,2,2,2,Y,0.9970718622207642,6.37116003036499,0.7007647417083188
94,2,2,2,Y,0.9855676889419556,9.228442192077637,0.1415268349026899
95,2,2,2,Y,0.9999575614929199,6.396780967712402,0.6957501164239974
96,2,2,2,Y,0.9999773502349854,15.425027847290039,1.0712919890827022
97,1,1,1,Y,1.0,8.09561538696289,0.7009376954818795
98,0,0,0,Y,0.9960567951202393,5.039045810699463,0.7898870846175291
