sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,2,2,2,Y,0.9999971389770508,0.1663397252559662,4.274291284424179
1,2,2,2,N,0.9999996423721313,0.05527084320783615,0.18005475991488137
2,2,2,2,N,0.9999996423721313,0.05527084320783615,0.18005475991488137
3,3,3,3,Y,0.9988471269607544,0.26685830950737,6.177052820048424
4,3,3,3,Y,0.9943457245826721,0.32083985209465027,7.938169400915271
5,3,3,3,Y,0.9993478655815125,0.24607740342617035,5.499087787725303
6,2,2,2,N,0.9999990463256836,0.06191636994481087,0.42502307936511713
7,2,2,2,N,0.9999997615814209,0.03189989924430847,0.6814481868503734
8,3,3,3,N,0.999724805355072,0.03868716582655907,1.266898670628556
9,3,3,3,Y,0.9987165927886963,1.3856875896453857,42.67820998838731
10,3,3,3,Y,0.9989942908287048,0.6780349612236023,19.591452595476756
11,3,3,3,Y,0.9994915723800659,0.9224045872688293,27.563870197153207
12,3,3,3,Y,0.9998652935028076,0.44239017367362976,11.903678771808284
13,3,3,3,Y,0.9983704686164856,0.49397605657577515,13.58663736983965
14,0,0,0,Y,0.999954104423523,0.8323023319244385,87.19720266247555
15,3,3,3,Y,0.9993478655815125,0.24607740342617035,5.499087787725303
16,3,3,3,N,0.9999872446060181,0.16190685331821442,2.753072310747556
17,3,3,3,Y,0.9977917671203613,0.36719346046447754,9.45042855705996
18,3,3,3,Y,0.9993465542793274,0.36198922991752625,9.28064452010498
19,3,3,3,Y,0.9994632601737976,0.33681628108024597,8.45939163510326
20,3,3,3,Y,0.9996111989021301,0.42133837938308716,11.216875196169585
21,3,3,3,Y,0.9993315935134888,0.4130401909351349,10.946152573564765
22,2,2,2,Y,1.0,0.17005212604999542,4.4111383124526995
23,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
24,2,2,2,Y,0.9999583959579468,0.20794391632080078,5.807910690472747
25,2,2,2,Y,0.9999432563781738,0.27749335765838623,8.371651750813001
26,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
27,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
28,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
29,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
30,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
31,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
32,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
33,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
34,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
35,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
36,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
37,0,0,0,Y,0.999966025352478,0.4462219476699829,45.535688337631626
