sample_idx,real_label,min_dis
16,3,39.60506820678711
127,2,35.48668670654297
128,3,28.11543083190918
169,3,28.11543083190918
159,3,22.82427406311035
157,3,22.2230281829834
825,7,19.24516487121582
6,2,17.351537704467773
86,3,16.629562377929688
146,3,15.981438636779785
195,2,15.964689254760742
113,2,15.733590126037598
218,2,15.733590126037598
552,2,15.733590126037598
89,2,15.414044380187988
174,2,15.387187957763672
220,2,15.387187957763672
223,2,15.387187957763672
249,2,15.387187957763672
260,2,15.387187957763672
164,3,15.28220272064209
155,3,15.137955665588379
177,2,14.993025779724121
111,2,14.90557861328125
320,3,14.804591178894043
12,3,14.384057998657227
334,2,14.329246520996094
0,2,13.797962188720703
568,2,13.77894115447998
8,3,13.643298149108887
197,2,13.352670669555664
176,2,13.221614837646484
199,2,13.069607734680176
148,3,12.74211597442627
5,3,12.701014518737793
15,3,12.701014518737793
198,2,12.549964904785156
141,3,12.420001983642578
712,7,12.30363655090332
168,2,12.283270835876465
172,2,12.282343864440918
101,2,12.148285865783691
746,7,12.117471694946289
200,2,12.038688659667969
88,3,11.996856689453125
891,7,11.986563682556152
830,7,11.954692840576172
182,2,11.953474998474121
84,2,11.926450729370117
180,2,11.915751457214355
827,7,11.807354927062988
162,3,11.722152709960938
319,3,11.689897537231445
726,7,11.646340370178223
802,7,11.646340370178223
829,7,11.600461959838867
842,7,11.58994197845459
22,2,11.273512840270996
765,7,11.253997802734375
181,2,11.224200248718262
596,2,11.191073417663574
7,2,11.1641845703125
824,7,11.054375648498535
11,3,11.013800621032715
154,3,11.013800621032715
124,0,10.9902925491333
125,0,10.9902925491333
126,0,10.9902925491333
267,0,10.9902925491333
340,0,10.9902925491333
377,0,10.9902925491333
378,0,10.9902925491333
388,0,10.9902925491333
389,0,10.9902925491333
390,0,10.9902925491333
395,0,10.9902925491333
400,0,10.9902925491333
401,0,10.9902925491333
402,0,10.9902925491333
403,0,10.9902925491333
408,0,10.9902925491333
409,0,10.9902925491333
410,0,10.9902925491333
411,0,10.9902925491333
412,0,10.9902925491333
413,0,10.9902925491333
414,0,10.9902925491333
452,0,10.9902925491333
453,0,10.9902925491333
460,0,10.9902925491333
461,0,10.9902925491333
462,0,10.9902925491333
464,0,10.9902925491333
471,0,10.9902925491333
472,0,10.9902925491333
473,0,10.9902925491333
529,0,10.9902925491333
541,0,10.9902925491333
542,0,10.9902925491333
543,0,10.9902925491333
546,0,10.9902925491333
547,0,10.9902925491333
550,0,10.9902925491333
551,0,10.9902925491333
569,0,10.9902925491333
571,0,10.9902925491333
572,0,10.9902925491333
573,0,10.9902925491333
579,0,10.9902925491333
582,0,10.9902925491333
583,0,10.9902925491333
584,0,10.9902925491333
814,7,10.829808235168457
673,7,10.599837303161621
749,7,10.573307037353516
636,7,10.566215515136719
614,7,10.551055908203125
624,7,10.551055908203125
625,7,10.551055908203125
628,7,10.551055908203125
652,7,10.551055908203125
669,7,10.551055908203125
670,7,10.551055908203125
690,7,10.551055908203125
693,7,10.551055908203125
711,7,10.551055908203125
737,7,10.551055908203125
