sample_idx,real,closest,TP,FP,precision,recall
531,7,2,1,0,1.0,0.0014992503748125937
800,7,2,2,0,1.0,0.0029985007496251873
1067,7,2,3,0,1.0,0.004497751124437781
771,7,3,4,0,1.0,0.005997001499250375
702,7,2,5,0,1.0,0.0074962518740629685
929,7,2,6,0,1.0,0.008995502248875561
871,7,3,7,0,1.0,0.010494752623688156
586,7,2,8,0,1.0,0.01199400299850075
908,7,2,9,0,1.0,0.013493253373313344
567,7,2,10,0,1.0,0.014992503748125937
585,7,2,11,0,1.0,0.01649175412293853
804,7,2,12,0,1.0,0.017991004497751123
1040,7,2,13,0,1.0,0.019490254872563718
700,7,2,14,0,1.0,0.020989505247376312
559,7,3,15,0,1.0,0.022488755622188907
1029,7,3,16,0,1.0,0.0239880059970015
984,7,2,17,0,1.0,0.025487256371814093
956,7,2,18,0,1.0,0.026986506746626688
1010,7,2,19,0,1.0,0.02848575712143928
621,7,3,20,0,1.0,0.029985007496251874
641,7,3,21,0,1.0,0.031484257871064465
584,7,3,22,0,1.0,0.03298350824587706
1014,7,3,23,0,1.0,0.034482758620689655
1104,7,2,24,0,1.0,0.035982008995502246
666,7,2,25,0,1.0,0.037481259370314844
958,7,2,26,0,1.0,0.038980509745127435
739,7,2,27,0,1.0,0.04047976011994003
841,7,2,28,0,1.0,0.041979010494752625
1039,7,2,29,0,1.0,0.043478260869565216
983,7,3,30,0,1.0,0.044977511244377814
576,7,3,31,0,1.0,0.046476761619190406
603,7,3,32,0,1.0,0.047976011994003
650,7,3,33,0,1.0,0.049475262368815595
679,7,3,34,0,1.0,0.050974512743628186
756,7,3,35,0,1.0,0.05247376311844078
854,7,3,36,0,1.0,0.053973013493253376
855,7,3,37,0,1.0,0.05547226386806597
893,7,3,38,0,1.0,0.05697151424287856
898,7,3,39,0,1.0,0.05847076461769116
1124,7,3,40,0,1.0,0.05997001499250375
588,7,3,41,0,1.0,0.06146926536731634
694,7,3,42,0,1.0,0.06296851574212893
703,7,3,43,0,1.0,0.06446776611694154
709,7,3,44,0,1.0,0.06596701649175413
714,7,3,45,0,1.0,0.06746626686656672
890,7,3,46,0,1.0,0.06896551724137931
930,7,3,47,0,1.0,0.0704647676161919
939,7,3,48,0,1.0,0.07196401799100449
1000,7,3,49,0,1.0,0.0734632683658171
1095,7,3,50,0,1.0,0.07496251874062969
1140,7,3,51,0,1.0,0.07646176911544228
987,7,3,52,0,1.0,0.07796101949025487
665,7,3,53,0,1.0,0.07946026986506746
1162,7,3,54,0,1.0,0.08095952023988005
1028,7,2,55,0,1.0,0.08245877061469266
645,7,3,56,0,1.0,0.08395802098950525
653,7,2,57,0,1.0,0.08545727136431784
915,7,2,58,0,1.0,0.08695652173913043
879,7,3,59,0,1.0,0.08845577211394302
753,7,3,60,0,1.0,0.08995502248875563
1080,7,3,61,0,1.0,0.09145427286356822
1111,7,3,62,0,1.0,0.09295352323838081
1129,7,3,63,0,1.0,0.0944527736131934
565,7,3,64,0,1.0,0.095952023988006
698,7,3,65,0,1.0,0.09745127436281859
707,7,3,66,0,1.0,0.09895052473763119
829,7,3,67,0,1.0,0.10044977511244378
867,7,3,68,0,1.0,0.10194902548725637
887,7,3,69,0,1.0,0.10344827586206896
932,7,3,70,0,1.0,0.10494752623688156
1145,7,3,71,0,1.0,0.10644677661169415
1083,7,3,72,0,1.0,0.10794602698650675
852,7,3,73,0,1.0,0.10944527736131934
637,7,3,74,0,1.0,0.11094452773613193
787,7,3,75,0,1.0,0.11244377811094453
899,7,3,76,0,1.0,0.11394302848575712
931,7,3,77,0,1.0,0.11544227886056972
938,7,3,78,0,1.0,0.11694152923538231
922,7,2,79,0,1.0,0.1184407796101949
770,7,4,80,0,1.0,0.1199400299850075
832,7,3,81,0,1.0,0.12143928035982009
636,7,2,82,0,1.0,0.12293853073463268
1019,7,3,83,0,1.0,0.12443778110944528
1045,7,3,84,0,1.0,0.12593703148425786
1126,7,3,85,0,1.0,0.12743628185907047
1192,7,2,86,0,1.0,0.12893553223388307
812,7,2,87,0,1.0,0.13043478260869565
843,7,2,88,0,1.0,0.13193403298350825
964,7,2,89,0,1.0,0.13343328335832083
626,7,3,90,0,1.0,0.13493253373313344
837,7,3,91,0,1.0,0.136431784107946
317,6,6,91,1,0.9891304347826086,0.136431784107946
845,7,2,92,1,0.989247311827957,0.13793103448275862
609,7,3,93,1,0.9893617021276596,0.13943028485757122
673,7,3,94,1,0.9894736842105263,0.1409295352323838
639,7,3,95,1,0.9895833333333334,0.1424287856071964
809,7,3,96,1,0.9896907216494846,0.14392803598200898
827,7,3,97,1,0.9897959183673469,0.1454272863568216
1030,7,3,98,1,0.98989898989899,0.1469265367316342
1102,7,3,99,1,0.99,0.14842578710644677
1152,7,3,100,1,0.9900990099009901,0.14992503748125938
1166,7,3,101,1,0.9901960784313726,0.15142428785607195
564,7,3,102,1,0.9902912621359223,0.15292353823088456
1132,7,3,103,1,0.9903846153846154,0.15442278860569716
1169,7,3,104,1,0.9904761904761905,0.15592203898050974
1122,7,3,105,1,0.9905660377358491,0.15742128935532235
556,7,3,106,1,0.9906542056074766,0.15892053973013492
791,7,3,107,1,0.9907407407407407,0.16041979010494753
934,7,3,108,1,0.9908256880733946,0.1619190404797601
991,7,3,109,1,0.990909090909091,0.1634182908545727
1085,7,3,110,1,0.990990990990991,0.16491754122938532
1100,7,3,111,1,0.9910714285714286,0.1664167916041979
1130,7,3,112,1,0.9911504424778761,0.1679160419790105
557,7,3,113,1,0.9912280701754386,0.16941529235382308
961,7,3,114,1,0.991304347826087,0.17091454272863568
1056,7,3,115,1,0.9913793103448276,0.1724137931034483
623,7,2,116,1,0.9914529914529915,0.17391304347826086
897,7,2,117,1,0.9915254237288136,0.17541229385307347
569,7,3,118,1,0.9915966386554622,0.17691154422788605
614,7,2,119,1,0.9916666666666667,0.17841079460269865
995,7,2,120,1,0.9917355371900827,0.17991004497751126
593,7,2,121,1,0.9918032786885246,0.18140929535232383
785,7,2,122,1,0.991869918699187,0.18290854572713644
894,7,2,123,1,0.9919354838709677,0.18440779610194902
918,7,3,124,1,0.992,0.18590704647676162
1086,7,3,125,1,0.9920634920634921,0.1874062968515742
670,7,2,126,1,0.9921259842519685,0.1889055472263868
976,7,2,127,1,0.9921875,0.1904047976011994
1103,7,2,128,1,0.9922480620155039,0.191904047976012
920,7,2,129,1,0.9923076923076923,0.1934032983508246
1052,7,2,130,1,0.9923664122137404,0.19490254872563717
113,1,1,130,2,0.9848484848484849,0.19490254872563717
828,7,2,131,2,0.9849624060150376,0.19640179910044978
909,7,2,132,2,0.9850746268656716,0.19790104947526238
1181,7,2,133,2,0.9851851851851852,0.19940029985007496
959,7,3,134,2,0.9852941176470589,0.20089955022488756
742,7,2,135,2,0.9854014598540146,0.20239880059970014
861,7,2,136,2,0.9855072463768116,0.20389805097451275
632,7,2,137,2,0.9856115107913669,0.20539730134932535
1059,7,3,138,2,0.9857142857142858,0.20689655172413793
730,7,2,139,2,0.9858156028368794,0.20839580209895053
592,7,3,140,2,0.9859154929577465,0.2098950524737631
1160,7,2,141,2,0.986013986013986,0.21139430284857572
741,7,3,142,2,0.9861111111111112,0.2128935532233883
1115,7,2,143,2,0.9862068965517241,0.2143928035982009
790,7,2,144,2,0.9863013698630136,0.2158920539730135
912,7,2,145,2,0.9863945578231292,0.21739130434782608
833,7,3,146,2,0.9864864864864865,0.21889055472263869
560,7,3,147,2,0.9865771812080537,0.22038980509745126
638,7,3,148,2,0.9866666666666667,0.22188905547226387
1184,7,3,149,2,0.9867549668874173,0.22338830584707647
727,7,2,150,2,0.9868421052631579,0.22488755622188905
731,7,2,151,2,0.9869281045751634,0.22638680659670166
775,7,2,152,2,0.987012987012987,0.22788605697151423
1157,7,2,153,2,0.9870967741935484,0.22938530734632684
875,7,3,154,2,0.9871794871794872,0.23088455772113944
1110,7,2,155,2,0.9872611464968153,0.23238380809595202
724,7,2,156,2,0.9873417721518988,0.23388305847076463
917,7,2,157,2,0.9874213836477987,0.2353823088455772
1144,7,3,158,2,0.9875,0.2368815592203898
704,7,3,159,2,0.9875776397515528,0.2383808095952024
816,7,2,160,2,0.9876543209876543,0.239880059970015
761,7,2,161,2,0.9877300613496932,0.2413793103448276
999,7,3,162,2,0.9878048780487805,0.24287856071964017
933,7,3,163,2,0.9878787878787879,0.24437781109445278
1060,7,2,164,2,0.9879518072289156,0.24587706146926536
618,7,2,165,2,0.9880239520958084,0.24737631184407796
923,7,2,166,2,0.9880952380952381,0.24887556221889057
892,7,2,167,2,0.9881656804733728,0.25037481259370314
870,7,3,168,2,0.9882352941176471,0.2518740629685157
1064,7,3,169,2,0.9883040935672515,0.25337331334332835
1088,7,3,170,2,0.9883720930232558,0.25487256371814093
