sample_idx,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,0,0,0,9.595235824584961,0.019215011444785768
1,0,0,0,9.675080299377441,0.05744268431390093
2,0,0,0,9.586828231811523,0.0272870376001861
3,2,0,0,11.907421112060547,0.624677960791609
4,2,0,0,11.017580032348633,0.3775044592437754
5,0,0,0,9.629355430603027,0.013542801595341004
6,2,0,0,8.521429061889648,0.31585797347299455
7,2,0,0,11.161479949951172,0.41747591854949717
8,0,0,0,9.62265396118164,0.007108803433589856
9,0,0,0,4.819651126861572,1.2081350395999466
10,1,0,0,2.0974185466766357,0.4609435891344085
11,2,0,0,4.113056659698486,1.5403831922111453
12,2,0,0,8.085248947143555,0.1460536810547509
13,2,0,0,4.257983207702637,1.5001265630734757
14,1,0,0,6.130462169647217,0.14509859598818173
15,2,0,0,11.044501304626465,0.3849824519851182
16,0,0,0,9.602462768554688,0.0122765116483221
17,2,0,0,8.693455696105957,0.2680736819762485
18,0,0,0,4.3118181228637695,1.2517465533978145
19,2,0,0,7.337039470672607,0.6448489912316946
20,2,0,0,10.897879600524902,0.3442549548713341
21,2,0,0,8.516488075256348,0.31723044435020936
22,0,0,0,4.244789123535156,1.3099219938290574
23,2,0,0,9.649078369140625,0.0026278539088923063
24,0,0,0,9.68069076538086,0.0628292235462308
25,2,0,0,8.518821716308594,0.3165822227257074
26,2,0,0,8.644047737121582,0.2817978609391409
27,0,0,0,9.635554313659668,0.019494272785234624
28,0,0,0,4.821027755737305,1.2078608633100572
29,2,0,0,10.94294548034668,0.35677302306334074
30,0,0,0,9.639151573181152,0.022947957297277506
31,0,0,0,3.2818613052368164,1.5179525252949657
32,0,0,0,11.178946495056152,0.5747018484035146
33,0,0,0,9.60634994506836,0.008544481406782656
34,2,0,0,12.054637908935547,0.6655707583932104
35,0,0,0,9.590723991394043,0.023546766860076035
36,0,0,0,9.623851776123047,0.008258810789667762
37,0,0,0,9.6752347946167,0.05759101328817212
38,2,0,0,11.15085220336914,0.41452382137603994
39,0,0,0,9.608355522155762,0.0066189515741139964
40,0,0,0,9.599740028381348,0.014890580917113837
41,0,0,0,9.590873718261719,0.023403015940566294
42,0,0,0,9.629907608032227,0.014072940336717682
43,2,0,0,12.508135795593262,0.7915400613905725
44,1,0,0,7.1856818199157715,0.5721991616920845
45,1,0,0,6.12924861907959,0.14523634639469626
46,0,0,0,9.615921974182129,0.000645505721365385
47,0,0,0,9.65458869934082,0.0377689517820172
48,0,0,0,9.630858421325684,0.014985804456152134
49,1,0,0,4.3438720703125,0.8906953205936864
50,2,0,0,9.132367134094238,0.14615609526280857
51,2,0,0,10.987916946411133,0.36926486569718403
52,2,0,0,9.219832420349121,0.12186063221843871
53,0,0,0,9.597444534301758,0.01709445647927906
54,0,0,0,9.597411155700684,0.017126502862609253
55,1,0,0,4.45140266418457,0.895009027554614
56,0,0,0,9.623394012451172,0.007819317532567925
57,0,0,0,9.618494987487793,0.0031158240706473826
58,0,0,0,9.631402015686035,0.01550770269895819
59,2,0,0,7.140319347381592,0.6994924582589799
60,2,0,0,4.113580703735352,1.5402376271181073
61,0,0,0,4.312730312347412,1.2515988690677533
62,0,0,0,9.612117767333984,0.003006866367324715
63,1,0,0,2.091015338897705,0.46239367706760176
64,0,0,0,9.633087158203125,0.017125587251656964
65,0,0,0,9.599655151367188,0.014972070291867765
66,1,0,0,4.343390941619873,0.8907669772955367
67,0,0,0,9.595995903015137,0.01848526951580958
68,0,0,0,9.591586112976074,0.022719054559204675
69,2,0,0,11.177139282226562,0.42182565253982096
70,2,0,0,10.908455848693848,0.3471927471948841
71,0,0,0,9.600439071655273,0.014219438089084295
72,0,0,0,4.319183349609375,1.2504898458429974
73,0,0,0,9.59853744506836,0.0160451663279532
74,0,0,0,4.411725044250488,1.2434604690890245
75,1,0,0,4.343006134033203,0.8908222099104565
76,0,0,0,4.411755561828613,1.2434538464733267
77,0,0,0,4.317008972167969,1.2509648198408445
78,1,0,0,6.1303606033325195,0.14501091255634269
79,1,0,0,6.132009029388428,0.1446074628080319
80,2,0,0,10.862826347351074,0.3345181203677811
81,1,0,0,2.08831524848938,0.46288004196444915
82,0,0,0,9.600128173828125,0.014517927259531266
83,0,0,0,4.309333801269531,1.2523315952685592
84,2,0,0,4.746582984924316,1.364406915436537
85,1,0,0,7.173305988311768,0.5652176281808631
86,2,0,0,5.836954116821289,1.0615316528729077
87,2,0,0,3.4696743488311768,1.7190972583152295
88,2,0,0,11.078776359558105,0.3945031243122946
89,0,0,0,10.310988426208496,0.6378773636866066
90,1,0,0,4.341490745544434,0.8924381281407229
91,1,0,0,4.205844879150391,1.0043664262402092
92,2,0,0,8.208416938781738,0.02006378279755983
93,0,0,0,4.874661922454834,1.2189883146578369
94,0,0,0,9.597879409790039,0.016676937885034212
95,2,0,0,4.651710510253906,1.3907598927259035
96,0,0,0,9.655607223510742,0.03874682427906434
97,0,0,0,9.599462509155273,0.015157023704230612
98,1,0,0,6.130194187164307,0.1451314441620429
99,1,0,0,4.3390936851501465,0.8934368185879531
100,1,0,0,7.167802333831787,0.5597615025161591
101,2,0,0,5.288729667663574,1.2138134027515657
102,1,0,0,3.520591974258423,0.46222519772424936
103,0,0,0,9.685737609863281,0.06767463670575649
104,2,0,0,11.542001724243164,0.5231744545143645
105,2,0,0,9.50848388671875,0.04168115377426926
106,1,0,0,4.3409423828125,0.8922965366171036
107,0,0,0,9.595381736755371,0.019074922969085195
108,0,0,0,9.666337013244629,0.049048363103294045
109,2,0,0,6.675699710845947,0.8285510790270578
110,2,0,0,3.4702746868133545,1.7189303683996446
111,0,0,0,9.609637260437012,0.005388370454234454
112,0,0,0,9.608953475952148,0.006044863507027335
113,0,0,0,9.628365516662598,0.012592397426862608
114,0,0,0,9.599252700805664,0.015358458113734704
115,0,0,0,9.638805389404297,0.022615590521595754
116,2,0,0,11.144415855407715,0.41273598004225825
117,0,0,0,9.765169143676758,0.14393587292210105
118,0,0,0,9.61872673034668,0.003338317532054175
119,1,0,0,7.170572757720947,0.5608245268317693
120,2,0,0,8.282915115356445,0.22799262078625396
121,0,0,0,9.594426155090332,0.019992365143281104
122,0,0,0,9.677153587341309,0.05943322252418227
123,1,0,0,7.167977333068848,0.5605242064394178
124,2,0,0,11.154736518859863,0.4156027779255277
125,0,0,0,9.610420227050781,0.004636653862403276
126,2,0,0,11.061540603637695,0.38971550297203145
127,0,0,0,9.638012886047363,0.021854717820241662
128,2,0,0,9.997486114501953,0.09415028361564842
129,0,0,0,9.64150333404541,0.025205853905627917
130,2,0,0,11.480461120605469,0.5060801588751689
131,2,0,0,8.515766143798828,0.31743097715353913
132,2,0,0,8.37579345703125,0.35631155920151714
133,0,0,0,4.315153121948242,1.2511638956687208
134,2,0,0,8.763964653015137,0.2484882232161634
135,1,0,0,2.0905189514160156,0.4606018621644014
136,0,0,0,9.663877487182617,0.04668700245733472
137,0,0,0,9.599200248718262,0.015408816716110727
138,2,0,0,11.225946426391602,0.4353829415871284
139,0,0,0,9.594657897949219,0.019769871681874312
140,1,0,0,4.340574264526367,0.8922507081164748
141,2,0,0,3.426276922225952,1.7311517434083892
142,0,0,0,9.622143745422363,0.0066189515741139964
143,2,0,0,8.816437721252441,0.23391264077916013
144,2,0,0,9.550453186035156,0.030023230909094596
145,2,0,0,8.52644157409668,0.3144656347486863
146,0,0,0,9.636866569519043,0.02075415345558749
147,1,0,0,6.127933025360107,0.14568641935751964
148,2,0,0,8.726469993591309,0.2589032135671725
149,1,0,0,2.0922038555145264,0.46171406424469214
150,2,0,0,8.658406257629395,0.2778094568612898
151,0,0,0,9.609735488891602,0.005294062526148447
152,0,0,0,9.59188175201416,0.022435215163994365
153,1,0,0,7.251939296722412,0.10920322419215008
154,2,0,0,8.044353485107422,0.10515517103780193
155,2,0,0,8.27858829498291,0.33898572725586534
156,2,0,0,3.426058530807495,1.731212406568181
157,0,0,0,9.674453735351562,0.056841127918245526
158,1,0,0,7.174491882324219,0.5653110204979969
159,2,0,0,8.955607414245605,0.19525510842788452
160,2,0,0,5.540460586547852,1.143889442072402
161,0,0,0,9.60998821258545,0.005051425623791246
162,0,0,0,9.654131889343262,0.037330374135869655
163,2,0,0,8.691202163696289,0.26869965161200576
164,0,0,0,9.688140869140625,0.06998197630553063
165,0,0,0,9.592524528503418,0.02181809338215001
166,2,0,0,4.422562599182129,1.4544109118160986
167,1,0,0,4.205633163452148,1.0040666866537262
168,1,0,0,4.34199857711792,0.8909814175918319
169,1,0,0,7.165871620178223,0.5603163627532476
170,0,0,0,9.615729331970215,0.000460552309002537
171,2,0,0,8.544232368469238,0.309523838914978
172,1,0,0,3.5750417709350586,0.026565430800952333
173,2,0,0,3.425137519836426,1.7314683044387447
174,0,0,0,9.655348777770996,0.03849869371099339
175,2,0,0,4.009518623352051,1.569143225402039
176,0,0,0,9.594319343566895,0.020094913569937735
177,0,0,0,9.61273193359375,0.002417212914049101
178,0,0,0,9.642491340637207,0.02615442685220173
179,0,0,0,9.62229061126709,0.00675995566076686
180,0,0,0,9.643401145935059,0.027027919700687655
181,0,0,0,9.597095489501953,0.017429570087817682
182,0,0,0,9.628166198730469,0.012401034737833721
183,2,0,0,9.907517433166504,0.06915944592300817
184,0,0,0,9.624539375305176,0.008918966286269807
185,2,0,0,7.942051410675049,0.010067142420443131
186,2,0,0,11.303080558776855,0.45680869279732184
187,2,0,0,12.507076263427734,0.7912457523489618
188,2,0,0,11.1499605178833,0.4142761355489417
189,2,0,0,7.3208136558532715,0.6493560785709984
190,0,0,0,9.72640609741211,0.1067199501552678
191,2,0,0,10.196605682373047,0.14946025068676155
192,0,0,0,9.645773887634277,0.029305959749988474
193,2,0,0,8.692950248718262,0.26821408142904213
194,2,0,0,9.044894218444824,0.1704536775442017
195,2,0,0,4.759611129760742,1.360788053314624
196,0,0,0,9.614212989807129,0.0009952691051406716
197,0,0,0,11.181255340576172,0.5752388100842933
198,0,0,0,4.311715126037598,1.251774898193001
199,2,0,0,11.125444412231445,0.4074662322791943
200,2,0,0,9.22574520111084,0.12021822352538102
201,2,0,0,4.745706081390381,1.3646504952419025
202,2,0,0,3.4279613494873047,1.7306839218354957
203,1,0,0,7.192838668823242,0.5784820840467075
204,2,0,0,4.741140842437744,1.3659185936957199
205,0,0,0,9.59951114654541,0.015110327545663755
206,1,0,0,6.12134313583374,0.1488967985431916
207,1,0,0,7.181173801422119,0.5713915928321636
208,0,0,0,9.602012634277344,0.012708680017803606
209,2,0,0,11.163766860961914,0.4181111598472314
210,0,0,0,9.60903549194336,0.0059661209651302805
211,0,0,0,9.644057273864746,0.02765786003586409
212,0,0,0,9.593788146972656,0.020604908870364
213,1,0,0,6.121033191680908,0.14874712742842103
214,0,0,0,10.307132720947266,0.6369687408128666
215,2,0,0,8.692548751831055,0.26832560627739327
216,2,0,0,4.064220905303955,1.5539484283972902
217,2,0,0,9.82409954071045,0.04598823811949909
218,0,0,0,10.307648658752441,0.6370932459879856
219,2,0,0,4.113915920257568,1.540144513141396
220,2,0,0,8.754490852355957,0.2511197857898465
221,2,0,0,10.09358024597168,0.12084260373337086
222,1,0,0,2.0884249210357666,0.46140492054391824
223,2,0,0,10.03328800201416,0.10409506825211273
224,0,0,0,9.590446472167969,0.023813209647192808
225,0,0,0,9.595681190490723,0.01878742113006572
226,2,0,0,8.434322357177734,0.34005383237726927
227,0,0,0,4.817562580108643,1.2499648048704748
228,1,0,0,7.195912837982178,0.5800605973284578
229,2,0,0,3.4236302375793457,1.7318869862031605
230,2,0,0,8.527050971984863,0.31429636069145017
231,0,0,0,10.07409381866455,0.4405306443087826
232,0,0,0,9.678962707519531,0.061170136500678915
233,0,0,0,9.626875877380371,0.011162213119383556
234,2,0,0,8.367749214172363,0.3585460297379593
235,0,0,0,4.321945667266846,1.2501980533953518
236,2,0,0,4.742505073547363,1.365539647625491
237,2,0,0,11.847472190856934,0.6080257909763993
238,0,0,0,9.619410514831543,0.003994810584847056
239,0,0,0,9.630431175231934,0.01457561074952562
240,0,0,0,9.640027046203613,0.023788488151480942
241,0,0,0,9.601584434509277,0.01311978933538241
242,0,0,0,9.597448348999023,0.017090794035469894
243,2,0,0,11.54871654510498,0.5250396479994967
244,0,0,0,4.818578243255615,1.2083485527300442
245,0,0,0,4.819619178771973,1.2081409999540746
246,2,0,0,4.0647783279418945,1.5537935916422752
247,2,0,0,9.964961051940918,0.08511571128069155
248,0,0,0,4.817028522491455,1.2086530605998296
249,2,0,0,11.075691223144531,0.39364615784099755
250,1,0,0,6.115035533905029,0.14696087552240683
251,0,0,0,9.634998321533203,0.01896047160004878
252,2,0,0,12.39977741241455,0.761441067757895
253,0,0,0,9.591888427734375,0.022428805887328325
254,0,0,0,9.655835151672363,0.03896565529666197
255,2,0,0,11.146077156066895,0.4131974439040819
256,2,0,0,6.640811920166016,0.838241952577668
257,1,0,0,4.4434814453125,0.8961498393347194
258,0,0,0,9.590174674987793,0.024074158768595838
259,2,0,0,4.687193393707275,1.380903718687476
260,2,0,0,4.113404273986816,1.5402866344742712
261,0,0,0,9.617303848266602,0.0019722259912355166
262,1,0,0,2.0952723026275635,0.46155167770778177
263,2,0,0,4.06148099899292,1.5547094993932828
264,2,0,0,11.076162338256836,0.39377702072718634
265,2,0,0,7.886075019836426,0.05264030486913292
266,0,0,0,9.65048599243164,0.03382999346525992
