sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,N,0,0,0,0.051492005586624146,0.6744791073561599
1,N,0,0,0,0.051492005586624146,0.6744791073561599
2,N,0,0,0,0.051492005586624146,0.6744791073561599
3,N,0,0,0,0.051492005586624146,0.6744791073561599
4,N,0,0,0,0.051492005586624146,0.6744791073561599
5,N,0,0,0,0.051492005586624146,0.6744791073561599
6,N,0,0,0,0.051492005586624146,0.6744791073561599
7,N,0,0,0,0.051492005586624146,0.6744791073561599
8,N,0,0,0,0.051492005586624146,0.6744791073561599
9,N,0,0,0,0.051492005586624146,0.6744791073561599
10,N,0,0,0,0.051492005586624146,0.6744791073561599
11,N,0,0,0,0.051492005586624146,0.6744791073561599
12,N,0,0,0,0.051492005586624146,0.6744791073561599
13,N,0,0,0,0.051492005586624146,0.6744791073561599
14,N,0,0,0,0.051492005586624146,0.6744791073561599
15,N,0,0,0,0.051492005586624146,0.6744791073561599
16,Y,1,1,1,0.1296975165605545,3.7246178680569364
17,N,0,0,0,0.07149077206850052,1.3260727219198984
18,Y,2,2,2,0.19608928263187408,4.046371680441779
19,Y,2,2,2,1.477376937866211,42.08437401571247
20,Y,2,2,2,0.5486406683921814,14.512678734302039
21,N,1,1,1,0.024305706843733788,0.42814727768582456
22,N,0,0,0,0.051492005586624146,0.6744791073561599
23,N,0,0,0,0.051492005586624146,0.6744791073561599
24,N,0,0,0,0.011192519217729568,0.638546274082586
25,N,0,0,0,0.011192519217729568,0.638546274082586
26,N,0,0,0,0.011192519217729568,0.638546274082586
27,N,2,2,2,0.1511109173297882,2.7110843409396863
28,Y,2,2,2,0.36701542139053345,9.120711035467194
29,N,0,0,0,0.051492005586624146,0.6744791073561599
30,N,0,0,0,0.07149077206850052,1.3260727219198984
31,N,1,1,1,0.019106600433588028,0.6330082431353549
32,N,0,0,0,0.051492005586624146,0.6744791073561599
33,Y,1,1,1,0.1934027522802353,6.234802617226354
34,N,2,2,2,0.12797832489013672,2.0243395558174933
35,Y,2,2,2,0.3948794901371002,9.947921579227105
36,Y,2,2,2,0.7316876649856567,19.946854375047597
37,N,0,0,0,0.051492005586624146,0.6744791073561599
38,N,0,0,0,0.051492005586624146,0.6744791073561599
39,N,0,0,0,0.011192519217729568,0.638546274082586
40,N,0,0,0,0.051492005586624146,0.6744791073561599
41,N,0,0,0,0.051492005586624146,0.6744791073561599
42,N,0,0,0,0.051492005586624146,0.6744791073561599
43,N,1,1,1,0.0433783233165741,0.3233731406402815
44,N,0,0,0,0.011192519217729568,0.638546274082586
45,N,1,1,1,0.04838662967085838,0.5207159903660542
46,N,0,0,0,0.051492005586624146,0.6744791073561599
47,N,0,0,0,0.051492005586624146,0.6744791073561599
48,N,0,0,0,0.051492005586624146,0.6744791073561599
49,N,0,0,0,0.051492005586624146,0.6744791073561599
50,N,0,0,0,0.051492005586624146,0.6744791073561599
51,N,0,0,0,0.051492005586624146,0.6744791073561599
52,N,0,0,0,0.051492005586624146,0.6744791073561599
53,N,0,0,0,0.051492005586624146,0.6744791073561599
54,N,0,0,0,0.051492005586624146,0.6744791073561599
55,N,0,0,0,0.051492005586624146,0.6744791073561599
56,N,0,0,0,0.08502151072025299,1.766927057301161
57,N,0,0,0,0.08502151072025299,1.766927057301161
58,N,0,0,0,0.08502151072025299,1.766927057301161
59,Y,1,1,1,0.12805716693401337,3.6599829901263323
60,Y,2,2,2,0.29945215582847595,7.114938868844734
61,N,0,0,0,0.051492005586624146,0.6744791073561599
62,Y,2,2,2,0.6019055843353271,16.093971594121186
63,Y,2,2,1,2.6671440601348877,77.40537700573282
64,N,0,0,0,0.07149077206850052,1.3260727219198984
65,N,0,0,0,0.07149077206850052,1.3260727219198984
66,N,0,0,0,0.051492005586624146,0.6744791073561599
67,N,0,0,0,0.051492005586624146,0.6744791073561599
68,N,0,0,0,0.051492005586624146,0.6744791073561599
69,N,0,0,0,0.051492005586624146,0.6744791073561599
70,N,0,0,0,0.051492005586624146,0.6744791073561599
71,N,1,1,1,0.0456637367606163,0.41342553958410233
72,N,0,0,0,0.09804963320493698,2.1914053084206713
73,Y,2,2,2,0.217452272772789,4.680581707362185
74,Y,2,2,2,0.6278383135795593,16.863844950033325
75,Y,2,2,2,0.2057972401380539,4.334574968030469
76,Y,2,2,2,0.548600971698761,14.511500245671153
77,Y,2,2,2,0.19394239783287048,3.9826364141148356
78,Y,2,2,2,0.23722904920578003,5.267701292740083
79,Y,2,2,2,0.8411178588867188,23.19554408384346
80,N,2,2,2,0.12660446763038635,1.9835534091243712
81,Y,2,2,2,2.3787906169891357,68.84493468311014
82,N,2,2,2,0.09613467007875443,1.0789866327502382
83,Y,2,2,2,0.31061479449272156,7.446328190822703
84,Y,2,2,2,0.3244859576225281,7.858125031200006
85,Y,2,2,2,0.2995550036430359,7.117992145320102
86,Y,2,2,2,0.19947434961795807,4.1468652635128125
87,Y,2,2,2,0.36601999402046204,9.091160344572591
88,Y,2,2,2,0.36023619771003723,8.919454904952913
89,Y,2,2,2,0.6136298775672913,16.442034495298383
90,N,1,1,1,0.02948746271431446,0.2239699774675805
91,Y,2,2,2,0.7126910090446472,19.382894480094926
92,Y,2,2,2,0.3101959228515625,7.433892127612687
93,Y,2,2,2,1.2941665649414062,36.64534816875481
94,Y,2,2,2,2.908433198928833,84.56860603878033
95,Y,2,2,2,0.3970228433609009,10.011551117782734
96,N,2,2,2,0.13097982108592987,2.1134459482550243
97,N,1,1,1,0.07168137282133102,1.4386013335842684
98,Y,0,0,0,1.4560731649398804,46.43810832016389
99,Y,2,2,2,0.39333298802375793,9.902010068691096
100,Y,1,1,1,0.46011677384376526,16.74416414849639
101,Y,2,2,2,0.29945215582847595,7.114938868844734
102,Y,2,2,2,0.33043384552001953,8.034701911061171
103,N,0,0,0,0.07149077206850052,1.3260727219198984
