sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
1,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
2,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
3,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
4,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
5,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
6,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
7,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
8,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
9,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
10,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
11,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
12,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
13,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
14,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
15,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
16,1,1,1,Y,0.9999996423721313,0.1296975165605545,3.7246178680569364
17,0,0,0,N,0.9999997615814209,0.07149077206850052,1.3260727219198984
18,2,2,2,Y,0.9996358156204224,0.19608928263187408,4.046371680441779
19,2,2,2,Y,0.9869913458824158,1.477376937866211,42.08437401571247
20,2,2,2,Y,0.9999595880508423,0.5486406683921814,14.512678734302039
21,1,1,1,N,1.0,0.024305706843733788,0.42814727768582456
22,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
23,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
24,0,0,0,N,0.9999967813491821,0.011192519217729568,0.638546274082586
25,0,0,0,N,0.9999967813491821,0.011192519217729568,0.638546274082586
26,0,0,0,N,0.9999967813491821,0.011192519217729568,0.638546274082586
27,2,2,2,N,0.9994140863418579,0.1511109173297882,2.7110843409396863
28,2,2,2,Y,0.9997361302375793,0.36701542139053345,9.120711035467194
29,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
30,0,0,0,N,0.9999997615814209,0.07149077206850052,1.3260727219198984
31,1,1,1,N,1.0,0.019106600433588028,0.6330082431353549
32,0,0,0,N,1.0,0.051492005586624146,0.6744791073561599
