sample_idx,real,closest,TP,FP,precision,recall
813,7,2,1,0,1.0,0.0016
758,7,2,2,0,1.0,0.0032
1105,7,1,3,0,1.0,0.0048
1013,7,1,4,0,1.0,0.0064
596,7,2,5,0,1.0,0.008
598,7,2,6,0,1.0,0.0096
713,7,2,7,0,1.0,0.0112
733,7,2,8,0,1.0,0.0128
1050,7,2,9,0,1.0,0.0144
1062,7,2,10,0,1.0,0.016
1089,7,1,11,0,1.0,0.0176
740,7,1,12,0,1.0,0.0192
644,7,2,13,0,1.0,0.0208
686,7,2,14,0,1.0,0.0224
763,7,2,15,0,1.0,0.024
1068,7,2,16,0,1.0,0.0256
539,7,2,17,0,1.0,0.0272
973,7,1,18,0,1.0,0.0288
718,7,2,19,0,1.0,0.0304
897,7,2,20,0,1.0,0.032
980,7,2,21,0,1.0,0.0336
1042,7,2,22,0,1.0,0.0352
626,7,2,23,0,1.0,0.0368
546,7,1,24,0,1.0,0.0384
726,7,2,25,0,1.0,0.04
1132,7,1,26,0,1.0,0.0416
710,7,1,27,0,1.0,0.0432
591,7,2,28,0,1.0,0.0448
990,7,2,29,0,1.0,0.0464
542,7,2,30,0,1.0,0.048
750,7,2,31,0,1.0,0.0496
1021,7,2,32,0,1.0,0.0512
1162,7,2,33,0,1.0,0.0528
538,7,2,34,0,1.0,0.0544
631,7,1,35,0,1.0,0.056
880,7,1,36,0,1.0,0.0576
724,7,2,37,0,1.0,0.0592
126,2,2,37,1,0.9736842105263158,0.0592
580,7,1,38,1,0.9743589743589743,0.0608
770,7,1,39,1,0.975,0.0624
1010,7,1,40,1,0.975609756097561,0.064
1108,7,1,41,1,0.9761904761904762,0.0656
550,7,2,42,1,0.9767441860465116,0.0672
1096,7,2,43,1,0.9772727272727273,0.0688
1161,7,2,44,1,0.9777777777777777,0.0704
675,7,2,45,1,0.9782608695652174,0.072
595,7,1,46,1,0.9787234042553191,0.0736
577,7,1,47,1,0.9791666666666666,0.0752
688,7,2,48,1,0.9795918367346939,0.0768
576,7,1,49,1,0.98,0.0784
638,7,1,50,1,0.9803921568627451,0.08
967,7,1,51,1,0.9807692307692307,0.0816
1139,7,1,52,1,0.9811320754716981,0.0832
954,7,2,53,1,0.9814814814814815,0.0848
1058,7,2,54,1,0.9818181818181818,0.0864
662,7,2,55,1,0.9821428571428571,0.088
870,7,1,56,1,0.9824561403508771,0.0896
689,7,1,57,1,0.9827586206896551,0.0912
764,7,1,58,1,0.9830508474576272,0.0928
875,7,2,59,1,0.9833333333333333,0.0944
678,7,1,60,1,0.9836065573770492,0.096
1071,7,2,61,1,0.9838709677419355,0.0976
643,7,2,62,1,0.9841269841269841,0.0992
738,7,2,63,1,0.984375,0.1008
1118,7,2,64,1,0.9846153846153847,0.1024
785,7,2,65,1,0.9848484848484849,0.104
853,7,2,66,1,0.9850746268656716,0.1056
844,7,1,67,1,0.9852941176470589,0.1072
982,7,1,68,1,0.9855072463768116,0.1088
790,7,2,69,1,0.9857142857142858,0.1104
850,7,2,70,1,0.9859154929577465,0.112
942,7,2,71,1,0.9861111111111112,0.1136
