sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,2,2,2,N,0.9999998807907104,0.07238814234733582,1.0928116247393764
1,2,2,2,N,0.9999806880950928,0.11149678379297256,2.5472783366167016
2,2,2,2,N,0.999998927116394,0.10599309206008911,2.3425937420612826
3,2,2,2,Y,0.9999992847442627,0.17429469525814056,4.882758896034001
4,2,2,2,Y,0.9999996423721313,0.1406855285167694,3.6328199456562533
5,2,2,2,N,0.999995231628418,0.13377133011817932,3.3756780190044706
6,2,2,2,N,0.9999986886978149,0.029493477195501328,0.502458890274337
7,2,2,2,N,0.9999986886978149,0.0516822375357151,0.32275037549690666
8,2,2,2,N,0.999995231628418,0.053554318845272064,0.39237386140764247
9,2,2,2,N,0.9999977350234985,0.026820354163646698,0.6018734524495444
10,3,3,3,Y,0.9977807402610779,0.3541247248649597,6.629080230776121
11,3,3,3,Y,0.9289323091506958,1.0497446060180664,26.090010456534223
12,2,2,2,N,0.9999996423721313,0.0499679259955883,0.2589944132150779
13,2,2,2,Y,0.9999920129776001,0.29308655858039856,9.300677914885055
14,2,2,2,N,0.9999961853027344,0.04003896936774254,0.11026763131156944
15,2,2,2,N,0.9999996423721313,0.059097956866025925,0.5985440750953788
16,2,2,2,N,0.9999996423721313,0.059097956866025925,0.5985440750953788
17,3,3,3,Y,0.8333710432052612,1.387861967086792,35.54931202223094
18,2,2,2,N,0.9999998807907104,0.054768677800893784,0.4375363782308639
19,0,0,0,N,0.9999961853027344,0.10041965544223785,0.8189109899620872
20,3,3,3,Y,0.9883500337600708,2.9694700241088867,79.79698839950724
21,3,3,3,Y,0.9636375904083252,2.461303234100342,65.580318491848
22,3,3,3,Y,0.9842333197593689,3.9361166954040527,106.84026811266969
23,3,3,3,Y,0.9394259452819824,3.5919926166534424,97.21292029879052
24,3,3,3,Y,0.9922477006912231,0.4327419400215149,8.828506149117354
25,3,3,3,Y,0.9904828071594238,1.879904866218567,49.314893746385906
26,3,3,3,Y,0.9884229302406311,0.8392072319984436,20.199935763514553
27,3,3,3,Y,0.9973049163818359,0.6742674112319946,15.585515788479084
28,2,2,2,Y,0.9423969388008118,4.635414123535156,164.35907577532026
29,2,2,2,N,0.9999996423721313,0.05931151658296585,0.6064864501768257
30,2,2,2,N,0.9999806880950928,0.11149678379297256,2.5472783366167016
31,2,2,2,N,0.9999997615814209,0.045800745487213135,0.10401522938838112
32,2,2,2,N,0.9999982118606567,0.13337139785289764,3.3608043709984035
33,3,3,3,Y,0.9647435545921326,3.6870644092559814,99.87268539862518
34,3,3,3,Y,0.9995633959770203,1.0748618841171265,26.792701106010178
35,3,3,3,Y,0.9806986451148987,1.9153236150741577,50.30578231077586
36,3,3,3,Y,0.9806357026100159,1.5313044786453247,39.56231499221835
37,3,3,3,Y,0.9936082363128662,1.3667998313903809,34.96006959900772
38,3,3,3,Y,0.942208468914032,3.8512160778045654,104.46505572354836
39,3,3,3,Y,0.9913504123687744,1.4905619621276855,38.42248665253308
40,2,2,2,Y,0.9999947547912598,0.251771479845047,7.7641528785272955
41,2,2,2,N,0.9999996423721313,0.027024805545806885,0.5942698201433018
42,2,2,2,N,0.9999996423721313,0.027024805545806885,0.5942698201433018
43,3,3,3,Y,0.9954819679260254,0.9687650799751282,23.824496035546993
44,3,3,3,Y,0.9857738018035889,0.29649651050567627,5.0168511024224465
45,3,3,3,N,0.9952728152275085,0.10436031967401505,0.35842499998247646
46,2,2,2,Y,0.9999986886978149,0.18211646378040314,5.173653734696571
47,2,2,2,N,0.9999997615814209,0.045800745487213135,0.10401522938838112
48,3,3,3,Y,0.9936082363128662,1.3667998313903809,34.96006959900772
49,3,3,3,Y,0.9887375831604004,2.6622164249420166,71.20114332820263
50,3,3,3,Y,0.9934145212173462,2.970731735229492,79.832286515939
51,3,3,3,Y,0.9784489870071411,1.747176170349121,45.6016246120171
52,3,3,3,Y,0.9994727969169617,2.2653372287750244,60.09789802358839
53,3,3,3,Y,0.9437925219535828,4.549333572387695,123.9958530579537
54,0,0,0,Y,0.9999825954437256,0.6039147973060608,12.141653329012723
55,3,3,3,N,0.9952728152275085,0.10436031967401505,0.35842499998247646
56,3,3,3,Y,0.9999548196792603,0.38913971185684204,7.60867341458314
57,3,3,3,Y,0.9620983004570007,0.9828581809997559,24.218770059709527
58,3,3,3,Y,0.9893419742584229,3.4174611568450928,92.33016093437892
59,3,3,3,Y,0.9932838678359985,3.1672208309173584,85.32934116172153
60,3,3,3,Y,0.9945114850997925,1.5101627111434937,38.970844758925544
61,3,3,3,Y,0.987736701965332,2.600587844848633,69.47699842678031
62,2,2,2,N,0.9999998807907104,0.0829649567604065,1.4861677709225602
63,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
64,2,2,2,Y,0.9999629259109497,0.4571112394332886,15.400824312413448
65,2,2,2,Y,0.9999315738677979,0.3313215672969818,10.722653860633846
66,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
67,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
68,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
69,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
70,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
71,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
72,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
73,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
74,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
75,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
76,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
77,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
78,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
79,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
80,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
81,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
82,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
83,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
84,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
85,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
86,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
87,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
88,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
89,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
90,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
91,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
92,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
93,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
94,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
95,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
96,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
97,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
98,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
99,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
100,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
101,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
102,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
103,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
104,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
105,0,0,0,Y,0.9999886751174927,0.5116404294967651,10.066560999826624
