sample_idx,real_label,pred_label,closest_label,is_drift,pred_prob,min_distance,min_anomaly_score
0,1,1,1,Y,1.0,7.121147155761719,0.8479004982012172
1,2,2,2,Y,0.9999334812164307,10.249545097351074,0.01296034871984159
2,6,6,6,N,1.0,6.966471195220947,0.0
3,2,2,2,Y,0.9999927282333374,9.98379898071289,0.14350309940180409
4,6,6,6,N,1.0,6.966471195220947,0.0
5,1,1,1,Y,1.0,5.551058769226074,1.4234193694310073
6,1,1,1,Y,1.0,9.814813613891602,0.13946804279732655
7,6,6,6,N,1.0,6.966471195220947,0.0
8,6,6,6,N,1.0,6.966471195220947,0.0
9,6,6,6,N,1.0,6.966471195220947,0.0
10,6,6,6,N,1.0,6.966471195220947,0.0
11,6,6,6,N,1.0,6.966471195220947,0.0
12,1,1,1,Y,1.0,10.238968849182129,0.2949429474803875
13,1,1,1,Y,0.9999992847442627,12.500748634338379,1.1240026106727505
14,6,6,6,N,1.0,6.966471195220947,0.0
15,1,1,1,Y,1.0,10.719674110412598,0.47114637125579173
16,1,1,1,Y,0.9999996423721313,8.36263656616211,0.3928302039142212
17,6,6,6,N,1.0,6.966471195220947,0.0
18,1,1,1,Y,1.0,8.459672927856445,0.3572613417855145
19,6,6,6,N,1.0,6.966471195220947,0.0
20,1,1,1,Y,1.0,10.340261459350586,0.33207194554698527
21,6,6,6,N,1.0,6.966471195220947,0.0
22,2,2,0,Y,0.9999411106109619,16.745708465576172,0.5340174727100383
23,2,2,2,Y,0.9999868869781494,11.886370658874512,0.005786398505763536
24,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
25,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
26,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
27,1,1,1,Y,1.0,10.503605842590332,0.39194613853512045
28,1,1,1,Y,1.0,12.617332458496094,1.1667366321828048
29,6,6,6,N,1.0,6.966471195220947,0.0
30,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
31,6,6,6,N,1.0,6.966471195220947,0.0
32,2,2,2,Y,0.999983549118042,11.245345115661621,0.1950168303929277
33,6,6,6,N,1.0,6.966471195220947,0.0
34,6,6,6,N,1.0,6.966471195220947,0.0
35,1,1,1,Y,1.0,11.41601848602295,0.7263927207449097
36,1,1,1,Y,1.0,11.971749305725098,0.9300969050477376
37,6,6,6,N,1.0,6.966471195220947,0.0
38,6,6,6,N,1.0,6.966471195220947,0.0
39,1,1,1,Y,1.0,8.485700607299805,0.34772084659910996
40,1,1,1,Y,1.0,19.962989807128906,3.832143252982178
41,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
42,6,6,6,N,1.0,6.966471195220947,0.0
43,6,6,6,N,1.0,6.966471195220947,0.0
44,2,2,2,Y,0.9999566078186035,5.172547340393066,0.18744069990022572
45,6,6,6,N,1.0,6.966471195220947,0.0
46,1,1,1,Y,1.0,12.261906623840332,1.0364546194495388
47,1,1,1,Y,1.0,13.684279441833496,1.5578280693134565
48,2,2,2,Y,0.9999829530715942,7.443865776062012,0.11388960168191586
49,1,1,1,Y,1.0,13.684279441833496,1.5578280693134565
50,1,1,1,Y,1.0,11.072287559509277,0.6003974987367968
51,1,1,1,Y,1.0,11.587774276733398,0.7893501310694104
52,1,1,1,Y,1.0,11.903059959411621,0.9049186950852587
53,2,2,0,Y,0.9999892711639404,9.635551452636719,0.15987362654873505
54,2,2,2,Y,0.9999390840530396,14.102973937988281,0.5571788326759676
55,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
56,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
57,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
58,1,1,1,Y,1.0,7.588008880615234,0.676771448899133
59,1,1,1,Y,1.0,11.11832046508789,0.6172709474453033
60,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
61,1,1,1,Y,1.0,5.924531936645508,1.2865220726984916
62,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
63,1,1,1,Y,1.0,7.373579025268555,0.7553711184243534
64,2,2,0,Y,0.9998986721038818,9.220064163208008,0.6396840940354448
65,2,2,2,Y,0.99996018409729,4.652528762817383,0.25725155127439525
66,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
67,2,2,2,Y,0.9997422099113464,6.66254186630249,0.18819032586334128
68,2,2,2,Y,0.9999977350234985,12.918259620666504,0.11113651049086715
69,2,2,2,Y,0.9999591112136841,5.378561973571777,0.16540006049621633
70,2,2,2,Y,0.9999345541000366,4.822322845458984,0.24256825272186897
71,2,2,2,Y,0.999906063079834,10.527128219604492,0.20849700902171547
72,2,2,2,Y,0.999993085861206,13.661323547363281,0.3726366864997887
73,6,6,6,N,1.0,6.966471195220947,0.0
74,1,1,1,Y,1.0,11.578217506408691,0.7858470788100318
75,1,1,1,Y,1.0,11.578217506408691,0.7858470788100318
76,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
77,1,1,1,Y,1.0,10.34559154510498,0.33402569857339653
78,1,1,1,Y,0.9999934434890747,12.613161087036133,0.7297534756573898
79,1,1,1,Y,1.0,10.955656051635742,0.5576459986704141
80,1,1,1,Y,0.9999994039535522,11.299813270568848,0.6837974789721047
81,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
82,1,1,1,Y,1.0,11.605443000793457,0.7958266353314108
83,1,1,1,Y,1.0,11.588814735412598,0.7897315131685005
84,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
85,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
86,1,1,1,Y,1.0,4.872958183288574,1.671978423268802
87,2,2,2,Y,0.9998655319213867,10.749472618103027,0.26037246428710437
88,2,2,5,Y,0.9738832712173462,12.52877426147461,0.199309021606422
89,1,1,1,Y,1.0,6.469840049743652,1.0866383512379698
90,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
91,1,1,1,Y,1.0,8.855450630187988,0.2121882755447316
92,1,1,1,Y,1.0,8.855450630187988,0.2121882755447316
93,1,1,1,Y,1.0,9.037470817565918,0.14546843118493588
94,1,1,1,Y,1.0,11.802933692932129,0.8682172225064585
95,1,1,1,Y,1.0,6.925617694854736,0.9195721923544693
96,1,1,1,Y,1.0,3.103203535079956,2.3206852534133504
97,1,1,1,Y,1.0,4.7173285484313965,1.7290247606285325
98,6,6,6,N,1.0,6.966471195220947,0.0
99,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
100,1,1,1,Y,1.0,14.562612533569336,1.8797827273151932
101,1,1,1,Y,0.9999998807907104,9.030466079711914,0.14803603110960764
102,1,1,1,Y,1.0,6.925617694854736,0.9195721923544693
103,1,1,1,Y,1.0,5.891627311706543,1.2985833252786072
104,1,1,1,Y,1.0,6.925617694854736,0.9195721923544693
105,1,1,1,Y,0.9999990463256836,10.250840187072754,0.1310027315836417
106,1,1,1,Y,1.0,11.420324325561523,0.7279710343813826
107,1,1,1,Y,1.0,6.925617694854736,0.9195721923544693
108,1,1,1,Y,1.0,7.922887325286865,0.5540211208734251
109,1,1,1,Y,1.0,6.925617694854736,0.9195721923544693
110,1,1,1,Y,1.0,12.098217964172363,0.976454231284711
111,1,1,1,Y,1.0,7.735962867736816,0.6225386347516176
112,1,1,1,Y,1.0,7.825994968414307,0.5895371977620194
113,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
114,1,1,1,Y,0.9999934434890747,12.613161087036133,0.7297534756573898
115,2,2,1,Y,0.999998927116394,25.41730499267578,2.446187177074863
116,1,1,1,Y,1.0,11.21003246307373,0.6508881539743583
117,2,2,2,Y,0.9999425411224365,11.769133567810059,0.11458479052151947
118,5,5,5,N,0.9999995231628418,12.842215538024902,0.0
119,1,1,1,Y,1.0,5.336063861846924,1.5022261598487217
120,2,2,2,Y,0.8804981708526611,9.452890396118164,0.37624991338906777
121,2,2,0,Y,0.9989542961120605,17.092144012451172,0.588047656413454
122,1,1,1,Y,1.0,7.7789130210876465,0.6067951747097553
123,1,1,1,Y,1.0,3.2939260005950928,2.250775572523585
124,1,1,1,Y,1.0,4.027812957763672,1.9817680060658311
125,1,1,1,Y,1.0,11.855671882629395,0.8875485058058932
126,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
127,1,1,1,Y,1.0,5.692886829376221,1.3714320254150276
128,1,1,1,Y,1.0,12.920716285705566,1.2779425485390337
129,1,1,1,Y,1.0,5.770739555358887,1.342894961282881
130,1,1,1,Y,1.0,10.057063102722168,0.22826505165578045
131,1,1,1,Y,0.9991243481636047,11.534314155578613,0.7697542224271606
132,1,1,1,Y,1.0,8.105080604553223,0.4872378293541566
133,1,1,1,Y,1.0,5.751109600067139,1.350090358566677
134,1,1,1,Y,1.0,11.420324325561523,0.7279710343813826
135,1,1,1,Y,1.0,13.36827278137207,1.4419952295259197
136,1,1,1,Y,1.0,11.509936332702637,0.7608184852897257
137,1,1,1,Y,1.0,11.509936332702637,0.7608184852897257
138,1,1,1,Y,1.0,3.075701951980591,2.010885627176676
139,2,2,2,Y,0.8608829379081726,13.970463752746582,0.5772839678226047
140,2,2,2,Y,0.9992486834526062,12.205345153808594,0.060962422856788163
141,2,2,1,Y,0.9994619488716125,14.24805736541748,0.9052575346475938
142,2,2,2,Y,0.9998941421508789,5.169849395751953,0.25461135078406494
143,1,1,1,Y,1.0,7.339852809906006,0.7677335265300109
144,2,2,5,Y,0.9988105297088623,12.717961311340332,0.07900997795671826
145,1,1,1,Y,1.0,11.21003246307373,0.6508881539743583
146,1,1,1,Y,1.0,7.537662029266357,0.6952261825986882
147,2,2,2,Y,0.9999469518661499,10.6816987991333,0.22358070302914396
148,2,2,0,Y,0.9999877214431763,12.632478713989258,0.10748297693286028
149,2,2,1,Y,0.9996669292449951,18.23600959777832,1.0560608605417865
150,1,1,1,Y,1.0,11.41601848602295,0.7263927207449097
151,1,1,1,Y,1.0,8.623186111450195,0.2973252747079761
152,1,1,1,Y,1.0,7.7789130210876465,0.6067951747097553
153,1,1,1,Y,1.0,5.93874454498291,1.2813124141991883
154,5,5,5,N,0.9999995231628418,12.842215538024902,0.0
155,1,1,1,Y,1.0,6.925617694854736,0.9195721923544693
156,2,2,0,Y,0.9999527931213379,16.262287139892578,0.4586229490578288
157,2,2,2,Y,0.9998849630355835,14.897485733032227,0.44428902974882606
158,2,2,0,Y,0.879080057144165,19.081832885742188,0.8983600833750697
159,2,2,2,Y,0.998890221118927,12.498956680297852,0.074623071272202
160,2,2,2,Y,0.9999635219573975,7.968975067138672,0.21185649347189237
161,1,1,1,Y,1.0,10.01884651184082,0.21425668790065847
162,2,2,2,Y,0.9998828172683716,10.61814022064209,0.27000084458914536
163,2,2,2,Y,0.9999548196792603,13.054919242858887,0.17167945407250954
164,2,2,4,Y,0.942120373249054,11.898225784301758,0.3110175810669988
165,2,2,2,Y,0.9981289505958557,12.422582626342773,0.10845830340239396
166,2,2,2,Y,0.999958872795105,5.770157337188721,0.3198093252494911
167,1,1,1,Y,1.0,5.016879558563232,1.6192237706299966
168,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
169,2,2,2,Y,0.9999929666519165,10.364700317382812,0.06027453822910641
170,2,2,1,Y,0.9999923706054688,13.754999160766602,1.0768451327810267
171,2,2,2,Y,0.9999737739562988,13.526700973510742,0.2824660534615243
172,1,1,1,Y,1.0,11.136693000793457,0.624005435198714
173,1,1,1,Y,1.0,7.153082370758057,0.8361945846712621
174,1,1,1,Y,1.0,10.464422225952148,0.3775833096576544
175,1,1,1,Y,1.0,17.0460262298584,2.790082720322902
176,1,1,1,Y,1.0,26.20029067993164,4.196309761040001
177,1,1,1,Y,1.0,5.304194927215576,1.51390777818538
178,1,1,1,Y,1.0,5.2842841148376465,1.5212061241659516
179,1,1,1,Y,1.0,5.524323463439941,1.4332192463933284
180,1,1,1,Y,1.0,5.2031731605529785,1.5509374980520314
181,1,1,1,Y,1.0,5.2031731605529785,1.5509374980520314
182,1,1,1,Y,0.9999997615814209,5.999994277954102,1.258861208595098
183,1,1,1,Y,1.0,5.924531936645508,1.2865220726984916
184,1,1,1,Y,1.0,11.11832046508789,0.6172709474453033
185,1,1,1,Y,1.0,5.9500627517700195,1.2771637040690311
186,1,1,1,Y,1.0,9.654751777648926,0.08079707362685241
187,2,2,2,Y,0.9975557327270508,8.660757064819336,0.2302847983984835
188,1,1,1,Y,1.0,10.571094512939453,0.4166842384492451
189,1,1,1,Y,1.0,10.571094512939453,0.4166842384492451
190,1,1,1,Y,1.0,10.571094512939453,0.4166842384492451
191,1,1,1,Y,1.0,10.112188339233398,0.248471311485025
192,1,1,1,Y,1.0,7.849609375,0.5808812923114055
193,1,1,1,Y,1.0,7.606588363647461,0.6699611042112562
194,1,1,1,Y,1.0,9.132576942443848,0.11060710101641104
195,1,1,1,Y,1.0,13.701258659362793,1.5640518336509455
196,1,1,1,Y,1.0,8.564229965209961,0.3189357617526606
197,1,1,1,Y,1.0,5.924531936645508,1.2865220726984916
198,1,1,1,Y,1.0,2.9719231128692627,2.1637968298862007
199,1,1,1,Y,1.0,20.465904235839844,3.7346222696520073
200,1,1,1,Y,1.0,7.021371841430664,0.8844733286054388
201,1,1,1,Y,1.0,9.787307739257812,0.1293857123647353
202,1,1,1,Y,0.9999948740005493,12.288824081420898,0.743452419567454
203,1,1,1,Y,1.0,13.608745574951172,1.53014098737557
204,1,1,1,Y,1.0,13.608745574951172,1.53014098737557
205,1,1,1,Y,1.0,13.608745574951172,1.53014098737557
206,1,1,1,Y,1.0,30.515737533569336,4.739983725025698
207,1,1,1,Y,1.0,12.316110610961914,1.0563231935705146
208,1,1,1,Y,1.0,8.698395729064941,0.269757046953124
209,1,1,1,Y,1.0,7.607883453369141,0.6694863866213713
210,1,1,1,Y,1.0,6.761433124542236,0.9797543575051145
211,1,1,1,Y,1.0,4.7173285484313965,1.7290247606285325
212,2,2,1,Y,0.9999881982803345,25.135692596435547,2.3662005994573296
213,2,2,1,Y,0.9999998807907104,28.06023406982422,2.876505796612673
214,1,1,1,Y,1.0,6.834726333618164,0.952888592929109
215,2,2,2,Y,0.9998737573623657,5.89859676361084,0.28123467382885886
216,1,1,1,Y,1.0,6.574591159820557,1.0482416334808584
217,1,1,1,Y,1.0,6.574591159820557,1.0482416334808584
218,2,2,0,Y,0.9999821186065674,12.509739875793457,0.12662536008344308
219,1,1,1,Y,1.0,10.112188339233398,0.248471311485025
220,1,1,1,Y,1.0,7.51408576965332,0.7038681052042393
221,1,1,1,Y,1.0,5.169405937194824,1.5633149377161315
222,1,1,1,Y,1.0,11.356569290161133,0.7046015054277874
223,1,1,1,Y,1.0,11.356569290161133,0.7046015054277874
224,1,1,1,Y,1.0,11.356569290161133,0.7046015054277874
225,2,2,2,Y,0.9999077320098877,12.057594299316406,0.08232990242881985
226,2,2,2,Y,0.9991931319236755,11.196939468383789,0.298061488183594
227,2,2,0,Y,0.5191328525543213,13.979342460632324,0.10257426549224456
228,1,1,1,Y,1.0,7.389864444732666,0.7494016670814457
229,2,2,2,Y,0.9999516010284424,11.711668014526367,0.2981546539753002
230,2,2,2,Y,0.9995988011360168,11.671953201293945,0.3633649734714682
231,2,2,0,Y,0.9223150014877319,19.175331115722656,0.9129420931813893
232,1,1,1,Y,1.0,13.608745574951172,1.53014098737557
233,1,1,1,Y,1.0,13.608745574951172,1.53014098737557
234,1,1,1,Y,1.0,6.574591159820557,1.0482416334808584
235,1,1,1,Y,1.0,6.574591159820557,1.0482416334808584
236,1,1,1,Y,1.0,11.802933692932129,0.8682172225064585
237,1,1,1,Y,1.0,6.761433124542236,0.9797543575051145
238,1,1,1,Y,1.0,8.672822952270508,0.27913079671215374
239,1,1,1,Y,1.0,8.672822952270508,0.27913079671215374
240,1,1,1,Y,1.0,8.672822952270508,0.27913079671215374
241,2,2,2,Y,0.999688982963562,5.581180572509766,0.1917558087180648
242,2,2,2,Y,0.9991432428359985,8.434760093688965,0.14401028680938824
243,6,6,6,Y,1.0,16.058549880981445,3.0098047613268766
244,1,1,1,Y,1.0,6.766529560089111,0.9778862494047135
245,1,1,1,Y,0.9999998807907104,11.4832763671875,0.7510462244464039
246,1,1,1,Y,0.9999995231628418,5.665414810180664,1.3815019460726254
247,1,1,1,Y,0.9999940395355225,13.03604793548584,1.3202175831598988
248,2,2,5,Y,0.9981551766395569,12.243026733398438,0.2731429007850846
249,2,2,2,Y,0.8608829379081726,13.970463752746582,0.5772839678226047
250,2,2,5,Y,0.9985302686691284,12.812544822692871,0.018866823502873734
251,1,1,1,Y,1.0,8.072318077087402,0.49924699583641297
252,1,1,1,Y,1.0,6.382671356201172,1.1185902009200355
253,2,2,2,Y,0.9932748079299927,11.399471282958984,0.2979739405734777
254,2,2,1,Y,0.9987649917602539,14.186149597167969,0.4858040295156551
255,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
256,1,1,1,Y,1.0,7.290308475494385,0.7858940961265558
257,2,2,2,Y,0.9999704360961914,13.51633071899414,0.37175780955215976
258,1,1,1,Y,1.0,6.574591159820557,1.0482416334808584
259,1,1,1,Y,1.0,5.889979362487793,1.2991873841853239
260,1,1,1,Y,1.0,5.161650657653809,1.5661576501174155
261,1,1,1,Y,1.0,6.811772346496582,0.9613024203745718
262,1,1,1,Y,1.0,8.103797912597656,0.487708002519396
263,1,1,1,Y,1.0,8.672822952270508,0.27913079671215374
264,1,1,1,Y,1.0,8.103797912597656,0.487708002519396
265,1,1,1,Y,1.0,6.382671356201172,1.1185902009200355
266,1,1,1,Y,1.0,6.382671356201172,1.1185902009200355
267,1,1,1,Y,1.0,6.382671356201172,1.1185902009200355
268,1,1,1,Y,1.0,6.382671356201172,1.1185902009200355
269,1,1,1,Y,1.0,12.606200218200684,1.1626560884223291
270,2,2,2,Y,0.9994550347328186,11.164170265197754,0.29376235153149743
271,1,1,1,Y,1.0,26.519426345825195,3.95753128402055
272,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
273,1,1,1,Y,1.0,11.735377311706543,0.8434543030423471
274,1,1,1,Y,1.0,29.045978546142578,4.482622258357107
275,1,1,1,Y,1.0,6.252246379852295,1.166397722975593
276,1,1,1,Y,1.0,6.542995452880859,1.059823099689754
277,1,1,1,Y,1.0,7.6296772956848145,0.6614978124513834
278,1,1,1,Y,1.0,7.461770534515381,0.7230443537090393
279,1,1,1,Y,1.0,12.427288055419922,1.0970754963640317
280,1,1,1,Y,1.0,6.292807579040527,1.1515299386057938
281,1,1,1,Y,1.0,13.608745574951172,1.53014098737557
282,1,1,1,Y,1.0,9.42861270904541,0.0020946301904197586
283,1,1,1,Y,1.0,7.727550506591797,0.6256222016591098
284,1,1,1,Y,1.0,7.804295539855957,0.5974911643904767
285,1,1,1,Y,1.0,7.804295539855957,0.5974911643904767
286,1,1,1,Y,1.0,7.804295539855957,0.5974911643904767
287,1,1,1,Y,1.0,7.804295539855957,0.5974911643904767
288,1,1,1,Y,1.0,8.069097518920898,0.5004274975308468
289,1,1,1,Y,0.9999992847442627,6.318535804748535,1.1420992087531328
290,1,1,1,Y,1.0,12.189311027526855,1.0098445661526205
291,1,1,1,Y,1.0,12.082694053649902,0.9707639124863711
292,1,1,1,Y,1.0,13.227336883544922,1.3903349092988482
293,1,1,1,Y,1.0,12.720252990722656,1.204462348162461
294,1,1,1,Y,1.0,9.408056259155273,0.009629635823680422
295,1,1,1,Y,1.0,7.727550506591797,0.6256222016591098
296,1,1,1,Y,1.0,7.727550506591797,0.6256222016591098
297,1,1,1,Y,1.0,7.727550506591797,0.6256222016591098
298,1,1,1,Y,1.0,11.41601848602295,0.7263927207449097
299,1,1,1,Y,1.0,6.182744026184082,1.1918739423234748
300,1,1,1,Y,1.0,6.613822937011719,1.0338611512615006
301,1,1,1,Y,1.0,6.886260986328125,0.9339984683914082
302,1,1,1,Y,1.0,6.542995452880859,1.059823099689754
303,1,1,1,Y,1.0,9.290465354919434,0.05273280444339462
304,1,1,1,Y,1.0,7.887658596038818,0.5669342782889969
305,1,1,1,Y,1.0,10.169320106506348,0.2694130689645771
306,1,1,1,Y,1.0,11.834028244018555,0.8796149890883403
307,1,1,1,Y,1.0,12.425680160522461,1.0964861194446311
308,1,1,1,Y,0.9999991655349731,9.474970817565918,0.014898022272247876
309,1,1,1,Y,1.0,11.24551773071289,0.6638953460229778
310,1,1,1,Y,1.0,7.687624454498291,0.6402571716586122
311,1,1,1,Y,1.0,7.687624454498291,0.6402571716586122
312,2,2,2,Y,0.8155626058578491,16.477991104125977,0.5279541290567904
313,1,1,1,Y,1.0,12.14358901977539,0.9930850776313765
314,1,1,1,Y,1.0,6.531362056732178,1.0640873430772433
315,1,1,1,Y,1.0,5.34208345413208,1.500019666897799
316,1,1,1,Y,1.0,4.445077896118164,1.8288187527722533
