sample_idx,real_label,pred_label,pred_prob
0,1,1,1.0
1,2,2,0.9999334812164307
2,6,6,1.0
3,2,2,0.9999927282333374
4,6,6,1.0
5,1,1,1.0
6,1,1,1.0
7,6,6,1.0
8,6,6,1.0
9,6,6,1.0
10,6,6,1.0
11,6,6,1.0
12,1,1,1.0
13,1,1,0.9999992847442627
14,6,6,1.0
15,1,1,1.0
16,1,1,0.9999996423721313
17,6,6,1.0
18,1,1,1.0
19,6,6,1.0
20,1,1,1.0
21,6,6,1.0
22,2,2,0.9999411106109619
23,2,2,0.9999868869781494
24,1,1,1.0
25,1,1,1.0
26,1,1,1.0
27,1,1,1.0
28,1,1,1.0
29,6,6,1.0
30,1,1,1.0
31,6,6,1.0
32,2,2,0.999983549118042
33,6,6,1.0
34,6,6,1.0
35,1,1,1.0
36,1,1,1.0
37,6,6,1.0
38,6,6,1.0
39,1,1,1.0
40,1,1,1.0
41,1,1,1.0
42,6,6,1.0
43,6,6,1.0
44,2,2,0.9999566078186035
45,6,6,1.0
46,1,1,1.0
47,1,1,1.0
48,2,2,0.9999829530715942
49,1,1,1.0
50,1,1,1.0
51,1,1,1.0
52,1,1,1.0
53,2,2,0.9999892711639404
54,2,2,0.9999390840530396
55,1,1,1.0
56,1,1,1.0
57,1,1,1.0
58,1,1,1.0
59,1,1,1.0
60,1,1,1.0
61,1,1,1.0
62,1,1,1.0
63,1,1,1.0
64,2,2,0.9998986721038818
65,2,2,0.99996018409729
66,1,1,1.0
67,2,2,0.9997422099113464
68,2,2,0.9999977350234985
69,2,2,0.9999591112136841
70,2,2,0.9999345541000366
71,2,2,0.999906063079834
72,2,2,0.999993085861206
73,6,6,1.0
74,1,1,1.0
75,1,1,1.0
76,1,1,1.0
77,1,1,1.0
78,1,1,0.9999934434890747
79,1,1,1.0
80,1,1,0.9999994039535522
81,1,1,1.0
82,1,1,1.0
83,1,1,1.0
84,1,1,1.0
85,1,1,1.0
86,1,1,1.0
87,2,2,0.9998655319213867
88,2,2,0.9738832712173462
89,1,1,1.0
90,1,1,1.0
91,1,1,1.0
92,1,1,1.0
93,1,1,1.0
94,1,1,1.0
95,1,1,1.0
96,1,1,1.0
97,1,1,1.0
98,6,6,1.0
99,1,1,1.0
100,1,1,1.0
101,1,1,0.9999998807907104
102,1,1,1.0
103,1,1,1.0
104,1,1,1.0
105,1,1,0.9999990463256836
106,1,1,1.0
107,1,1,1.0
108,1,1,1.0
109,1,1,1.0
110,1,1,1.0
111,1,1,1.0
112,1,1,1.0
113,1,1,1.0
114,1,1,0.9999934434890747
115,2,2,0.999998927116394
116,1,1,1.0
117,2,2,0.9999425411224365
118,5,5,0.9999995231628418
119,1,1,1.0
120,2,2,0.8804981708526611
121,2,2,0.9989542961120605
122,1,1,1.0
123,1,1,1.0
124,1,1,1.0
125,1,1,1.0
126,1,1,1.0
127,1,1,1.0
128,1,1,1.0
129,1,1,1.0
130,1,1,1.0
131,1,1,0.9991243481636047
132,1,1,1.0
133,1,1,1.0
134,1,1,1.0
135,1,1,1.0
136,1,1,1.0
137,1,1,1.0
138,1,1,1.0
139,2,2,0.8608829379081726
140,2,2,0.9992486834526062
141,2,2,0.9994619488716125
142,2,2,0.9998941421508789
143,1,1,1.0
144,2,2,0.9988105297088623
145,1,1,1.0
146,1,1,1.0
147,2,2,0.9999469518661499
148,2,2,0.9999877214431763
149,2,2,0.9996669292449951
150,1,1,1.0
151,1,1,1.0
152,1,1,1.0
153,1,1,1.0
154,5,5,0.9999995231628418
155,1,1,1.0
156,2,2,0.9999527931213379
157,2,2,0.9998849630355835
158,2,2,0.879080057144165
159,2,2,0.998890221118927
160,2,2,0.9999635219573975
161,1,1,1.0
162,2,2,0.9998828172683716
163,2,2,0.9999548196792603
164,2,2,0.942120373249054
165,2,2,0.9981289505958557
166,2,2,0.999958872795105
167,1,1,1.0
168,1,1,1.0
169,2,2,0.9999929666519165
170,2,2,0.9999923706054688
171,2,2,0.9999737739562988
172,1,1,1.0
173,1,1,1.0
174,1,1,1.0
175,1,1,1.0
176,1,1,1.0
177,1,1,1.0
178,1,1,1.0
179,1,1,1.0
180,1,1,1.0
181,1,1,1.0
182,1,1,0.9999997615814209
183,1,1,1.0
184,1,1,1.0
185,1,1,1.0
186,1,1,1.0
187,2,2,0.9975557327270508
188,1,1,1.0
189,1,1,1.0
190,1,1,1.0
191,1,1,1.0
192,1,1,1.0
193,1,1,1.0
194,1,1,1.0
195,1,1,1.0
196,1,1,1.0
197,1,1,1.0
198,1,1,1.0
199,1,1,1.0
200,1,1,1.0
201,1,1,1.0
202,1,1,0.9999948740005493
203,1,1,1.0
204,1,1,1.0
205,1,1,1.0
206,1,1,1.0
207,1,1,1.0
208,1,1,1.0
209,1,1,1.0
210,1,1,1.0
211,1,1,1.0
212,2,2,0.9999881982803345
213,2,2,0.9999998807907104
214,1,1,1.0
215,2,2,0.9998737573623657
216,1,1,1.0
217,1,1,1.0
218,2,2,0.9999821186065674
219,1,1,1.0
220,1,1,1.0
221,1,1,1.0
222,1,1,1.0
223,1,1,1.0
224,1,1,1.0
225,2,2,0.9999077320098877
226,2,2,0.9991931319236755
227,2,2,0.5191328525543213
228,1,1,1.0
229,2,2,0.9999516010284424
230,2,2,0.9995988011360168
231,2,2,0.9223150014877319
232,1,1,1.0
233,1,1,1.0
234,1,1,1.0
235,1,1,1.0
236,1,1,1.0
237,1,1,1.0
238,1,1,1.0
239,1,1,1.0
240,1,1,1.0
241,2,2,0.999688982963562
242,2,2,0.9991432428359985
243,6,6,1.0
244,1,1,1.0
245,1,1,0.9999998807907104
246,1,1,0.9999995231628418
247,1,1,0.9999940395355225
248,2,2,0.9981551766395569
249,2,2,0.8608829379081726
250,2,2,0.9985302686691284
251,1,1,1.0
252,1,1,1.0
253,2,2,0.9932748079299927
254,2,2,0.9987649917602539
255,1,1,1.0
256,1,1,1.0
257,2,2,0.9999704360961914
258,1,1,1.0
259,1,1,1.0
260,1,1,1.0
261,1,1,1.0
262,1,1,1.0
263,1,1,1.0
264,1,1,1.0
265,1,1,1.0
266,1,1,1.0
267,1,1,1.0
268,1,1,1.0
269,1,1,1.0
