sample_idx,real_label,min_dis
368,2,32.90268325805664
30,1,30.515737533569336
41,1,30.515737533569336
55,1,30.515737533569336
56,1,30.515737533569336
57,1,30.515737533569336
66,1,30.515737533569336
85,1,30.515737533569336
168,1,30.515737533569336
206,1,30.515737533569336
274,1,29.045978546142578
391,1,29.045978546142578
213,2,28.06023406982422
271,1,26.519426345825195
176,1,26.20029067993164
115,2,25.41730499267578
212,2,25.135692596435547
392,2,25.135692596435547
423,2,25.135692596435547
341,1,25.038616180419922
410,2,23.45622444152832
414,2,21.54248809814453
199,1,20.465904235839844
40,1,19.962989807128906
231,2,19.175331115722656
158,2,19.081832885742188
149,2,18.23600959777832
121,2,17.092144012451172
175,1,17.0460262298584
466,6,16.93244743347168
22,2,16.745708465576172
312,2,16.477991104125977
156,2,16.262287139892578
419,2,16.257720947265625
243,6,16.058549880981445
412,2,15.63147258758545
401,2,15.400099754333496
157,2,14.897485733032227
377,1,14.81206226348877
100,1,14.562612533569336
380,2,14.450689315795898
358,2,14.401633262634277
367,2,14.401633262634277
476,1,14.374105453491211
347,2,14.36918830871582
141,2,14.24805736541748
430,1,14.236786842346191
254,2,14.186149597167969
54,2,14.102973937988281
379,2,14.086971282958984
227,2,13.979342460632324
139,2,13.970463752746582
249,2,13.970463752746582
170,2,13.754999160766602
195,1,13.701258659362793
47,1,13.684279441833496
49,1,13.684279441833496
72,2,13.661323547363281
203,1,13.608745574951172
204,1,13.608745574951172
205,1,13.608745574951172
232,1,13.608745574951172
233,1,13.608745574951172
281,1,13.608745574951172
378,2,13.569360733032227
171,2,13.526700973510742
435,1,13.517218589782715
257,2,13.51633071899414
135,1,13.36827278137207
292,1,13.227336883544922
399,2,13.118544578552246
163,2,13.054919242858887
247,1,13.03604793548584
350,2,12.994096755981445
361,2,12.994096755981445
403,2,12.992804527282715
422,1,12.954747200012207
128,1,12.920716285705566
68,2,12.918259620666504
394,2,12.897799491882324
335,2,12.869192123413086
319,1,12.841873168945312
390,1,12.841873168945312
440,1,12.841873168945312
474,1,12.841873168945312
352,2,12.822484016418457
250,2,12.812544822692871
415,2,12.805519104003906
293,1,12.720252990722656
144,2,12.717961311340332
628,7,12.64198112487793
148,2,12.632478713989258
28,1,12.617332458496094
78,1,12.613161087036133
114,1,12.613161087036133
269,1,12.606200218200684
404,2,12.581161499023438
653,7,12.558686256408691
88,2,12.52877426147461
218,2,12.509739875793457
13,1,12.500748634338379
159,2,12.498956680297852
477,1,12.464521408081055
279,1,12.427288055419922
307,1,12.425680160522461
428,1,12.425680160522461
165,2,12.422582626342773
437,1,12.413125038146973
207,1,12.316110610961914
202,1,12.288824081420898
357,2,12.266071319580078
46,1,12.261906623840332
248,2,12.243026733398438
140,2,12.205345153808594
290,1,12.189311027526855
313,1,12.14358901977539
359,1,12.100933074951172
324,2,12.098393440246582
110,1,12.098217964172363
291,1,12.082694053649902
225,2,12.057594299316406
364,2,12.029518127441406
409,2,12.029518127441406
36,1,11.971749305725098
52,1,11.903059959411621
389,1,11.89886474609375
164,2,11.898225784301758
23,2,11.886370658874512
465,1,11.885213851928711
436,1,11.88325023651123
365,2,11.863667488098145
125,1,11.855671882629395
306,1,11.834028244018555
94,1,11.802933692932129
236,1,11.802933692932129
1135,7,11.779687881469727
117,2,11.769133567810059
273,1,11.735377311706543
427,1,11.72403621673584
229,2,11.711668014526367
385,1,11.707892417907715
230,2,11.671953201293945
1272,7,11.614706039428711
82,1,11.605443000793457
83,1,11.588814735412598
51,1,11.587774276733398
74,1,11.578217506408691
75,1,11.578217506408691
131,1,11.534314155578613
811,7,11.520626068115234
819,7,11.520626068115234
1022,7,11.520626068115234
1037,7,11.520626068115234
136,1,11.509936332702637
137,1,11.509936332702637
924,7,11.487287521362305
1271,7,11.487287521362305
245,1,11.4832763671875
106,1,11.420324325561523
134,1,11.420324325561523
35,1,11.41601848602295
150,1,11.41601848602295
298,1,11.41601848602295
356,2,11.413212776184082
253,2,11.399471282958984
429,1,11.388044357299805
433,1,11.379739761352539
222,1,11.356569290161133
223,1,11.356569290161133
224,1,11.356569290161133
353,1,11.342286109924316
340,2,11.320823669433594
80,1,11.299813270568848
345,1,11.245680809020996
309,1,11.24551773071289
381,1,11.24551773071289
32,2,11.245345115661621
426,1,11.222444534301758
441,1,11.222444534301758
444,1,11.222444534301758
446,1,11.222444534301758
453,1,11.222444534301758
116,1,11.21003246307373
145,1,11.21003246307373
438,1,11.206637382507324
724,7,11.200116157531738
226,2,11.196939468383789
584,7,11.17807388305664
