sample_idx,real,closest,TP,FP,precision,recall
21,2,2,0,1,0.0,0.0
123,2,6,0,2,0.0,0.0
160,2,6,0,3,0.0,0.0
579,7,2,1,3,0.25,0.0016
1116,7,2,2,3,0.4,0.0032
1056,7,2,3,3,0.5,0.0048
1035,7,2,4,3,0.5714285714285714,0.0064
672,7,2,5,3,0.625,0.008
1082,7,2,6,3,0.6666666666666666,0.0096
1150,7,2,7,3,0.7,0.0112
747,7,1,8,3,0.7272727272727273,0.0128
152,2,1,8,4,0.6666666666666666,0.0128
1090,7,2,9,4,0.6923076923076923,0.0144
635,7,2,10,4,0.7142857142857143,0.016
690,7,2,11,4,0.7333333333333333,0.0176
779,7,2,12,4,0.75,0.0192
773,7,2,13,4,0.7647058823529411,0.0208
800,7,2,14,4,0.7777777777777778,0.0224
768,7,3,15,4,0.7894736842105263,0.024
151,2,2,15,5,0.75,0.024
1024,7,2,16,5,0.7619047619047619,0.0256
944,7,2,17,5,0.7727272727272727,0.0272
885,7,2,18,5,0.782608695652174,0.0288
830,7,2,19,5,0.7916666666666666,0.0304
582,7,2,20,5,0.8,0.032
1057,7,1,21,5,0.8076923076923077,0.0336
810,7,4,22,5,0.8148148148148148,0.0352
565,7,2,23,5,0.8214285714285714,0.0368
646,7,2,24,5,0.8275862068965517,0.0384
671,7,2,25,5,0.8333333333333334,0.04
867,7,2,26,5,0.8387096774193549,0.0416
946,7,2,27,5,0.84375,0.0432
1081,7,4,28,5,0.8484848484848485,0.0448
1102,7,4,29,5,0.8529411764705882,0.0464
935,7,1,30,5,0.8571428571428571,0.048
826,7,3,31,5,0.8611111111111112,0.0496
978,7,2,32,5,0.8648648648648649,0.0512
149,2,2,32,6,0.8421052631578947,0.0512
975,7,1,33,6,0.8461538461538461,0.0528
903,7,2,34,6,0.85,0.0544
815,7,2,35,6,0.8536585365853658,0.056
1100,7,1,36,6,0.8571428571428571,0.0576
820,7,4,37,6,0.8604651162790697,0.0592
922,7,1,38,6,0.8636363636363636,0.0608
973,7,1,39,6,0.8666666666666667,0.0624
545,7,1,40,6,0.8695652173913043,0.064
655,7,1,41,6,0.8723404255319149,0.0656
679,7,1,42,6,0.875,0.0672
791,7,1,43,6,0.8775510204081632,0.0688
797,7,1,44,6,0.88,0.0704
817,7,1,45,6,0.8823529411764706,0.072
868,7,1,46,6,0.8846153846153846,0.0736
877,7,1,47,6,0.8867924528301887,0.0752
958,7,1,48,6,0.8888888888888888,0.0768
1066,7,1,49,6,0.8909090909090909,0.0784
1111,7,1,50,6,0.8928571428571429,0.08
1157,7,1,51,6,0.8947368421052632,0.0816
554,7,2,52,6,0.896551724137931,0.0832
713,7,3,53,6,0.8983050847457628,0.0848
