sample_idx,real_label,min_dis
10576,0,0.4797747731208801
34155,2,0.46593233942985535
331,0,0.46142473816871643
11352,0,0.46102893352508545
34759,2,0.44231072068214417
6985,0,0.4186159372329712
4461,0,0.4105566442012787
612,0,0.40765783190727234
12708,0,0.39950764179229736
11100,0,0.39278531074523926
7306,0,0.39097172021865845
6315,0,0.37829357385635376
35449,2,0.3780868649482727
13233,0,0.35828351974487305
3280,0,0.35712891817092896
6567,0,0.35710424184799194
35512,2,0.34328028559684753
35192,2,0.340559184551239
35179,2,0.33323752880096436
33801,2,0.332689106464386
34266,2,0.33210518956184387
35135,2,0.3281455338001251
35115,2,0.30790477991104126
34668,2,0.3057151734828949
34030,2,0.30560651421546936
34945,2,0.3045033812522888
12058,0,0.30357596278190613
35219,2,0.2900606393814087
33812,2,0.2878786027431488
34933,2,0.28630146384239197
34517,2,0.28568723797798157
33733,2,0.2855645418167114
34367,2,0.28432753682136536
35471,2,0.2812321186065674
34218,2,0.28045526146888733
34154,2,0.2792547941207886
33866,2,0.2722902297973633
34712,2,0.26982972025871277
34049,2,0.2685077488422394
34414,2,0.2659059166908264
34135,2,0.2650306820869446
34344,2,0.26192110776901245
34763,2,0.2515849471092224
35324,2,0.2514027953147888
33875,2,0.24919316172599792
35049,2,0.24815355241298676
35296,2,0.24676883220672607
34658,2,0.24552343785762787
34084,2,0.24376364052295685
35480,2,0.2435430884361267
35025,2,0.2427915781736374
33987,2,0.24265596270561218
35145,2,0.24235601723194122
35240,2,0.24128732085227966
8075,0,0.24071861803531647
34170,2,0.2395903766155243
34279,2,0.23894214630126953
34101,2,0.23788495361804962
35377,2,0.23712129890918732
35214,2,0.2369413524866104
34376,2,0.23687076568603516
33989,2,0.23681549727916718
35093,2,0.23642966151237488
35373,2,0.23532797396183014
35248,2,0.23453502357006073
33824,2,0.23428873717784882
34626,2,0.23402845859527588
33950,2,0.23330751061439514
34086,2,0.2316882461309433
34583,2,0.23153893649578094
34896,2,0.23108984529972076
34692,2,0.22956937551498413
34823,2,0.22936592996120453
35490,2,0.22900554537773132
35371,2,0.22878317534923553
35095,2,0.22866377234458923
35341,2,0.22847987711429596
34902,2,0.2282230257987976
33794,2,0.22813403606414795
34594,2,0.2279721051454544
33840,2,0.22792021930217743
33829,2,0.22789700329303741
34638,2,0.2278953194618225
34796,2,0.22751615941524506
33833,2,0.22718946635723114
34270,2,0.2266121804714203
35034,2,0.22654283046722412
34160,2,0.22642697393894196
34240,2,0.22627024352550507
34625,2,0.2262154221534729
34028,2,0.22578682005405426
35342,2,0.225490540266037
34641,2,0.22544056177139282
34769,2,0.22527256608009338
34447,2,0.2251974493265152
35515,2,0.2250179797410965
34862,2,0.22442644834518433
35040,2,0.22420074045658112
35268,2,0.22397910058498383
35387,2,0.223792165517807
34529,2,0.2237798273563385
34381,2,0.22366967797279358
34500,2,0.22328513860702515
34469,2,0.2231920063495636
34321,2,0.22309495508670807
33748,2,0.22297640144824982
34721,2,0.22289219498634338
33915,2,0.2228258103132248
35343,2,0.22280509769916534
33817,2,0.22242094576358795
34369,2,0.22239312529563904
34652,2,0.222365140914917
34091,2,0.2222903072834015
34357,2,0.22220268845558167
34612,2,0.22173579037189484
34856,2,0.2214246392250061
34387,2,0.22127962112426758
34884,2,0.2211829125881195
34404,2,0.2207503467798233
34193,2,0.2207367867231369
35399,2,0.2206178903579712
34772,2,0.22022730112075806
35476,2,0.22013400495052338
33749,2,0.21999861299991608
