sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,N,0,0,0,0.019445857033133507,0.034859389080225914
1,N,0,0,0,0.019619470462203026,0.08561742162657894
2,N,0,0,0,0.021234367042779922,0.5577524035529712
3,Y,0,0,0,0.03249124810099602,3.848840761093356
4,Y,0,0,0,0.043991442769765854,7.211064861010629
5,N,0,0,0,0.019369397312402725,0.012505444375959693
6,N,0,0,0,0.02240542136132717,0.9001246125055813
7,Y,0,0,0,0.043038200587034225,6.9323727229947725
8,N,0,0,0,0.019687633961439133,0.10554586340232555
9,N,0,0,0,0.013358762487769127,1.744777962144572
10,N,0,0,0,0.01021712925285101,2.6632732815522964
11,N,0,0,0,0.016519108787178993,0.8208116469642003
12,N,0,0,0,0.0206755418330431,0.3943729441668755
13,Y,0,0,0,0.04205244034528732,6.644173528372248
14,N,0,0,0,0.020857878029346466,0.44768118556241077
15,Y,0,0,0,0.051111169159412384,9.292604899380015
16,N,0,0,0,0.019416002556681633,0.026131063768525774
17,N,0,0,0,0.021268948912620544,0.5678628407714029
18,N,0,0,0,0.01366477832198143,1.655310449430289
19,Y,0,0,0,0.1164332777261734,28.390329892830838
20,Y,0,0,0,0.04334523156285286,7.0221370249088855
21,N,0,0,0,0.022548936307430267,0.9420829814188071
22,N,0,0,0,0.013220271095633507,1.7852676329441435
23,N,0,0,0,0.020698096603155136,0.40096711007649477
24,N,0,0,0,0.019695701077580452,0.10790438454813121
25,N,0,0,0,0.022312894463539124,0.8730732299339127
26,N,0,0,0,0.019637204706668854,0.09080224726250963
27,N,0,0,0,0.019438106566667557,0.032593444382073664
28,N,0,0,0,0.013321937061846256,1.7555443307229954
29,Y,0,0,0,0.04367232322692871,7.117766317065512
30,N,0,0,0,0.019448595121502876,0.03565990306875843
31,N,0,0,0,0.025960300117731094,1.939437369490741
32,N,0,0,0,0.029391204938292503,2.9425048135175693
33,N,0,0,0,0.02004290372133255,0.2094133702654285
34,N,0,0,0,0.027018217369914055,2.2487325582641233
35,N,0,0,0,0.019500473514199257,0.05082719259842353
36,N,0,0,0,0.019383972510695457,0.016766683804712725
37,N,0,0,0,0.01954621821641922,0.06420122188030797
38,Y,0,0,0,0.0432472862303257,6.9935014959476645
39,N,0,0,0,0.02020364999771118,0.25640953163301783
40,N,0,0,0,0.020179355517029762,0.24930673982864393
41,N,0,0,0,0.019381025806069374,0.015905178274196775
42,N,0,0,0,0.01935516484081745,0.008344405337608012
43,N,0,0,0,0.02064494416117668,0.38542733648685945
44,N,0,0,0,0.02714589424431324,2.2860604710926604
45,N,0,0,0,0.02084876224398613,0.4450160730046705
46,N,0,0,0,0.019485389813780785,0.046417286286085886
47,N,0,0,0,0.01951717957854271,0.055711417063150165
48,N,0,0,0,0.019391482695937157,0.018962379316116204
49,N,0,0,0,0.016706304624676704,0.7660826293808546
50,N,0,0,0,0.026106229051947594,1.9821014976754894
51,Y,0,0,0,0.0426207073032856,6.810313399600433
52,N,0,0,0,0.023222463205456734,1.1389968975490063
53,N,0,0,0,0.019558068364858627,0.06766575929190244
54,N,0,0,0,0.0196334570646286,0.08970657777616445
55,N,0,0,0,0.016445210203528404,0.8424168115771521
56,N,0,0,0,0.019358016550540924,0.009178137933827933
57,N,0,0,0,0.019341526553034782,0.004357083280441278
58,N,0,0,0,0.019368315115571022,0.01218905075192065
59,Y,0,0,0,0.06894297152757645,14.505952794265378
60,N,0,0,0,0.01586063951253891,1.0133232807248098
61,N,0,0,0,0.013779963366687298,1.6216346774616792
62,N,0,0,0,0.019881071522831917,0.16209972613912185
63,N,0,0,0,0.009491530247032642,2.8754111222154313
64,N,0,0,0,0.019390501081943512,0.0186753923283906
65,N,0,0,0,0.020256171002984047,0.27176469689468546
66,N,0,0,0,0.01672258786857128,0.7613220217021123
67,N,0,0,0,0.020433863624930382,0.3237153319137502
68,N,0,0,0,0.019341228529810905,0.004269952506179235
69,Y,0,0,0,0.04399337247014046,7.211629032773976
70,Y,0,0,0,0.04291504994034767,6.896368108800339
71,N,0,0,0,0.019828975200653076,0.14686872223077763
72,N,0,0,0,0.014067238196730614,1.5376463290301308
73,N,0,0,0,0.020748965442180634,0.4158392441083472
74,N,0,0,0,0.013261033222079277,1.7733503212944526
75,N,0,0,0,0.01673450507223606,0.7578378798663088
76,N,0,0,0,0.01325959712266922,1.7737701827129277
77,N,0,0,0,0.013690964318811893,1.6476546494930209
78,N,0,0,0,0.020736686885356903,0.41224945620875103
79,N,0,0,0,0.02082156203687191,0.4370637561512417
80,Y,0,0,0,0.04288439080119133,6.887404530398132
81,N,0,0,0,0.009273014031350613,2.9392970396063784
82,N,0,0,0,0.019577397033572197,0.07331673457013506
83,N,0,0,0,0.014848820865154266,1.3091409724218714
84,N,0,0,0,0.01503338385373354,1.2551817007723969
85,N,0,0,0,0.02465333230793476,1.5573291709359263
86,N,0,0,0,0.019112659618258476,0.06255499481409449
87,N,0,0,0,0.014999200589954853,1.2651756005802532
88,Y,0,0,0,0.0438963957130909,7.183276678829107
89,Y,0,0,0,0.03699663653969765,5.166046775807858
90,N,0,0,0,0.016781983897089958,0.7439568583916871
91,N,0,0,0,0.017481524497270584,0.5394375148030898
92,Y,0,0,0,0.03135593980550766,3.516919343946139
93,Y,0,0,0,0.060859378427267075,12.142614405777694
94,N,0,0,0,0.019829755648970604,0.14709689594587635
95,N,0,0,0,0.016854066401720047,0.7228826469343946
96,N,0,0,0,0.0195006150752306,0.050868579716198
97,N,0,0,0,0.019913960248231888,0.1717151516462774
98,N,0,0,0,0.020833076909184456,0.44043027144179137
99,N,0,0,0,0.01683986373245716,0.7270349728953202
100,N,0,0,0,0.021440230309963226,0.6179390750091555
101,N,0,0,0,0.02608165703713894,1.9749175653375841
102,N,0,0,0,0.01799299195408821,0.3899036800145719
103,N,0,0,0,0.019647443667054176,0.09379573392574994
104,Y,0,0,0,0.04380844533443451,7.1575632982097
105,N,0,0,0,0.019886676222085953,0.16373832926258738
106,N,0,0,0,0.016801921650767326,0.7381278095935565
107,N,0,0,0,0.019459355622529984,0.038805868586957316
108,N,0,0,0,0.020412137731909752,0.3173634984700473
109,N,0,0,0,0.019507134333252907,0.052774565403180186
110,N,0,0,0,0.015203413553535938,1.205471415786545
111,N,0,0,0,0.01929447613656521,0.00939868770617873
112,N,0,0,0,0.019762471318244934,0.12742548995420278
113,N,0,0,0,0.019506236538290977,0.052512083945715785
114,N,0,0,0,0.02014702372252941,0.23985413995589056
115,N,0,0,0,0.01967821642756462,0.102792530935645
116,Y,0,0,0,0.043128740042448044,6.958843052215581
117,N,0,0,0,0.020532134920358658,0.3524461601593197
118,N,0,0,0,0.01939523220062256,0.02005859336980053
119,N,0,0,0,0.02150597609579563,0.6371606683787012
120,N,0,0,0,0.0234345905482769,1.201014948966711
121,N,0,0,0,0.019373051822185516,0.013573885495347993
122,N,0,0,0,0.019660934805870056,0.0977400351631248
123,N,0,0,0,0.022060206159949303,0.799196680139144
124,Y,0,0,0,0.04334253445267677,7.021348491401814
125,N,0,0,0,0.02088615670800209,0.45594880690520034
126,Y,0,0,0,0.043265897780656815,6.99894281280033
127,N,0,0,0,0.019383229315280914,0.016549401436396754
128,N,0,0,0,0.028866225853562355,2.789020687250946
129,N,0,0,0,0.019453056156635284,0.036964141845993385
130,Y,0,0,0,0.03368731215596199,4.198524875708569
131,N,0,0,0,0.022598233073949814,0.9564955006164273
132,N,0,0,0,0.02384834922850132,1.321982414846079
133,N,0,0,0,0.013732976280152798,1.6353719331587686
134,N,0,0,0,0.020904794335365295,0.4613977477006128
135,N,0,0,0,0.010160096921026707,2.6799473889093557
136,N,0,0,0,0.0195793304592371,0.07388199546816006
137,N,0,0,0,0.020133599638938904,0.23592944314272468
138,N,0,0,0,0.02925008162856102,2.9012456690677966
139,N,0,0,0,0.019441304728388786,0.03352846650337321
140,N,0,0,0,0.016814470291137695,0.7344590594297853
141,N,0,0,0,0.014434187673032284,1.4303641126669646
142,N,0,0,0,0.01933995634317398,0.0038980130135481397
143,N,0,0,0,0.029648715630173683,3.0177912481533657
144,N,0,0,0,0.016783474013209343,0.743521204520377
145,N,0,0,0,0.021723482757806778,0.7007514302718358
146,N,0,0,0,0.019671142101287842,0.10072426418159976
147,N,0,0,0,0.020746102556586266,0.41500224410809244
148,N,0,0,0,0.01810695230960846,0.35658596107144497
149,N,0,0,0,0.00981117133051157,2.7819600994153553
150,N,0,0,0,0.0278836190700531,2.5017434451335823
151,N,0,0,0,0.019747117534279823,0.12293662137769015
152,N,0,0,0,0.019672032445669174,0.10098456736970761
153,N,0,0,0,0.022121058776974678,0.8169876951087749
154,N,0,0,0,0.028475189581513405,2.6746963983417196
155,N,0,0,0,0.03031228668987751,3.211794451855874
156,N,0,0,0,0.01458748709410429,1.385545131521248
157,N,0,0,0,0.019613003358244896,0.08372668382509262
158,N,0,0,0,0.024333056062459946,1.4636924506732045
159,N,0,0,0,0.01772652566432953,0.4678083944169426
160,N,0,0,0,0.021860625594854355,0.7408468343178713
161,N,0,0,0,0.020028702914714813,0.20526158887184215
162,N,0,0,0,0.019519489258527756,0.056386680563681
163,N,0,0,0,0.021245570853352547,0.5610279760978848
164,N,0,0,0,0.019797122105956078,0.13755607616418267
165,N,0,0,0,0.019633349031209946,0.08967499287049445
166,Y,0,0,0,0.05811477452516556,11.340195520692872
167,N,0,0,0,0.017426855862140656,0.5554205662067833
168,N,0,0,0,0.01676701195538044,0.7483340906636765
169,N,0,0,0,0.02255401387810707,0.9435674719852967
170,N,0,0,0,0.020602615550160408,0.37305204370495365
171,N,0,0,0,0.020282471552491188,0.27945398772331076
172,N,0,0,0,0.02235107310116291,0.8842352266842195
173,N,0,0,0,0.014182604849338531,1.503917461745955
174,N,0,0,0,0.019473789259791374,0.043025720897935875
175,Y,0,0,0,0.06310846656560898,12.800163130766375
176,N,0,0,0,0.019452260807156563,0.03673161159218156
177,N,0,0,0,0.01944456622004509,0.03448200391420344
178,N,0,0,0,0.019455332309007645,0.03762960313441974
179,N,0,0,0,0.019337868317961693,0.0032875530263747027
180,N,0,0,0,0.019466351717710495,0.040851263512758765
181,N,0,0,0,0.020124532282352448,0.23327848933580203
182,N,0,0,0,0.019361624494194984,0.01023296486973779
183,N,0,0,0,0.01874595880508423,0.16976451143748592
184,N,0,0,0,0.019356315955519676,0.008680947953195153
185,N,0,0,0,0.0285465270280838,2.695552782863357
186,Y,0,0,0,0.05482969060540199,10.379760619945122
187,N,0,0,0,0.0206279419362545,0.3804565258152099
188,Y,0,0,0,0.043222781270742416,6.986337168033969
189,N,0,0,0,0.0285198874771595,2.687764380779009
190,N,0,0,0,0.020090878009796143,0.22343924665226084
191,N,0,0,0,0.01673729158937931,0.7570232071269587
192,N,0,0,0,0.019598785787820816,0.07957000132545404
193,N,0,0,0,0.02128010429441929,0.571124254565499
194,N,0,0,0,0.029576806351542473,2.9967676814586133
195,N,0,0,0,0.01756260357797146,0.5157330430977619
196,N,0,0,0,0.0200794767588377,0.22010594996939856
197,Y,0,0,0,0.03706777095794678,5.186843802489529
198,N,0,0,0,0.013805137947201729,1.6142745775895626
199,Y,0,0,0,0.04388735815882683,7.18063443809961
200,N,0,0,0,0.023186029866337776,1.1283451603954717
201,N,0,0,0,0.01491867657750845,1.2887177912185181
202,N,0,0,0,0.014487393200397491,1.4148088189081638
203,N,0,0,0,0.03096521459519863,3.4026859977825485
204,N,0,0,0,0.01441318728029728,1.4365038371320733
205,N,0,0,0,0.01974451169371605,0.12217477167023642
206,N,0,0,0,0.020997511222958565,0.4885046761408735
207,N,0,0,0,0.027975307777523994,2.5285497724026387
208,N,0,0,0,0.01963229477405548,0.08936676775654248
209,Y,0,0,0,0.04315291345119476,6.96591044714291
210,N,0,0,0,0.019293280318379402,0.009748299937905176
211,N,0,0,0,0.01948910765349865,0.047504242695004875
212,N,0,0,0,0.019528910517692566,0.05914110216503983
213,N,0,0,0,0.020965807139873505,0.47923559546140954
214,N,0,0,0,0.031004684045910835,3.4142253796988777
215,N,0,0,0,0.021243387833237648,0.5603897431764153
216,N,0,0,0,0.015182710252702236,1.2115242817610612
217,N,0,0,0,0.020532308146357536,0.3524968049218595
218,N,0,0,0,0.031135018914937973,3.452330390120365
219,N,0,0,0,0.014656511135399342,1.3653650996348197
220,N,0,0,0,0.01824651099741459,0.31578425318654774
221,N,0,0,0,0.02240724489092827,0.9006577439305972
222,N,0,0,0,0.009832926094532013,2.775599825177896
223,N,0,0,0,0.021801847964525223,0.7236624673640399
224,N,0,0,0,0.02035711333155632,0.3012764347045785
225,N,0,0,0,0.019930586218833923,0.17657595971542112
226,N,0,0,0,0.022426094859838486,0.9061687654026713
227,N,0,0,0,0.027121301740407944,2.278870548514025
228,Y,0,0,0,0.03145672008395195,3.546383704397527
229,N,0,0,0,0.014192030765116215,1.5011616787262483
230,N,0,0,0,0.021831156685948372,0.7322312344453727
231,Y,0,0,0,0.037219464778900146,5.231193366588909
232,N,0,0,0,0.019653767347335815,0.09564454004212265
233,N,0,0,0,0.019580772146582603,0.07430349058865268
234,N,0,0,0,0.02500256337225437,1.6594311904855445
235,N,0,0,0,0.013992204330861568,1.559583407436287
236,N,0,0,0,0.014646545983850956,1.3682785348992068
237,N,0,0,0,0.02816765196621418,2.584783974111361
238,N,0,0,0,0.0193135105073452,0.003833754067529883
239,N,0,0,0,0.019782977178692818,0.13342063179077046
240,N,0,0,0,0.019421637058258057,0.02777837996941752
241,N,0,0,0,0.019381007179617882,0.015899732600805398
242,N,0,0,0,0.019703853875398636,0.11028795579153723
243,Y,0,0,0,0.04553887993097305,7.663477247615469
244,N,0,0,0,0.013425102457404137,1.7253826517938413
245,N,0,0,0,0.013354845345020294,1.7459231872587788
246,N,0,0,0,0.015185662545263767,1.2106611425285279
247,N,0,0,0,0.024345876649022102,1.4674407076684899
248,N,0,0,0,0.013368871994316578,1.7418223229114018
249,Y,0,0,0,0.043763261288404465,7.144353183696896
250,N,0,0,0,0.020167969167232513,0.24597779968449476
251,N,0,0,0,0.01967397704720497,0.10155309567176744
252,Y,0,0,0,0.03418729454278946,4.344700908283963
253,N,0,0,0,0.019733697175979614,0.11901301369920254
254,N,0,0,0,0.019611794501543045,0.08337325962199221
255,Y,0,0,0,0.04314405098557472,6.9633193957432935
256,Y,0,0,0,0.03137119859457016,3.5213804395883552
257,N,0,0,0,0.01607821136713028,0.9497134589748055
258,N,0,0,0,0.01958863064646721,0.07660102019247493
259,N,0,0,0,0.014701046980917454,1.3523444945560357
260,N,0,0,0,0.015044127590954304,1.2520406363602503
261,N,0,0,0,0.01932305283844471,0.0010439355891271004
262,N,0,0,0,0.009898267686367035,2.756496402920943
263,N,0,0,0,0.014544783160090446,1.39803015462199
264,Y,0,0,0,0.04384076967835426,7.167013719813097
265,N,0,0,0,0.020914094522595406,0.4641167724249277
266,N,0,0,0,0.019504228606820107,0.05192504035412527
267,N,0,0,0,0.020969819277524948,0.4804085935099123
268,N,0,0,0,0.020073650404810905,0.21840254333257564
269,N,0,0,0,0.016598107293248177,0.7977154569766892
270,N,0,0,0,0.021923623979091644,0.7592651908621889
271,N,0,0,0,0.021279849112033844,0.5710496488400372
272,N,0,0,0,0.01943441852927208,0.03151520105058088
273,N,0,0,0,0.01935817487537861,0.009224426157654644
274,N,0,0,0,0.02182013727724552,0.7290095740670337
275,N,0,0,0,0.020580356940627098,0.3665444640022574
276,N,0,0,0,0.01992165669798851,0.17396530389159465
277,N,0,0,0,0.00997831765562296,2.7330928046704885
278,N,0,0,0,0.020208504050970078,0.25782867411881083
279,Y,0,0,0,0.03186977282166481,3.6671447792553615
280,Y,0,0,0,0.07340898364782333,15.811646655430508
281,N,0,0,0,0.019646018743515015,0.09337913991130954
282,N,0,0,0,0.0145875858142972,1.3855162694522738
283,N,0,0,0,0.019693467766046524,0.10725144830850504
284,N,0,0,0,0.01966792903840542,0.09978488552158711
285,N,0,0,0,0.02479470521211624,1.5986612874091437
286,N,0,0,0,0.017010418698191643,0.6771711199198314
287,N,0,0,0,0.01942022703588009,0.02736614249369023
288,N,0,0,0,0.01938200183212757,0.016190531559904967
289,N,0,0,0,0.019506294280290604,0.052528965533229055
290,N,0,0,0,0.0298200361430645,3.06787891830524
291,N,0,0,0,0.020062807947397232,0.21523261685145467
292,N,0,0,0,0.019725194200873375,0.11652706379603862
293,N,0,0,0,0.019354652613401413,0.008194649319345125
294,N,0,0,0,0.016826262697577477,0.7310114036057042
295,N,0,0,0,0.013524054549634457,1.696452784185817
296,N,0,0,0,0.019747965037822723,0.12318439951699783
297,N,0,0,0,0.010014533996582031,2.7225045096119636
298,N,0,0,0,0.01965610682964325,0.0963285166200797
299,N,0,0,0,0.021875903010368347,0.7453133756334793
300,N,0,0,0,0.024150460958480835,1.4103085144175294
301,N,0,0,0,0.019357936456799507,0.00915472153824501
302,N,0,0,0,0.01937139593064785,0.013089765130854518
303,Y,0,0,0,0.04393696039915085,7.19513626634085
304,N,0,0,0,0.027145829051733017,2.2860414112357907
305,N,0,0,0,0.019503140822052956,0.05160701302806881
306,N,0,0,0,0.028984706848859787,2.8236600711261604
307,N,0,0,0,0.026882164180278778,2.2089557261114834
308,N,0,0,0,0.021238865330815315,0.5590675336769888
309,N,0,0,0,0.02814866229891777,2.5792321100888516
310,N,0,0,0,0.022794391959905624,1.0138449762357038
311,N,0,0,0,0.02173726260662079,0.704780139446777
312,N,0,0,0,0.022340811789035797,0.8812352052129095
313,N,0,0,0,0.020935986191034317,0.4705170723618139
314,N,0,0,0,0.020675601437687874,0.39439037032172797
315,N,0,0,0,0.01934540830552578,0.005491961615204386
316,N,0,0,0,0.016732776537537575,0.7583432383570287
317,N,0,0,0,0.01939210668206215,0.019144809374727356
318,N,0,0,0,0.019377727061510086,0.01494074951658379
319,N,0,0,0,0.020710181444883347,0.4045002629728206
320,Y,0,0,0,0.04395787790417671,7.201251757559366
321,N,0,0,0,0.019422493875026703,0.028028880945420893
322,N,0,0,0,0.022016987204551697,0.7865610841691304
323,N,0,0,0,0.02366427332162857,1.2681655475557891
324,N,0,0,0,0.02092704176902771,0.4679020599992743
325,N,0,0,0,0.014787152409553528,1.3271705078860445
326,N,0,0,0,0.016735229641199112,0.7576260431713843
327,N,0,0,0,0.02735288068652153,2.346575516654345
328,N,0,0,0,0.014201872982084751,1.4982841849062443
329,N,0,0,0,0.019527185708284378,0.05863683280899826
330,N,0,0,0,0.010156148113310337,2.6811018716683277
331,Y,0,0,1,0.46142473816871643,129.25284883049088
332,N,0,0,0,0.019532285630702972,0.06012785818355746
333,N,0,0,0,0.019704585894942284,0.11050197075581837
334,Y,0,0,0,0.034486062824726105,4.432049509481661
335,Y,0,0,0,0.04285644739866257,6.879234931176387
336,N,0,0,0,0.027356140315532684,2.347528509497836
337,N,0,0,0,0.019355706870555878,0.008502874433297102
338,N,0,0,0,0.01675429940223694,0.7520507627532917
339,N,0,0,0,0.02054550312459469,0.35635451995231143
340,N,0,0,0,0.021266654133796692,0.5671919338095852
341,N,0,0,0,0.020355524495244026,0.300811918764294
342,N,0,0,0,0.029541514813899994,2.98644976408397
343,N,0,0,0,0.019546184688806534,0.06419141966820348
344,N,0,0,0,0.026654180139303207,2.142301772935699
345,N,0,0,0,0.021920643746852875,0.7583938831195685
346,N,0,0,0,0.021261410787701607,0.5656589767499124
347,N,0,0,0,0.01898760162293911,0.0991172459638042
348,N,0,0,0,0.02033744379878044,0.2955258036032837
349,N,0,0,0,0.020623130723834038,0.37904990837821706
350,N,0,0,0,0.011169372126460075,2.3848733039138867
351,N,0,0,0,0.019534170627593994,0.060678960330764885
352,N,0,0,0,0.009693877771496773,2.8162523216118696
353,N,0,0,0,0.009822688065469265,2.7785930395574665
354,N,0,0,0,0.02084420621395111,0.44368406129313953
355,N,0,0,0,0.0167909637093544,0.741331499249704
356,N,0,0,0,0.020548220723867416,0.35714904370011347
357,N,0,0,0,0.01950751803815365,0.05288674627504257
358,Y,0,0,0,0.04351307079195976,7.071206898703911
359,N,0,0,0,0.02125987410545349,0.5652097086951238
360,N,0,0,0,0.019523795694112778,0.05764572025176752
361,N,0,0,0,0.01632986217737198,0.8761402331879365
362,N,0,0,0,0.019953899085521698,0.1833917645320694
363,N,0,0,0,0.013726687990128994,1.6372103924956976
364,N,0,0,0,0.0273234024643898,2.337957193945151
365,Y,0,0,0,0.043800514191389084,7.155244530479651
366,N,0,0,0,0.019316691905260086,0.0029036330522825764
367,N,0,0,0,0.021234700456261635,0.5578498811066768
368,N,0,0,0,0.020871825516223907,0.45175890579787437
369,N,0,0,0,0.013382711447775364,1.7377761875816082
370,N,0,0,0,0.019629081711173058,0.08842738909652982
371,N,0,0,0,0.01942337490618229,0.028286461296833057
372,N,0,0,0,0.027090243995189667,2.2697904327012415
373,N,0,0,0,0.012932052835822105,1.869531804732965
374,N,0,0,0,0.013951227068901062,1.5715636166136484
