sample_idx,real_label,min_dis
39130,3,5.025551795959473
47359,3,5.024359226226807
20505,3,5.01540994644165
52631,3,5.012323379516602
54364,3,5.008716583251953
25489,3,5.008677005767822
32198,3,5.00601863861084
39200,3,5.005082607269287
27961,3,4.999323844909668
27436,3,4.996908187866211
38939,3,4.9968719482421875
43969,3,4.98933744430542
18472,3,4.984461784362793
56898,3,4.977323055267334
24831,3,4.97600793838501
29861,3,4.974139213562012
31720,3,4.968257427215576
37150,3,4.9677839279174805
25875,3,4.962478160858154
51467,3,4.951161861419678
55751,3,4.950554847717285
22943,3,4.945671081542969
24091,3,4.9435930252075195
26534,3,4.942203521728516
54946,3,4.940639019012451
33832,3,4.939992904663086
47940,3,4.93533182144165
42535,3,4.933834552764893
21677,3,4.9318952560424805
28624,3,4.931312561035156
54809,3,4.930149078369141
21644,3,4.929928779602051
37047,3,4.929291725158691
58002,3,4.929259777069092
46191,3,4.928424835205078
37665,3,4.927964687347412
44497,3,4.9274187088012695
39734,3,4.927252292633057
54307,3,4.9268035888671875
34787,3,4.925744533538818
32650,3,4.9250617027282715
40946,3,4.924862861633301
53264,3,4.924389362335205
47715,3,4.924047470092773
24932,3,4.92396354675293
54994,3,4.923140525817871
20644,3,4.922519683837891
57644,3,4.922443389892578
25675,3,4.9214887619018555
20118,3,4.921433925628662
39252,3,4.919772148132324
20203,3,4.919384956359863
47829,3,4.918853759765625
52708,3,4.917907238006592
48505,3,4.917816162109375
32667,3,4.916187763214111
25701,3,4.915351867675781
25071,3,4.9137983322143555
43869,3,4.912712574005127
33176,3,4.908308982849121
44602,3,4.907838344573975
50241,3,4.904046535491943
50133,3,4.90171480178833
23060,3,4.901033878326416
28888,3,4.899546146392822
52290,3,4.895480632781982
45558,3,4.8941569328308105
36692,3,4.893631935119629
39504,3,4.890256404876709
19245,3,4.890178680419922
16243,3,4.881965160369873
42070,3,4.707393646240234
42137,3,4.644687652587891
56741,3,4.590888500213623
19694,3,4.582607269287109
32102,3,4.580328941345215
45547,3,4.569541931152344
21921,3,4.548166275024414
28309,3,4.531718730926514
39598,3,4.51625919342041
47377,3,4.506649494171143
29694,3,4.35759162902832
46134,3,4.338877201080322
43848,3,4.310880661010742
23449,3,4.186150550842285
44699,3,3.8536434173583984
51339,3,3.8513596057891846
52684,3,3.8485805988311768
34269,3,3.8370864391326904
26506,3,3.8295738697052
18840,3,3.8192343711853027
36645,3,3.813749313354492
30696,3,3.807030439376831
28877,3,3.8061766624450684
48919,3,3.802825927734375
36598,3,3.8019180297851562
31687,3,3.8014259338378906
27575,3,3.8010735511779785
35907,3,3.7990689277648926
20190,3,3.797435998916626
22617,3,3.7963790893554688
42001,3,3.794858694076538
44652,3,3.7916550636291504
43410,3,3.7914135456085205
57733,3,3.7913756370544434
29633,3,3.7904903888702393
39753,3,3.7902379035949707
48518,3,3.789705753326416
33942,3,3.787940502166748
16099,3,3.7872238159179688
49165,3,3.7862491607666016
27621,3,3.785930871963501
27671,3,3.785797357559204
53820,3,3.7852210998535156
18476,3,3.7841105461120605
36990,3,3.7835586071014404
24247,3,3.782376527786255
50736,3,3.7823092937469482
46787,3,3.7815001010894775
22347,3,3.7807157039642334
23149,3,3.780482292175293
57941,3,3.778642177581787
57860,3,3.778486967086792
30571,3,3.777333974838257
30848,3,3.7773220539093018
50508,3,3.7770469188690186
19024,3,3.7770206928253174
55134,3,3.775900363922119
54513,3,3.7752299308776855
16012,3,3.77449631690979
51444,3,3.774341344833374
55631,3,3.774338722229004
29197,3,3.7738149166107178
29225,3,3.7730557918548584
54297,3,3.772388219833374
48158,3,3.772078275680542
46639,3,3.7710793018341064
27057,3,3.770279884338379
51494,3,3.770233392715454
54930,3,3.7689368724823
24344,3,3.7687220573425293
49238,3,3.768277168273926
19377,3,3.768275737762451
22544,3,3.767725706100464
30435,3,3.766517162322998
25722,3,3.7658326625823975
58574,3,3.7657711505889893
52369,3,3.7657265663146973
18904,3,3.7655117511749268
50204,3,3.765507459640503
40796,3,3.7644920349121094
40905,3,3.764188289642334
49522,3,3.7639310359954834
36757,3,3.763793706893921
39012,3,3.763664960861206
43377,3,3.763658046722412
44532,3,3.763617992401123
22134,3,3.7633585929870605
27185,3,3.7630021572113037
23203,3,3.7628133296966553
51289,3,3.7626407146453857
24268,3,3.762345314025879
30596,3,3.7621710300445557
49500,3,3.761741876602173
19654,3,3.7606256008148193
38830,3,3.760040521621704
38905,3,3.759594678878784
57438,3,3.7585690021514893
32902,3,3.7584476470947266
54258,3,3.7581558227539062
36319,3,3.7577760219573975
49728,3,3.757613182067871
42516,3,3.756680965423584
32400,3,3.756626605987549
56564,3,3.7555091381073
48249,3,3.7554750442504883
15638,3,3.7545435428619385
34640,3,3.7537453174591064
18483,3,3.7536563873291016
19004,3,3.7534730434417725
28565,3,3.752451181411743
36623,3,3.750213384628296
55372,3,3.750178337097168
53496,3,3.7499165534973145
20483,3,3.7497811317443848
42444,3,3.7494990825653076
31641,3,3.7488629817962646
48420,3,3.748072862625122
15667,3,3.7480480670928955
48465,3,3.74784517288208
29959,3,3.747304916381836
48801,3,3.746798276901245
27367,3,3.7467544078826904
40025,3,3.7465176582336426
49664,3,3.7451887130737305
29738,3,3.744581460952759
28514,3,3.744036912918091
57966,3,3.7424728870391846
24064,3,3.742043972015381
26285,3,3.742013692855835
16150,3,3.741652250289917
39100,3,3.741630792617798
34364,3,3.7405357360839844
57397,3,3.738415241241455
27591,3,3.7382962703704834
35385,3,3.737844944000244
43471,3,3.737154245376587
45277,3,3.737027645111084
46799,3,3.736988067626953
50154,3,3.736957550048828
18644,3,3.7368454933166504
24884,3,3.7368175983428955
40407,3,3.7367634773254395
26112,3,3.735700845718384
44628,3,3.7355756759643555
40812,3,3.7355597019195557
46001,3,3.7353873252868652
17979,3,3.7352824211120605
57931,3,3.735236406326294
56102,3,3.735137462615967
19711,3,3.734964609146118
23179,3,3.734614133834839
15787,3,3.73451566696167
46390,3,3.7341620922088623
38730,3,3.7340383529663086
18696,3,3.7339932918548584
25645,3,3.733792781829834
51206,3,3.733473300933838
54507,3,3.7333405017852783
44372,3,3.7333078384399414
38279,3,3.7329494953155518
40520,3,3.7325994968414307
31985,3,3.7322537899017334
48033,3,3.732189655303955
53967,3,3.73207426071167
34967,3,3.731563091278076
58826,3,3.7310402393341064
22775,3,3.730576276779175
33541,3,3.730509042739868
31081,3,3.7302353382110596
56974,3,3.729990005493164
42682,3,3.7297046184539795
35978,3,3.729628324508667
36252,3,3.729539155960083
29774,3,3.728907823562622
56823,3,3.7288312911987305
55190,3,3.7287330627441406
27295,3,3.728550434112549
35694,3,3.728508234024048
44316,3,3.728395462036133
57651,3,3.7278387546539307
38699,3,3.7268316745758057
23555,3,3.7266786098480225
58154,3,3.726438045501709
33685,3,3.726332902908325
45502,3,3.726128339767456
43129,3,3.725633382797241
48324,3,3.725140333175659
58814,3,3.724858045578003
56318,3,3.7246992588043213
46547,3,3.7246789932250977
24175,3,3.7244906425476074
58573,3,3.724316120147705
46943,3,3.723956823348999
41573,3,3.7239482402801514
54767,3,3.7239363193511963
51651,3,3.723856210708618
47874,3,3.7238478660583496
43044,3,3.72383713722229
47006,3,3.7235207557678223
43736,3,3.723426342010498
23743,3,3.723292827606201
39355,3,3.723191499710083
39366,3,3.7230613231658936
55573,3,3.722491502761841
28532,3,3.722100019454956
48739,3,3.7217442989349365
40024,3,3.720792531967163
32134,3,3.72037410736084
53786,3,3.719902753829956
48140,3,3.7197835445404053
30445,3,3.7195606231689453
18241,3,3.718602180480957
34327,3,3.718510866165161
37742,3,3.7185089588165283
55386,3,3.7184431552886963
43728,3,3.718376398086548
19884,3,3.718186616897583
16341,3,3.7180206775665283
28554,3,3.717726707458496
48675,3,3.7175686359405518
25365,3,3.717501640319824
30359,3,3.717186689376831
15813,3,3.716587543487549
18761,3,3.716506004333496
42432,3,3.7157509326934814
57717,3,3.715505361557007
47216,3,3.7154510021209717
47888,3,3.7135396003723145
34446,3,3.713348150253296
44575,3,3.7130823135375977
48625,3,3.712246894836426
34085,3,3.7120888233184814
56907,3,3.7112958431243896
17443,3,3.7112691402435303
29300,3,3.7108447551727295
50442,3,3.710329055786133
41309,3,3.709712266921997
38574,3,3.7095251083374023
58293,3,3.7093770503997803
49925,3,3.7083678245544434
31883,3,3.707456111907959
46525,3,3.707062005996704
47960,3,3.706256628036499
32145,3,3.70623779296875
52978,3,3.706102132797241
52431,3,3.7059741020202637
17883,3,3.7057149410247803
47009,3,3.705641031265259
40282,3,3.7054779529571533
39421,3,3.7050163745880127
55692,3,3.7047319412231445
29420,3,3.7034754753112793
28627,3,3.703416109085083
38812,3,3.70341157913208
52590,3,3.703289270401001
25313,3,3.7031145095825195
33630,3,3.7029566764831543
30969,3,3.7023801803588867
56337,3,3.7005043029785156
22881,3,3.6998729705810547
28935,3,3.69977068901062
51517,3,3.6995511054992676
39650,3,3.6994807720184326
43894,3,3.6989636421203613
49915,3,3.6985151767730713
55208,3,3.697906732559204
33283,3,3.6974973678588867
48168,3,3.6974596977233887
16724,3,3.697253942489624
59001,3,3.697106122970581
24674,3,3.6969499588012695
45206,3,3.695970296859741
16930,3,3.695953130722046
42407,3,3.695688247680664
43999,3,3.6936111450195312
55900,3,3.69346022605896
32872,3,3.6934006214141846
27096,3,3.693037271499634
47404,3,3.692976474761963
35949,3,3.6929590702056885
35298,3,3.6924660205841064
34639,3,3.6921613216400146
29839,3,3.6921236515045166
43921,3,3.6919467449188232
24904,3,3.691683292388916
58017,3,3.6911792755126953
27720,3,3.6910347938537598
46031,3,3.6902570724487305
15934,3,3.6896653175354004
22707,3,3.6891026496887207
43691,3,3.6890764236450195
50541,3,3.68845272064209
49254,3,3.6881203651428223
36089,3,3.6880545616149902
57200,3,3.6876986026763916
57022,3,3.687417984008789
49791,3,3.6872942447662354
40653,3,3.6869797706604004
36759,3,3.6868269443511963
20988,3,3.686785936355591
20480,3,3.6864240169525146
49231,3,3.6862854957580566
40349,3,3.6861541271209717
18692,3,3.68611216545105
44253,3,3.685727596282959
54348,3,3.6854186058044434
53116,3,3.685386896133423
47497,3,3.685237407684326
34350,3,3.6851727962493896
34046,3,3.685035228729248
42536,3,3.684985399246216
42597,3,3.6848275661468506
48192,3,3.683587074279785
51674,3,3.6834616661071777
41269,3,3.6833865642547607
41241,3,3.683196544647217
55820,3,3.6831703186035156
39108,3,3.6831068992614746
55008,3,3.6828958988189697
31383,3,3.6827661991119385
47832,3,3.6823487281799316
56299,3,3.681506872177124
38340,3,3.6813206672668457
34864,3,3.6809492111206055
50056,3,3.6808199882507324
45621,3,3.68048357963562
56483,3,3.6801440715789795
56857,3,3.6799826622009277
37296,3,3.6797242164611816
15675,3,3.6796929836273193
15774,3,3.679562568664551
47146,3,3.6795287132263184
47440,3,3.679224729537964
33984,3,3.679192066192627
53881,3,3.6791465282440186
22711,3,3.6790523529052734
46372,3,3.678959846496582
35440,3,3.6788065433502197
48042,3,3.67850399017334
45196,3,3.678337574005127
24891,3,3.6783273220062256
33182,3,3.6781229972839355
58643,3,3.6780173778533936
39156,3,3.678010940551758
25583,3,3.677931785583496
44581,3,3.6775312423706055
25616,3,3.6765856742858887
40847,3,3.676579236984253
36160,3,3.6763665676116943
34524,3,3.675940752029419
21836,3,3.6756434440612793
31283,3,3.6754462718963623
42094,3,3.6750946044921875
43012,3,3.6750619411468506
54609,3,3.6748571395874023
52962,3,3.6746652126312256
57946,3,3.6743083000183105
52068,3,3.673839569091797
22193,3,3.6737115383148193
25582,3,3.673327922821045
34022,3,3.6730666160583496
17049,3,3.6730453968048096
22675,3,3.6729655265808105
51055,3,3.672879219055176
44773,3,3.6728522777557373
31672,3,3.6727898120880127
44441,3,3.6726033687591553
54582,3,3.672396659851074
58042,3,3.6722655296325684
42050,3,3.6720683574676514
57636,3,3.6717119216918945
57118,3,3.671651601791382
46280,3,3.671215772628784
39465,3,3.671189069747925
37676,3,3.671067476272583
55216,3,3.6709811687469482
53231,3,3.670656204223633
22891,3,3.670376777648926
28082,3,3.6702849864959717
18171,3,3.669896125793457
44910,3,3.6698458194732666
49324,3,3.6697797775268555
30689,3,3.6697001457214355
43637,3,3.66969633102417
58171,3,3.6688404083251953
48402,3,3.6686816215515137
20332,3,3.6683156490325928
34562,3,3.668072462081909
38286,3,3.6679372787475586
44003,3,3.667598247528076
54188,3,3.6674084663391113
15645,3,3.6672239303588867
51498,3,3.667083501815796
42604,3,3.6670572757720947
33843,3,3.667036771774292
31524,3,3.666412115097046
44680,3,3.6656270027160645
17675,3,3.665579319000244
38859,3,3.6653552055358887
47379,3,3.6652846336364746
42756,3,3.665225028991699
41166,3,3.6651909351348877
23848,3,3.6651604175567627
59004,3,3.6646921634674072
29307,3,3.6646528244018555
53523,3,3.6642704010009766
51976,3,3.6641886234283447
58390,3,3.66416597366333
40241,3,3.6623804569244385
16274,3,3.66225004196167
37471,3,3.661930799484253
18027,3,3.661834478378296
50974,3,3.661421060562134
17043,3,3.6610405445098877
16934,3,3.660860538482666
45189,3,3.6607770919799805
25766,3,3.660585403442383
17153,3,3.6603846549987793
16982,3,3.660228967666626
23661,3,3.6600124835968018
27328,3,3.659170627593994
31682,3,3.659144401550293
37504,3,3.659140110015869
21376,3,3.6588587760925293
52418,3,3.658599853515625
46637,3,3.6585593223571777
18216,3,3.6585073471069336
19389,3,3.6584203243255615
27680,3,3.6581249237060547
16942,3,3.6580865383148193
47694,3,3.658062696456909
39554,3,3.6575088500976562
38123,3,3.6570658683776855
26708,3,3.656869888305664
41683,3,3.6567602157592773
42312,3,3.6565074920654297
49550,3,3.6557886600494385
32511,3,3.655726909637451
16706,3,3.655555248260498
24849,3,3.6546072959899902
36879,3,3.6540029048919678
52322,3,3.653964042663574
24041,3,3.6537468433380127
24067,3,3.6537420749664307
46612,3,3.6536691188812256
54723,3,3.653635025024414
43765,3,3.6535935401916504
43026,3,3.6535050868988037
39758,3,3.653334140777588
33362,3,3.6529929637908936
35076,3,3.6529886722564697
48427,3,3.6528100967407227
23427,3,3.6524240970611572
40885,3,3.6524128913879395
29079,3,3.652334690093994
57408,3,3.652000665664673
17568,3,3.6516664028167725
26388,3,3.651494264602661
16003,3,3.6508915424346924
48995,3,3.6506292819976807
41119,3,3.6506147384643555
23395,3,3.6501920223236084
47144,3,3.650064468383789
29424,3,3.6499533653259277
45240,3,3.6497278213500977
34404,3,3.649646282196045
27251,3,3.649589776992798
49753,3,3.6490135192871094
36229,3,3.64882493019104
45726,3,3.6487925052642822
28139,3,3.648360252380371
27383,3,3.6481540203094482
34515,3,3.6480343341827393
34056,3,3.6479921340942383
29110,3,3.647946357727051
25814,3,3.647923231124878
41287,3,3.647740602493286
39205,3,3.6476714611053467
49768,3,3.6475093364715576
49542,3,3.6473493576049805
18163,3,3.647188663482666
57420,3,3.6471550464630127
40800,3,3.6470561027526855
20519,3,3.6469714641571045
51782,3,3.646806478500366
16232,3,3.646599292755127
22883,3,3.6465113162994385
48719,3,3.6461236476898193
48892,3,3.6459686756134033
23154,3,3.645939826965332
46820,3,3.6458001136779785
40790,3,3.6453237533569336
17791,3,3.6452372074127197
58800,3,3.645190954208374
38346,3,3.6450462341308594
27884,3,3.6446473598480225
15976,3,3.6444685459136963
41254,3,3.643989086151123
25614,3,3.643486976623535
59021,3,3.643195867538452
15752,3,3.643038034439087
33514,3,3.6426169872283936
15977,3,3.6424460411071777
50233,3,3.6424431800842285
54126,3,3.6417367458343506
46273,3,3.6412973403930664
43934,3,3.6408588886260986
31809,3,3.640810012817383
35491,3,3.640679121017456
47080,3,3.6401824951171875
56596,3,3.6399319171905518
19368,3,3.639901638031006
41587,3,3.639798641204834
43570,3,3.639312982559204
48220,3,3.6392662525177
34003,3,3.6392617225646973
23277,3,3.638639450073242
23327,3,3.63862943649292
44313,3,3.638441801071167
36583,3,3.638129711151123
25337,3,3.638094663619995
18817,3,3.6379315853118896
58794,3,3.637066125869751
24531,3,3.6363208293914795
56763,3,3.6361734867095947
30907,3,3.635529041290283
46964,3,3.635284900665283
56628,3,3.6343908309936523
46520,3,3.6343064308166504
39811,3,3.6341335773468018
53454,3,3.6341123580932617
45162,3,3.634087562561035
55594,3,3.6340715885162354
52123,3,3.633838176727295
15727,3,3.6337084770202637
58786,3,3.633535146713257
55936,3,3.6332526206970215
27461,3,3.6331539154052734
46846,3,3.632892370223999
33359,3,3.632887601852417
41359,3,3.6325790882110596
50423,3,3.632422924041748
58859,3,3.6321475505828857
31876,3,3.6317431926727295
53904,3,3.631718158721924
15622,3,3.6314992904663086
46110,3,3.63118052482605
24825,3,3.6308062076568604
55597,3,3.6307060718536377
19017,3,3.630638360977173
58276,3,3.630615472793579
45907,3,3.630526542663574
57645,3,3.630464553833008
16663,3,3.63037109375
58883,3,3.630344867706299
46096,3,3.6302545070648193
39397,3,3.629901885986328
16401,3,3.629716396331787
27414,3,3.6293249130249023
51690,3,3.62876558303833
44676,3,3.627697229385376
43715,3,3.6273062229156494
18819,3,3.627035617828369
22755,3,3.626950979232788
33461,3,3.626873731613159
16183,3,3.6267647743225098
31667,3,3.6265640258789062
53827,3,3.6264595985412598
18206,3,3.625900983810425
27241,3,3.6258833408355713
33511,3,3.6252410411834717
35580,3,3.625135898590088
45898,3,3.624887466430664
53955,3,3.624605894088745
16594,3,3.6242640018463135
49648,3,3.624023675918579
41144,3,3.622992992401123
25593,3,3.6224708557128906
21857,3,3.6223769187927246
53529,3,3.621793746948242
30631,3,3.621708869934082
23077,3,3.6200664043426514
35846,3,3.6197471618652344
51297,3,3.619504451751709
19411,3,3.617696762084961
26959,3,3.6168792247772217
17134,3,3.6161980628967285
46179,3,3.6161961555480957
58585,3,3.615922451019287
33442,3,3.6154396533966064
38271,3,3.615323305130005
52304,3,3.6146812438964844
15937,3,3.614588737487793
52623,3,3.614370107650757
50906,3,3.613452911376953
39065,3,3.6133058071136475
53772,3,3.6129071712493896
19013,3,3.6124749183654785
55711,3,3.6122701168060303
44389,3,3.6119821071624756
45700,3,3.611677646636963
33834,3,3.6115496158599854
56311,3,3.611070156097412
42201,3,3.6102957725524902
37691,3,3.610259532928467
37248,3,3.609957456588745
57989,3,3.6094911098480225
50188,3,3.6087586879730225
46326,3,3.607116222381592
46426,3,3.6070470809936523
38719,3,3.6064679622650146
34175,3,3.6063356399536133
46294,3,3.605639934539795
32272,3,3.6050376892089844
25402,3,3.6049423217773438
40784,3,3.604910373687744
30192,3,3.604332208633423
55119,3,3.6036951541900635
57948,3,3.602938175201416
55431,3,3.6025335788726807
57694,3,3.601719856262207
45374,3,3.601551055908203
48773,3,3.6010634899139404
39490,3,3.600407838821411
34196,3,3.599703788757324
39096,3,3.5995631217956543
47308,3,3.599529266357422
38638,3,3.5993049144744873
32048,3,3.5991945266723633
27860,3,3.598402261734009
38056,3,3.5980873107910156
21243,3,3.5980632305145264
56350,3,3.5976450443267822
40733,3,3.596972703933716
56838,3,3.596611976623535
51648,3,3.596489667892456
36470,3,3.596182346343994
20309,3,3.596095085144043
32006,3,3.5952069759368896
30778,3,3.5949108600616455
48634,3,3.5944035053253174
36600,3,3.594343423843384
35552,3,3.5938720703125
18576,3,3.5927631855010986
51982,3,3.5924365520477295
33916,3,3.5923781394958496
36922,3,3.5919888019561768
41484,3,3.5912020206451416
55402,3,3.5911006927490234
47592,3,3.5900039672851562
23875,3,3.589627504348755
27291,3,3.587953805923462
39635,3,3.5872676372528076
38182,3,3.5872013568878174
40268,3,3.586920738220215
41820,3,3.586564540863037
45880,3,3.5863919258117676
33041,3,3.5854289531707764
52580,3,3.585211992263794
45975,3,3.585081100463867
34804,3,3.585068702697754
28590,3,3.585028648376465
51853,3,3.584998607635498
32842,3,3.5844547748565674
37197,3,3.5828192234039307
34413,3,3.5828144550323486
33499,3,3.5826199054718018
52854,3,3.582592487335205
53422,3,3.581902027130127
22607,3,3.5809755325317383
50973,3,3.580012798309326
43704,3,3.5793862342834473
51282,3,3.5792689323425293
50887,3,3.578674077987671
18049,3,3.577953815460205
32792,3,3.577394485473633
48029,3,3.577332019805908
43347,3,3.5771169662475586
39571,3,3.5764896869659424
53130,3,3.5762434005737305
55408,3,3.5713586807250977
28989,3,3.571310520172119
51330,3,3.571280002593994
52967,3,3.5691771507263184
40303,3,3.56801438331604
20108,3,3.5671467781066895
20052,3,3.5662543773651123
31946,3,3.5658798217773438
46716,3,3.5658063888549805
55338,3,3.5653743743896484
55195,3,3.56512188911438
19129,3,3.5640830993652344
42429,3,3.563983678817749
30539,3,3.5637307167053223
36875,3,3.5636489391326904
43520,3,3.562695264816284
51178,3,3.562472343444824
47304,3,3.562269449234009
51484,3,3.5621345043182373
46209,3,3.561656951904297
18841,3,3.561612367630005
28712,3,3.561202049255371
37321,3,3.5598397254943848
44042,3,3.557279586791992
17603,3,3.5572569370269775
38916,3,3.5570743083953857
31975,3,3.5563433170318604
20917,3,3.556191921234131
53589,3,3.556131362915039
42077,3,3.5555827617645264
29995,3,3.5554802417755127
30140,3,3.554189443588257
26223,3,3.553321361541748
22780,3,3.5522351264953613
48797,3,3.5521368980407715
25426,3,3.551016330718994
39639,3,3.55080246925354
50575,3,3.5500659942626953
20171,3,3.5500097274780273
55098,3,3.5489916801452637
51038,3,3.548689603805542
36425,3,3.5473644733428955
55353,3,3.5471556186676025
35043,3,3.5463664531707764
44023,3,3.5457675457000732
58418,3,3.5454626083374023
37989,3,3.543651819229126
31452,3,3.543333053588867
16578,3,3.5432288646698
26175,3,3.5428760051727295
16281,3,3.540910243988037
49706,3,3.540910005569458
42870,3,3.5406453609466553
50430,3,3.540125608444214
20973,3,3.539198875427246
24094,3,3.538841485977173
21063,3,3.5383477210998535
18653,3,3.5379562377929688
41345,3,3.536616563796997
52155,3,3.536245822906494
46945,3,3.5353524684906006
47229,3,3.534510612487793
55267,3,3.5330238342285156
46469,3,3.5329642295837402
52705,3,3.5325870513916016
56206,3,3.5324816703796387
38139,3,3.532362937927246
26815,3,3.532233953475952
41616,3,3.5315370559692383
45213,3,3.5313820838928223
41123,3,3.5302374362945557
54290,3,3.52948260307312
43868,3,3.52662992477417
23560,3,3.5264298915863037
32181,3,3.526318311691284
53320,3,3.5247621536254883
21461,3,3.5242137908935547
37364,3,3.5239436626434326
56533,3,3.5233237743377686
49594,3,3.5231292247772217
32654,3,3.5227978229522705
22063,3,3.5225696563720703
23836,3,3.5215024948120117
38386,3,3.5210697650909424
39122,3,3.520470380783081
58179,3,3.5202934741973877
29693,3,3.520061731338501
39512,3,3.5199356079101562
53887,3,3.5189130306243896
41673,3,3.5185139179229736
56643,3,3.5177273750305176
39036,3,3.5173871517181396
55690,3,3.5172858238220215
43245,3,3.5163660049438477
29316,3,3.516165256500244
36826,3,3.515998601913452
24216,3,3.515357255935669
16106,3,3.5152201652526855
32634,3,3.515105962753296
49002,3,3.514517068862915
51386,3,3.513237953186035
30677,3,3.5122697353363037
53941,3,3.5117745399475098
16372,3,3.5107109546661377
42393,3,3.5105621814727783
54887,3,3.508129358291626
24947,3,3.5080580711364746
28412,3,3.5075149536132812
54961,3,3.5069496631622314
40015,3,3.506620168685913
55527,3,3.5057356357574463
36907,3,3.5056703090667725
34504,3,3.505469560623169
49023,3,3.505044460296631
38777,3,3.504246473312378
30871,3,3.5037553310394287
52934,3,3.5036418437957764
24629,3,3.5030274391174316
52298,3,3.5019631385803223
24565,3,3.501840353012085
51526,3,3.5002777576446533
48027,3,3.498973846435547
34088,3,3.496004819869995
18954,3,3.4951422214508057
37505,3,3.4937798976898193
54358,3,3.4926321506500244
35033,3,3.4918339252471924
58058,3,3.4903767108917236
19131,3,3.4879298210144043
49577,3,3.4857125282287598
30642,3,3.4800491333007812
25855,3,3.4798548221588135
40162,3,3.4770028591156006
28567,3,3.4740841388702393
23905,3,3.472830295562744
29115,3,3.470052719116211
49764,3,3.466488838195801
56576,3,3.4622433185577393
58061,3,3.459872245788574
38832,3,3.4597668647766113
26153,3,3.459026336669922
15769,3,3.458510637283325
37802,3,3.4566755294799805
58398,3,3.4564826488494873
58938,3,3.454953193664551
29663,3,3.4535295963287354
26738,3,3.4510834217071533
18376,3,3.450845718383789
58969,3,3.4474589824676514
23323,3,3.444922924041748
52812,3,3.4418556690216064
26652,3,3.43576717376709
17394,3,3.434769630432129
21324,3,3.4338629245758057
30864,3,3.430499792098999
31191,3,3.430372714996338
25899,3,3.4264779090881348
45486,3,3.4258971214294434
34748,3,3.4203577041625977
51844,3,3.417865753173828
28619,3,3.4122767448425293
42424,3,3.404576063156128
52210,3,3.3670454025268555
17178,3,3.363341808319092
39190,3,3.3278656005859375
39989,3,3.3249142169952393
46462,3,3.3020572662353516
29499,3,3.2847397327423096
25132,3,3.2844481468200684
23823,3,3.2710540294647217
25199,3,3.252337694168091
41520,3,3.2419121265411377
19257,3,3.2324395179748535
57949,3,3.224752902984619
43740,3,3.207411527633667
24362,3,3.2001559734344482
46064,3,3.2000036239624023
48188,3,3.1940298080444336
31084,3,3.191877841949463
41925,3,3.185332775115967
58407,3,3.1838979721069336
50227,3,3.183361530303955
52054,3,3.178358793258667
53125,3,3.1744394302368164
57982,3,3.1612608432769775
42890,3,3.159714937210083
42923,3,3.149646043777466
28144,3,3.1439993381500244
33364,3,3.1427359580993652
57437,3,3.141728639602661
17069,3,3.129995584487915
31742,3,3.122748851776123
44845,3,3.114161252975464
40264,3,3.11104154586792
43537,3,3.1101808547973633
54280,3,3.1027865409851074
52860,3,3.091712713241577
40490,3,3.083327054977417
36390,3,3.061267137527466
48458,3,3.05863356590271
18143,3,3.041424036026001
47453,3,2.594341993331909
30844,3,2.5154454708099365
21880,3,2.457033157348633
38026,3,2.3760647773742676
49018,3,2.3730461597442627
19907,3,2.3720104694366455
31716,3,2.371889352798462
38482,3,2.371579170227051
55968,3,2.3693883419036865
58820,3,2.3690943717956543
42185,3,2.369025230407715
54656,3,2.36881422996521
51412,3,2.368771553039551
20591,3,2.3082377910614014
41552,3,2.307842254638672
47896,3,2.307551383972168
31996,3,2.305739402770996
31766,3,2.304962158203125
42780,3,2.303685188293457
27368,3,2.3021368980407715
20702,3,2.2962658405303955
55124,3,2.2923367023468018
48340,3,2.2872507572174072
38908,3,2.272789716720581
46625,3,2.2648541927337646
32812,3,2.2612969875335693
33060,3,2.2532131671905518
24993,3,2.247929811477661
55721,3,2.2442352771759033
2056,0,2.240598440170288
