sample_idx,is_drift,closest_family,real_label,pred_label,min_distance,min_anomaly_score
0,N,0,0,0,0.015050863847136497,1.016483855212994
1,N,0,0,0,0.010813604108989239,0.02762536978330426
2,N,0,0,0,0.015183037146925926,1.0490528668234755
3,N,0,0,0,0.018066346645355225,1.7595332791349043
4,N,0,0,0,0.010938350111246109,0.003113470832295676
5,N,0,0,0,0.013353058136999607,0.5981251248651517
6,N,0,0,0,0.014952247031033039,0.9921835446829612
7,N,0,0,0,0.012313863262534142,0.342055631359735
8,N,0,0,0,0.023488054051995277,3.0955039461063003
9,N,0,0,0,0.024963373318314552,3.4590394740114796
10,N,0,0,0,0.01090116798877716,0.006048629079886278
11,N,0,0,0,0.010786935687065125,0.03419677372542755
12,N,0,0,0,0.010931616649031639,0.0014542687892870716
13,N,0,0,0,0.0109707647934556,0.011100818979863378
14,N,0,0,0,0.024228522554039955,3.277963847453318
15,N,0,0,0,0.014519265852868557,0.8854920340584618
16,N,0,0,0,0.010846096090972424,0.01961897408807823
17,N,0,0,0,0.010820637457072735,0.02589227243492238
18,N,0,0,0,0.010915164835751057,0.002599646022572818
19,N,0,0,0,0.018535535782575607,1.8751468446733854
20,N,0,0,0,0.023302186280488968,3.049704003017587
21,N,0,0,0,0.01407269574701786,0.7754520563510388
22,N,0,0,0,0.005584771279245615,1.316069536740596
23,N,0,0,0,0.0031383507885038853,1.9188955045724125
24,N,0,0,0,0.012392260134220123,0.3613735165016961
25,N,0,0,0,0.013484207913279533,0.6304419285855548
26,N,0,0,0,0.01501031406223774,1.0064919247907818
27,N,0,0,0,0.013453186489641666,0.622797895272889
28,N,0,0,0,0.010905430652201176,0.004998260096366169
29,N,0,0,0,0.010966576635837555,0.010068809078423585
30,N,0,0,0,0.010889137163758278,0.009013161858805387
31,N,0,0,0,0.00857809092849493,0.578481366016265
32,N,0,0,0,0.01601141132414341,1.2531737311629547
33,N,0,0,0,0.016608962789177895,1.4004172412635092
34,N,0,0,0,0.010887171141803265,0.009497612137199738
35,N,0,0,0,0.010906272567808628,0.004790802468858593
36,N,0,0,0,0.005595897790044546,1.3133278373204267
37,N,0,0,0,0.013618280179798603,0.6634788673005584
38,N,0,0,0,0.016804829239845276,1.448680973167401
39,N,0,0,0,0.023773066699504852,3.165734319719291
40,N,0,0,0,0.015264223329722881,1.0690580701008185
41,N,0,0,0,0.023837650194764137,3.1816484310435613
42,N,0,0,0,0.010849940590560436,0.0186716454527339
43,N,0,0,0,0.011148233897984028,0.05483123454107329
44,N,0,0,0,0.015875194221735,1.2196082803725639
45,N,0,0,0,0.008497755974531174,0.5982768167808402
46,N,0,0,0,0.01522135827690363,1.0584956312029603
47,N,0,0,0,0.010765486396849155,0.03948212396782467
48,N,0,0,0,0.014557501301169395,0.8949136854935542
49,N,0,0,0,0.01093257125467062,0.0016894945284411267
50,N,0,0,0,0.007573185954242945,0.8261014362270049
51,N,0,0,0,0.015064459294080734,1.0198339287156
52,N,0,0,0,0.014909634366631508,0.9816832971756502
53,N,0,0,0,0.02262941375374794,2.883925163648745
54,N,0,0,0,0.013619155623018742,0.663694586515002
55,N,0,0,0,0.010762409307062626,0.04024035405774174
56,N,0,0,0,0.01233799010515213,0.3480007611143935
57,N,0,0,0,0.010836655274033546,0.021945299276180337
58,N,0,0,0,0.007460591848939657,0.8538459105553052
59,N,0,0,0,0.003076923079788685,1.9340319940263186
60,N,0,0,0,0.013390610925853252,0.6073785612106831
61,N,0,0,0,0.010773323476314545,0.037550978021501376
62,N,0,0,0,0.005484050139784813,1.3408883765951347
63,N,0,0,0,0.010849092155694962,0.0188807094999235
64,N,0,0,0,0.00871214084327221,0.5454499350258856
65,N,0,0,0,0.007434349041432142,0.8603124382410448
66,N,0,0,0,0.010969397611916065,0.01076392982368957
67,N,0,0,0,0.013365304097533226,0.6011426694935776
68,N,0,0,0,0.005621533840894699,1.3070108214093787
69,N,0,0,0,0.008295322768390179,0.6481586722815862
70,N,0,0,0,0.010731253772974014,0.047917433718152096
71,N,0,0,0,0.013388453982770443,0.606847065784458
72,N,0,0,0,0.010826385580003262,0.024475869252425963
73,N,0,0,0,0.010944753885269165,0.00469143393709888
74,N,0,0,0,0.01086366642266512,0.015289443556487588
75,N,0,0,0,0.008887693285942078,0.5021918068511918
76,N,0,0,0,0.005548269487917423,1.325063995284532
77,N,0,0,0,0.017289618030190468,1.5681384715164486
78,N,0,0,0,0.018335774540901184,1.8259233917537447
79,N,0,0,0,0.010930017568171024,0.0010602369901382784
80,Y,0,0,0,0.025828542187809944,3.672226971036323
81,N,0,0,0,0.010934303514659405,0.0021163431868084855
82,N,0,0,0,0.0224822498857975,2.8476623047237033
83,N,0,0,0,0.010922271758317947,0.0008484190806366267
84,N,0,0,0,0.01844009757041931,1.851629778482604
85,N,0,0,0,0.023343000560998917,3.059761108181184
86,N,0,0,0,0.019401604309678078,2.0885560276143487
87,N,0,0,0,0.01810721680521965,1.769604153610062
88,N,0,0,0,0.010853199288249016,0.017868665100246053
89,N,0,0,0,0.014969734475016594,0.9964926507357375
90,N,0,0,0,0.0180986151099205,1.7674845975838893
91,N,0,0,0,0.01736988127231598,1.5879162516645215
92,N,0,0,0,0.017113715410232544,1.5247940556559774
93,N,0,0,0,0.012735198251903057,0.4458773879665549
94,N,0,0,0,0.013373072259128094,0.6030568332889766
95,N,0,0,0,0.010944808833301067,0.004704973760133113
96,N,0,0,0,0.003116944571956992,1.9241701835983505
97,N,0,0,0,0.014164398424327374,0.7980486440640183
98,N,0,0,0,0.02342238463461399,3.0793222511607095
99,N,0,0,0,0.011152535676956177,0.055891242042685564
100,N,0,0,0,0.010950475931167603,0.0061014114408671875
101,N,0,0,0,0.013472470454871655,0.6275496846923269
102,N,0,0,0,0.010956985875964165,0.007705536237634843
103,N,0,0,0,0.015017326921224594,1.0082199733915918
104,N,0,0,0,0.015084524638950825,1.0247782590083552
105,N,0,0,0,0.010910899378359318,0.003650703471670938
106,N,0,0,0,0.015337800607085228,1.087188352120709
107,N,0,0,0,0.017322583124041557,1.5762614473828847
108,N,0,0,0,0.010849212296307087,0.01885110548006899
109,N,0,0,0,0.010916026309132576,0.002387369136019158
110,N,0,0,0,0.010948026552796364,0.005497856617476783
111,N,0,0,0,0.007567607332020998,0.8274760724977687
112,N,0,0,0,0.005523846950381994,1.3310819876461968
113,N,0,0,0,0.010978247970342636,0.012944759286305167
114,N,0,0,0,0.01725347340106964,1.559232021822235
115,N,0,0,0,0.010774830356240273,0.03717966558642698
116,N,0,0,0,0.008582488633692265,0.5773977211964743
117,N,0,0,0,0.013332662172615528,0.593099326145665
118,N,0,0,0,0.012836006470024586,0.47071768499827515
119,N,0,0,0,0.00894448533654213,0.4881975965354705
120,N,0,0,0,0.013715529814362526,0.6874422886744175
121,N,0,0,0,0.007824467495083809,0.7641827927930884
122,N,0,0,0,0.010954049415886402,0.006981958915144368
123,N,0,0,0,0.008752825669944286,0.5354247287674027
124,N,0,0,0,0.008815031498670578,0.5200965016500204
125,N,0,0,0,0.0185722466558218,1.8841928233914094
126,N,0,0,0,0.010832180269062519,0.023047991643629345
127,N,0,0,0,0.010946397669613361,0.005096481185495863
128,N,0,0,0,0.009039705619215965,0.464734230659774
129,N,0,0,0,0.010952631011605263,0.006632447890040343
130,N,0,0,0,0.010817247442901134,0.026727610669576782
131,N,0,0,0,0.007477525621652603,0.8496732354312383
132,N,0,0,0,0.013370586559176445,0.602444328413072
133,N,0,0,0,0.01491482648998499,0.9829626957081222
134,N,0,0,0,0.008517474867403507,0.5934178562197585
135,N,0,0,0,0.010866159573197365,0.014675102772374998
136,N,0,0,0,0.010908043943345547,0.004354315292399068
137,N,0,0,0,0.008893930353224277,0.5006549221925433
138,N,0,0,0,0.00856033805757761,0.5828558762989524
139,N,0,0,0,0.01273698452860117,0.4463175469594305
140,N,0,0,0,0.004638609942048788,1.5492145034293734
141,N,0,0,0,0.010798445902764797,0.031360525032544655
142,N,0,0,0,0.017572902143001556,1.637942914425176
143,N,0,0,0,0.015088129788637161,1.0256666090925164
144,N,0,0,0,0.018148789182305336,1.7798480624338264
145,N,0,0,0,0.017264004796743393,1.5618270780742878
146,N,0,0,0,0.013358868658542633,0.5995569037788904
147,N,0,0,0,0.005616312846541405,1.308297334086157
148,N,0,0,0,0.018254846334457397,1.805981756798105
149,N,0,0,0,0.010960148647427559,0.008484879271944279
150,N,0,0,0,0.010877365246415138,0.011913896827495395
151,N,0,0,0,0.01497026439756155,0.9966232297070338
152,N,0,0,0,0.005541201215237379,1.326805698452639
153,N,0,0,0,0.02378970943391323,3.1698352796789817
154,N,0,0,0,0.013507653959095478,0.6362193022277044
155,N,0,0,0,0.010750001296401024,0.04329782968969245
156,N,0,0,0,0.014991054311394691,1.00174610207302
157,N,0,0,0,0.014146258123219013,0.7935786665545133
158,N,0,0,0,0.0033102151937782764,1.8765461509606944
159,N,0,0,0,0.01092660054564476,0.0002182435882297625
160,N,0,0,0,0.010721832513809204,0.05023893964720812
161,N,0,0,0,0.010912351310253143,0.00329293085963077
162,N,0,0,0,0.017292896285653114,1.5689462711279825
163,N,0,0,0,0.005540948826819658,1.326867889843186
164,N,0,0,0,0.01572662778198719,1.1829998117273608
165,N,0,0,0,0.010819043964147568,0.02628492730291515
166,N,0,0,0,0.018424514681100845,1.8477899764655057
167,N,0,0,0,0.023296533152461052,3.0483110076647426
168,N,0,0,0,0.0108327092602849,0.0229176421608591
169,N,0,0,0,0.010793596506118774,0.032555471787447256
170,N,0,0,0,0.010944348759949207,0.004591606428287159
171,N,0,0,0,0.003497656900435686,1.8303583722630343
172,N,0,0,0,0.013490044511854649,0.6318801331780216
173,N,0,0,0,0.010889795608818531,0.00885091347092059
174,N,0,0,0,0.011057361960411072,0.03243935059328925
175,N,0,0,0,0.012490550056099892,0.3855932765591016
176,N,0,0,0,0.011082405224442482,0.03861029705753564
177,N,0,0,0,0.011485503986477852,0.13793843883667206
178,N,0,0,0,0.010923711583018303,0.0004936298194345101
179,N,0,0,0,0.015005041845142841,1.0051927902450735
180,N,0,0,0,0.014921880327165127,0.9847008418040761
181,N,0,0,0,0.008895802311599255,0.5001936502552753
182,N,0,0,0,0.0235720444470644,3.116200139335441
183,N,0,0,0,0.018335288390517235,1.8258035987431707
184,N,0,0,0,0.01341389399021864,0.6131157743607821
185,N,0,0,0,0.01564848981797695,1.1637457243956288
186,N,0,0,0,0.012024268507957458,0.27069617419880476
187,Y,0,0,0,0.02534652128815651,3.5534515125865593
188,N,0,0,0,0.014036908745765686,0.7666337302508107
189,N,0,0,0,0.015001134015619755,1.0042298563899608
190,N,0,0,0,0.010949396528303623,0.005835434239228603
191,N,0,0,0,0.010919161140918732,0.001614910757489841
192,N,0,0,0,0.008127992041409016,0.689390875748717
193,N,0,0,0,0.015012654475867748,1.0070686294566298
194,N,0,0,0,0.008240518160164356,0.6616631540828151
195,N,0,0,0,0.01088939979672432,0.00894844609447227
196,N,0,0,0,0.01099094282835722,0.016072917384265095
197,N,0,0,0,0.023453541100025177,3.086999560309646
198,N,0,0,0,0.008931448683142662,0.4914099769224739
199,N,0,0,0,0.01495293714106083,0.9923535956807301
200,N,0,0,0,0.01734677143394947,1.5822217233802593
201,N,0,0,0,0.006524729076772928,1.0844531931235308
202,N,0,0,0,0.01091795414686203,0.0019123278871909684
203,N,0,0,0,0.018141597509384155,1.7780759520360239
204,N,0,0,0,0.023208746686577797,3.0266794192036097
205,N,0,0,0,0.008774950169026852,0.5299729993436527
206,N,0,0,0,0.007805192843079567,0.7689322873272664
207,N,0,0,0,0.019166961312294006,2.0307373114417557
208,N,0,0,0,0.010972810909152031,0.01160500527149407
209,N,0,0,0,0.011690793558955193,0.18852413564667214
210,N,0,0,0,0.010908697731792927,0.0041932143471442905
211,N,0,0,0,0.01333176251500845,0.5928776402295451
212,N,0,0,0,0.01906767301261425,2.006271539684474
213,N,0,0,0,0.01536982785910368,1.095080233041459
214,N,0,0,0,0.00857666414231062,0.578832942438103
215,N,0,0,0,0.010858741588890553,0.01650297888199651
216,N,0,0,0,0.0032018152996897697,1.903257123712136
217,N,0,0,0,0.010939447209239006,0.0033838083159283367
218,N,0,0,0,0.010728505440056324,0.04859465435838977
219,N,0,0,0,0.010882792994379997,0.010576437697944337
220,Y,0,0,0,0.02684616483747959,3.9229805923253838
221,N,0,0,0,0.010919980704784393,0.0014129608546063594
222,N,0,0,0,0.01767582632601261,1.6633046093879773
223,N,0,0,0,0.014627330005168915,0.9121202761962789
224,N,0,0,0,0.013303931802511215,0.5860198346069689
225,N,0,0,0,0.023460816591978073,3.0887923246747886
226,N,0,0,0,0.015044436790049076,1.0149001548950407
227,N,0,0,0,0.0055920337326824665,1.314279985214817
228,N,0,0,0,0.010699986480176449,0.05562205200168292
229,N,0,0,0,0.01269057672470808,0.43488213370865336
230,N,0,0,0,0.01152061577886343,0.1465903857555472
231,N,0,0,0,0.0074660335667431355,0.8525050090978641
232,N,0,0,0,0.007620976306498051,0.8143253472593749
233,N,0,0,0,0.018572548404335976,1.8842671776738347
234,N,0,0,0,0.014996124431490898,1.0029954376085857
235,N,0,0,0,0.02340761013329029,3.0756816451841824
236,N,0,0,0,0.013383657671511173,0.6056651998755376
237,N,0,0,0,0.014042848721146584,0.768097408069664
238,N,0,0,0,0.015003247186541557,1.0047505658554639
239,N,0,0,0,0.01712755113840103,1.5282033371982922
240,N,0,0,0,0.01086688693612814,0.014495872233565908
241,Y,0,0,0,0.0252673402428627,3.533940398105703
242,N,0,0,0,0.008581389673054218,0.577668517657159
243,N,0,0,0,0.010963218286633492,0.00924127345365332
244,N,0,0,0,0.014958154410123825,0.9936391904034043
245,N,0,0,0,0.014953057281672955,0.9923831997005846
246,N,0,0,0,0.010926434770226479,0.00017739463060105826
247,N,0,0,0,0.0107840271666646,0.0349134663921379
248,N,0,0,0,0.008753377944231033,0.5352886420714823
249,N,0,0,0,0.010953045450150967,0.006734570284112103
250,N,0,0,0,0.01706639677286148,1.5131342026267682
251,N,0,0,0,0.01509640272706747,1.0277051556690096
252,N,0,0,0,0.013604899868369102,0.6601818056474595
253,N,0,0,0,0.008989461697638035,0.47711490714916144
254,N,0,0,0,0.012050545774400234,0.2771711929600064
