sample_idx,real,closest,TP,FP,precision,recall
168,3,2,0,1,0.0,0.0
209,3,2,0,2,0.0,0.0
167,2,2,0,3,0.0,0.0
28,2,2,0,4,0.0,0.0
56,3,1,0,5,0.0,0.0
217,2,2,0,6,0.0,0.0
204,3,1,0,7,0.0,0.0
46,2,2,0,8,0.0,0.0
216,2,2,0,9,0.0,0.0
197,3,2,0,10,0.0,0.0
151,2,2,0,11,0.0,0.0
129,2,2,0,12,0.0,0.0
32,2,2,0,13,0.0,0.0
238,2,2,0,14,0.0,0.0
141,2,2,0,15,0.0,0.0
239,2,2,0,16,0.0,0.0
607,2,2,0,17,0.0,0.0
237,2,2,0,18,0.0,0.0
240,2,2,0,19,0.0,0.0
220,2,2,0,20,0.0,0.0
0,2,2,0,21,0.0,0.0
40,2,2,0,22,0.0,0.0
222,2,2,0,23,0.0,0.0
235,2,2,0,24,0.0,0.0
12,2,2,0,25,0.0,0.0
199,3,3,0,26,0.0,0.0
301,2,2,0,27,0.0,0.0
22,3,1,0,28,0.0,0.0
6,2,2,0,29,0.0,0.0
153,2,2,0,30,0.0,0.0
258,2,2,0,31,0.0,0.0
591,2,2,0,32,0.0,0.0
374,2,2,0,33,0.0,0.0
637,7,6,1,33,0.029411764705882353,0.007575757575757576
638,7,6,2,33,0.05714285714285714,0.015151515151515152
639,7,6,3,33,0.08333333333333333,0.022727272727272728
640,7,6,4,33,0.10810810810810811,0.030303030303030304
644,7,6,5,33,0.13157894736842105,0.03787878787878788
645,7,6,6,33,0.15384615384615385,0.045454545454545456
649,7,6,7,33,0.175,0.05303030303030303
650,7,6,8,33,0.1951219512195122,0.06060606060606061
651,7,6,9,33,0.21428571428571427,0.06818181818181818
652,7,6,10,33,0.23255813953488372,0.07575757575757576
653,7,6,11,33,0.25,0.08333333333333333
655,7,6,12,33,0.26666666666666666,0.09090909090909091
657,7,6,13,33,0.2826086956521739,0.09848484848484848
658,7,6,14,33,0.2978723404255319,0.10606060606060606
665,7,6,15,33,0.3125,0.11363636363636363
675,7,6,16,33,0.32653061224489793,0.12121212121212122
676,7,6,17,33,0.34,0.12878787878787878
678,7,6,18,33,0.35294117647058826,0.13636363636363635
680,7,6,19,33,0.36538461538461536,0.14393939393939395
682,7,6,20,33,0.37735849056603776,0.15151515151515152
683,7,6,21,33,0.3888888888888889,0.1590909090909091
684,7,6,22,33,0.4,0.16666666666666666
687,7,6,23,33,0.4107142857142857,0.17424242424242425
688,7,6,24,33,0.42105263157894735,0.18181818181818182
691,7,6,25,33,0.43103448275862066,0.1893939393939394
695,7,6,26,33,0.4406779661016949,0.19696969696969696
696,7,6,27,33,0.45,0.20454545454545456
697,7,6,28,33,0.45901639344262296,0.21212121212121213
699,7,6,29,33,0.46774193548387094,0.2196969696969697
700,7,6,30,33,0.47619047619047616,0.22727272727272727
701,7,6,31,33,0.484375,0.23484848484848486
703,7,6,32,33,0.49230769230769234,0.24242424242424243
704,7,6,33,33,0.5,0.25
709,7,6,34,33,0.5074626865671642,0.25757575757575757
712,7,6,35,33,0.5147058823529411,0.26515151515151514
713,7,6,36,33,0.5217391304347826,0.2727272727272727
715,7,6,37,33,0.5285714285714286,0.2803030303030303
716,7,6,38,33,0.5352112676056338,0.2878787878787879
717,7,6,39,33,0.5416666666666666,0.29545454545454547
718,7,6,40,33,0.547945205479452,0.30303030303030304
719,7,6,41,33,0.5540540540540541,0.3106060606060606
720,7,6,42,33,0.56,0.3181818181818182
723,7,6,43,33,0.5657894736842105,0.32575757575757575
728,7,6,44,33,0.5714285714285714,0.3333333333333333
730,7,6,45,33,0.5769230769230769,0.3409090909090909
732,7,6,46,33,0.5822784810126582,0.3484848484848485
734,7,6,47,33,0.5875,0.3560606060606061
746,7,6,48,33,0.5925925925925926,0.36363636363636365
749,7,6,49,33,0.5975609756097561,0.3712121212121212
750,7,6,50,33,0.6024096385542169,0.3787878787878788
753,7,6,51,33,0.6071428571428571,0.38636363636363635
756,7,6,52,33,0.611764705882353,0.3939393939393939
761,7,6,53,33,0.6162790697674418,0.4015151515151515
765,7,6,54,33,0.6206896551724138,0.4090909090909091
766,7,6,55,33,0.625,0.4166666666666667
767,7,6,56,33,0.6292134831460674,0.42424242424242425
740,7,5,57,33,0.6333333333333333,0.4318181818181818
648,7,5,58,33,0.6373626373626373,0.4393939393939394
702,7,5,59,33,0.6413043478260869,0.44696969696969696
733,7,5,60,33,0.6451612903225806,0.45454545454545453
739,7,5,61,33,0.648936170212766,0.4621212121212121
764,7,5,62,33,0.6526315789473685,0.4696969696969697
65,2,2,62,34,0.6458333333333334,0.4696969696969697
